vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,fuel_consumed,odo_distance_km,raw_fuel_consumed,id,distance,mileage,load_estimation,engine_hours,active_driver,driver_ids
739471116254314496,1788360382000-642689989225816064-739471116254314496,1788360382000,1788402808000,3,0.0,143.289,0.0,642689989225816064,1788360382000,739471116254314496,MP13P5418,42426000,1788402808000,372.15214860985975,140.9667229582802,,140.9667229582802,1788360382000-642689989225816064-739471116254314496,523.942,3.7167778962632423,"{'confidence': 60, 'count': 14, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 18124.96176632001, 'std': 5424.952640965739, 'timestamp': 1788403001909}",11.75,,
739919483375714304,1788355670000-642689989225816064-739919483375714304,1788355670000,1788371661000,3,0.0,52.949999999999996,0.0,642689989225816064,1788355670000,739919483375714304,MP13P8163,15991000,1788371661000,137.83110959987778,52.20875363631734,,52.20875363631734,1788355670000-642689989225816064-739919483375714304,168.236,3.2223715044400527,"{'confidence': 58.5, 'count': 11, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 21393.094526529218, 'std': 5882.310713533278, 'timestamp': 1788371733280}",0.0,,
566303952333733888,1788319371000-642689989225816064-566303952333733888,1788319371000,1788332967000,2,0.0,46.919000000000004,0.0,642689989225816064,1788319371000,566303952333733888,MP09AF4518,13596000,1788332967000,125.06007079815807,47.37123893869624,,47.37123893869624,1788319371000-642689989225816064-566303952333733888,152.815,3.225902539677292,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788333029231}",3.725000000002183,,
566305663035146240,1788324599000-642689989225816064-566305663035146240,1788324599000,1788339587000,2,0.0,53.812,0.0,642689989225816064,1788324599000,566305663035146240,MP09AF2754,14988000,1788339587000,142.77991157833674,54.08329984027907,,54.08329984027907,1788324599000-642689989225816064-566305663035146240,193.144,3.571231795589405,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788339760065}",4.105833333331248,,
566305825849643008,1788344470000-642689989225816064-566305825849643008,1788344470000,1788358709000,2,0.0,29.404,0.0,642689989225816064,1788344470000,566305825849643008,MP09AF2745,14239000,1788358709000,104.8200300195373,39.70455682558231,,29.404086625,1788344470000-642689989225816064-566305825849643008,191.647,4.826826322275398,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788359430357}",2.32808333333334,,
582166702746271744,1788348012000-642689989225816064-582166702746271744,1788348012000,1788361642000,2,0.0,28.502000000000002,0.0,642689989225816064,1788348012000,582166702746271744,MP09AF1836,13630000,1788361642000,89.88624048086523,34.0478183639641,,28.50153520833333,1788348012000-642689989225816064-582166702746271744,150.597,4.423102778279342,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788361686895}",2.3510625000000056,,
588522082246086656,1788310914000-642689989225816064-588522082246086656,1788310914000,1788354402000,2,0.0,98.535,0.0,642689989225816064,1788310914000,588522082246086656,MP09BP1475,43488000,1788354402000,307.68783562805845,116.54842258638577,,98.5355349498806,1788310914000-642689989225816064-588522082246086656,515.099,4.419613655587731,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788354628167}",7.425770833333291,,
589016215549128704,1788315282000-642689989225816064-589016215549128704,1788315282000,1788333343000,2,0.0,33.867,0.0,642689989225816064,1788315282000,589016215549128704,MP09BP1580,18061000,1788333343000,123.10697772387117,46.631430956011805,,33.866984250000016,1788315282000-642689989225816064-589016215549128704,221.479,4.74956473475851,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788334281352}",3.019041666666675,,
739421717067202560,1788366056000-642689989225816064-739421717067202560,1788366056000,1788406960000,2,0.0,113.69200000000001,0.0,642689989225816064,1788366056000,739421717067202560,Mp13p8136,40904000,1788406960000,301.76366309544665,114.30441783918434,,114.30441783918434,1788366056000-642689989225816064-739421717067202560,500.641,4.379891953995648,"{'confidence': 78.8, 'count': 23, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 13804.021643668853, 'std': 2808.044992717532, 'timestamp': 1788408255524}",0.0,,
739497118649024512,1788353677000-642689989225816064-739497118649024512,1788353677000,1788394593000,2,0.0,128.314,0.0,642689989225816064,1788353677000,739497118649024512,MP13P8127,40916000,1788394593000,339.2484957512334,128.5032180875884,,128.5032180875884,1788353677000-642689989225816064-739497118649024512,487.421,3.79306454152589,"{'confidence': None, 'count': None, 'error_code': 'RANSAC_NO_VALID_MODEL', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788395706408}",0.0,,
739919483375714304,1788373230000-642689989225816064-739919483375714304,1788373230000,1788402686000,2,0.0,125.181,0.0,642689989225816064,1788373230000,739919483375714304,MP13P8163,29456000,1788402686000,333.33309920522004,126.26253757773485,,126.26253757773485,1788373230000-642689989225816064-739919483375714304,425.138,3.3670953249950273,"{'confidence': 44.6, 'count': 11, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 18530.499752135023, 'std': 6804.948758053989, 'timestamp': 1788402709185}",0.0,,
