vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,fuel_consumed,odo_distance_km,raw_fuel_consumed,id,distance,mileage,load_estimation,engine_hours,active_driver,driver_ids
566306901520842752,1788308505000-642689989225816064-566306901520842752,1788308505000,1788332925000,1,294.934,62.855,4.69229178267441,642689989225816064,1788308505000,566306901520842752,MP09AF2718,24420000,1788332925000,165.9359336030034,62.854520304167956,,53.28451320833333,1788308505000-642689989225816064-566306901520842752,294.934,4.692327593508698,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788332982245}",4.162541666666677,797137039710486532,['1518643558708412416']
566304909352275968,1788341535000-642689989225816064-566304909352275968,1788341535000,1788365964000,1,293.534,85.195,3.4454369387874877,642689989225816064,1788341535000,566304909352275968,MP09AF2781,24429000,1788365964000,224.91421834744534,85.19477967706263,,85.19477967706263,1788341535000-642689989225816064-566304909352275968,293.534,3.445445849060978,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788366064796}",6.727777777778101,,
566304909352275968,1788307788000-642689989225816064-566304909352275968,1788307788000,1788332270000,1,293.212,78.763,3.7227124411208306,642689989225816064,1788307788000,566304909352275968,MP09AF2781,24482000,1788332270000,207.93453688561235,78.76308215364104,,78.76308215364104,1788307788000-642689989225816064-566304909352275968,293.212,3.7227085581546846,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788332367893}",6.722222222226264,,
566304215165603840,1788334694000-642689989225816064-566304215165603840,1788334694000,1788359152000,1,275.918,74.104,3.7233887509446184,642689989225816064,1788334694000,566304215165603840,MP09BV9682,24458000,1788359152000,195.63378272599155,74.1037055780271,,70.26261405116412,1788334694000-642689989225816064-566304215165603840,275.918,3.723403544367611,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788360059241}",5.512923611111009,,
740159491168796672,1788376184000-642689989225816064-740159491168796672,1788376184000,1788393542000,1,247.967,55.875,4.437888143176734,642689989225816064,1788376184000,740159491168796672,MP13P9027,17358000,1788393542000,147.50963296993305,55.874860973459484,226.75,46.12654398355836,1788376184000-642689989225816064-740159491168796672,247.967,4.437899185427668,"{'confidence': 81.5, 'count': 22, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 2}, 'load_class': 'HIGH', 'mean': 15263.569714553008, 'std': 2651.881480387775, 'timestamp': 1788393567166}",0.0,,
739902048702562304,1788376316000-642689989225816064-739902048702562304,1788376316000,1788395340000,2,230.625,66.851,3.449836202898984,642689989225816064,1788376316000,739902048702562304,MP13P9072,19024000,1788395340000,177.26850345005707,67.14716039774889,232.5,67.14716039774889,1788376316000-642689989225816064-739902048702562304,228.979,3.4101069746454464,"{'confidence': 69.9, 'count': 12, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 24651.667574491603, 'std': 5145.9909004135825, 'timestamp': 1788395347440}",5.25,,
1533070599880966144,1788354427000-642689989225816064-1533070599880966144,1788354427000,1788372663000,1,228.49,61.579,3.710518196138294,642689989225816064,1788354427000,1533070599880966144,MP09BP2969,18236000,1788372663000,162.56942234028617,61.57932664404778,227.09999999999127,61.57932664404778,1788354427000-642689989225816064-1533070599880966144,228.49,3.71049851390484,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788372671290}",5.016111111111059,,
1531014613364113408,1788324208000-642689989225816064-1531014613364113408,1788324208000,1788337941000,1,226.411,54.964,4.119259879193654,642689989225816064,1788324208000,1531014613364113408,MP09BM0929,13733000,1788337941000,145.10524272633802,54.964107093309856,192.72000000000116,54.96410709330986,1788324208000-642689989225816064-1531014613364113408,226.411,4.119251853134505,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788338070144}",3.7597222222220807,,
589016215549128704,1788348135000-642689989225816064-589016215549128704,1788348135000,1788366546000,1,219.588,46.874,4.6846439390707,642689989225816064,1788348135000,589016215549128704,MP09BP1580,18411000,1788366546000,123.74756697197606,46.874078398475774,,38.312627205882336,1788348135000-642689989225816064-589016215549128704,219.588,4.68463610384584,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788366607582}",3.1586666666666763,,
1440684104986132480,1788384606000-642689989225816064-1440684104986132480,1788384606000,1788401731000,1,217.993,64.003,3.405980969642048,642689989225816064,1788384606000,1440684104986132480,MP09AN6571,17125000,1788401731000,168.96813576228004,64.00308172813638,224.39999999999418,64.00308172813638,1788384606000-642689989225816064-1440684104986132480,217.993,3.4059766204065163,"{'confidence': 72.5, 'count': 18, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 18954.093424775474, 'std': 4428.908187039908, 'timestamp': 1788401738753}",4.699999999999818,,
1557834733679804416,1788348611000-642689989225816064-1557834733679804416,1788348611000,1788364525000,1,209.311,57.763,3.623617194397798,642689989225816064,1788348611000,1557834733679804416,MP09BQ8967,15914000,1788364525000,152.49449597104518,57.763066655698935,207.15499999999884,57.763066655698935,1788348611000-642689989225816064-1557834733679804416,209.311,3.623613012924224,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788364529044}",4.37194444444458,,
589017381083291648,1788345641000-642689989225816064-589017381083291648,1788345641000,1788362547000,1,208.38,43.666,4.77213392570879,642689989225816064,1788345641000,589017381083291648,MP09BP1514,16906000,1788362547000,115.27796979457983,43.66589764946205,,31.879461291666672,1788345641000-642689989225816064-589017381083291648,208.38,4.772145111336493,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788363628299}",2.8227916666666744,,
589017381083291648,1788323288000-642689989225816064-589017381083291648,1788323288000,1788339889000,1,207.124,44.404,4.6645347266012065,642689989225816064,1788323288000,589017381083291648,MP09BP1514,16601000,1788339889000,117.22536626282121,44.40354782682621,,35.71611979166667,1788323288000-642689989225816064-589017381083291648,207.124,4.664582226802763,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788339934297}",2.731687500000007,,
1534933431186620416,1788351333000-642689989225816064-1534933431186620416,1788351333000,1788366625000,1,203.851,55.945,3.643775136294575,642689989225816064,1788351333000,1534933431186620416,MP09BL8455,15292000,1788366625000,147.69409544923704,55.94473312471099,201.27999999999884,55.94473312471099,1788351333000-642689989225816064-1534933431186620416,203.851,3.643792518333746,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788366634149}",4.219166666666297,,
1326601875818020864,1788308444000-642689989225816064-1326601875818020864,1788308444000,1788324720000,2,200.63,67.162,2.987254697596855,642689989225816064,1788308444000,1326601875818020864,MP09BN1094,16276000,1788324720000,177.3047979468099,67.16090831318557,201.11000000000058,67.16090831318557,1788308444000-642689989225816064-1326601875818020864,202.308,3.0122880270855608,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788324727363}",4.476666666666915,,
1326602160833560576,1788314756000-642689989225816064-1326602160833560576,1788314756000,1788330756000,1,200.254,68.839,2.9090195964496868,642689989225816064,1788314756000,1326602160833560576,MP09DT3645,16000000,1788330756000,181.73458304613754,68.83885721444604,199.31999999994878,68.83885721444604,1788314756000-642689989225816064-1326602160833560576,200.254,2.9090256303379785,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788330919499}",4.39583333333394,,
1590315702751854592,1788310276000-642689989225816064-1590315702751854592,1788310276000,1788329460000,1,199.888,43.795,4.564173992464894,642689989225816064,1788310276000,1590315702751854592,MP09BV7337,19184000,1788329460000,115.6177761277894,43.794612169617196,,36.29666777777778,1788310276000-642689989225816064-1590315702751854592,199.888,4.5642144112575025,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788329610381}",3.202400000000002,,
642806348580388864,1788352110000-642689989225816064-642806348580388864,1788352110000,1788370827000,1,199.711,60.172,3.319002193711361,642689989225816064,1788352110000,642806348580388864,MP04PA5409,18717000,1788370827000,158.8549074238835,60.17231341813768,,60.17231341813768,1788352110000-642689989225816064-642806348580388864,199.711,3.3189849061013716,"{'confidence': 0, 'count': 2, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 23526.14245509625, 'std': 6504.458332382771, 'timestamp': 1788370842884}",0.0,,
1533070516129103872,1788358977000-642689989225816064-1533070516129103872,1788358977000,1788374818000,1,199.339,52.402,3.804034197168047,642689989225816064,1788358977000,1533070516129103872,MP09BQ7692,15841000,1788374818000,138.341296291445,52.40200617100189,197.39500000000407,52.40200617100189,1788358977000-642689989225816064-1533070516129103872,199.339,3.804033749194698,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788374826532}",4.37166666666667,,
1533070725588451328,1788353428000-642689989225816064-1533070725588451328,1788353428000,1788369565000,1,199.242,65.976,3.019916333212077,642689989225816064,1788353428000,1533070725588451328,MP09BQ7645,16137000,1788369565000,174.17717148855084,65.97620132142077,195.88999999999942,65.97620132142077,1788353428000-642689989225816064-1533070725588451328,199.242,3.0199071181643076,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788369575472}",4.433055555555711,,
1326602059092328448,1788350597000-642689989225816064-1326602059092328448,1788350597000,1788368199000,1,199.18,62.2,3.202250803858521,642689989225816064,1788350597000,1326602059092328448,MP09DT9045,17602000,1788368199000,164.20734695556982,62.19975263468553,196.1600000000326,62.19975263468553,1788350597000-642689989225816064-1326602059092328448,199.18,3.202263539050279,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788368204799}",4.860833333332266,,
1326601999923281920,1788354834000-642689989225816064-1326601999923281920,1788354834000,1788371583000,1,199.144,57.223,3.4801391049053705,642689989225816064,1788354834000,1326601999923281920,MP09DZ9027,16749000,1788371583000,151.0694099311841,57.22326133756974,197.64000000001397,57.22326133756974,1788354834000-642689989225816064-1326601999923281920,199.144,3.4801232111748353,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788371717523}",4.619166666667297,,
1533593777682251776,1788367784000-642689989225816064-1533593777682251776,1788367784000,1788381800000,1,199.135,53.574,3.717008250270654,642689989225816064,1788367784000,1533593777682251776,MP09BL8707,14016000,1788381800000,141.43460574064133,53.57371429569747,196.01999999998952,53.57371429569747,1788367784000-642689989225816064-1533593777682251776,199.135,3.717028072776216,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788381808382}",3.8524999999999636,,
1557834963942899712,1788312492000-642689989225816064-1557834963942899712,1788312492000,1788327671000,1,199.129,60.677,3.281787168119716,642689989225816064,1788312492000,1557834963942899712,MP09BQ8912,15179000,1788327671000,160.18844681533668,60.67744197550631,197.5,60.67744197550631,1788312492000-642689989225816064-1557834963942899712,199.129,3.2817632635268716,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788327681172}",4.1816666666668425,,
1326602160833560576,1788362475000-642689989225816064-1326602160833560576,1788362475000,1788377027000,1,199.081,55.938,3.5589581322178123,642689989225816064,1788362475000,1326602160833560576,MP09DT3645,14552000,1788377027000,147.67647179766425,55.938057499115246,,55.938057499115246,1788362475000-642689989225816064-1326602160833560576,199.081,3.5589544739401933,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788377036031}",4.005000000001019,,
1326603043004743680,1788374941000-642689989225816064-1326603043004743680,1788374941000,1788387992000,1,199.07,45.91,4.33609235460684,642689989225816064,1788374941000,1326603043004743680,MP09AE6372,13051000,1788387992000,121.20290736806636,45.91019218487362,198.11999999999534,45.91019218487362,1788374941000-642689989225816064-1326603043004743680,199.07,4.336074203270033,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788387998849}",3.576666666665915,,
