vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,engine_hours,load_estimation,active_driver,driver_ids
1533593777682251776,1787365078000-642689989225816064-1533593777682251776,1787365078000,1787397336000,1,663.25,139.548,4.752844899246138,642689989225816064,1787365078000,1533593777682251776,MP09BL8707,32258000,1787397336000,368.40686712176546,663.25,139.54805572794146,4.752843001217097,,139.54805572794146,1787365078000-642689989225816064-1533593777682251776,8.899444444444725,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787512764564}",,
1429476090367180800,1787416469000-642689989225816064-1429476090367180800,1787416469000,1787458101000,2,653.5,163.20600000000002,4.004142004583165,642689989225816064,1787416469000,1429476090367180800,MP09AN1563,41632000,1787458101000,430.69038576269753,630.062,163.14029763738543,3.862086860969501,654.2000000000116,163.14029763738543,1787416469000-642689989225816064-1429476090367180800,11.25,"{'confidence': 90.2, 'count': 128, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 16084.693301748182, 'std': 3563.8337366638093, 'timestamp': 1787458107342}",,
1430193762327330816,1787422445000-642689989225816064-1430193762327330816,1787422445000,1787454002000,1,496.602,125.906,3.9442282337616947,642689989225816064,1787422445000,1430193762327330816,MP09AN2545,31557000,1787454002000,332.3918400000071,496.602,125.90600000000268,3.9442282337616112,515.1999999999534,125.90600000000268,1787422445000-642689989225816064-1430193762327330816,8.600000000000364,"{'confidence': 79.8, 'count': 25, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 15085.067366084972, 'std': 3053.626231025811, 'timestamp': 1787496770089}",,
1425523015684194304,1787427123000-642689989225816064-1425523015684194304,1787427123000,1787454423000,2,429.1,123.131,3.484906319285964,642689989225816064,1787427123000,1425523015684194304,MP09AM6184,27300000,1787454423000,325.0634153651508,417.604,123.13008157770862,3.3915676384608413,430.5,123.05528480507435,1787427123000-642689989225816064-1425523015684194304,7.300000000000182,"{'confidence': 78.4, 'count': 23, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 15134.95965973398, 'std': 3137.6430503482834, 'timestamp': 1787454427244}",,
1425525382987120640,1787423164000-642689989225816064-1425525382987120640,1787423164000,1787449292000,2,414.0,102.61500000000001,4.034497880426838,642689989225816064,1787423164000,1425525382987120640,MP09AM6115,26128000,1787449292000,272.334479999998,400.14,103.15699999999924,3.8789418071483555,415.30000000001746,103.15699999999924,1787423164000-642689989225816064-1425525382987120640,7.099999999999909,"{'confidence': 75.4, 'count': 24, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 16561.973936088812, 'std': 3986.194771231233, 'timestamp': 1787449301353}",,
1533610372471193600,1787388674000-642689989225816064-1533610372471193600,1787388674000,1787421680000,2,391.82000000000005,133.272,2.9400024011045085,642689989225816064,1787388674000,1533610372471193600,MP09BL8769,33006000,1787421680000,351.8697379629001,395.297,133.28399165261368,2.965825040941804,392.5399999999936,133.28399165261368,1787388674000-642689989225816064-1533610372471193600,9.138333333333321,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787427091596}",,
739508566909517824,1787415326000-642689989225816064-739508566909517824,1787415326000,1787448455000,2,379.375,92.326,4.109080865628317,642689989225816064,1787415326000,739508566909517824,MP13P8154,33129000,1787448455000,247.72178240544514,377.075,93.83400848691103,4.018532364548813,380.75,93.83400848691103,1787415326000-642689989225816064-739508566909517824,0.0,"{'confidence': 44.4, 'count': 7, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 24141.395229422153, 'std': 7103.6004582486075, 'timestamp': 1787449305975}",,
1440684104986132480,1787423070000-642689989225816064-1440684104986132480,1787423070000,1787448138000,2,376.1,105.49600000000001,3.5650640782588914,642689989225816064,1787423070000,1440684104986132480,MP09AN6571,25068000,1787448138000,278.85,366.353,105.625,3.4684307692307694,377.30000000001746,105.625,1787423070000-642689989225816064-1440684104986132480,6.699999999999818,"{'confidence': 84, 'count': 32, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 17991.090446740116, 'std': 3262.5949913827467, 'timestamp': 1787448143037}",,
1531014613364113408,1787384783000-642689989225816064-1531014613364113408,1787384783000,1787400622000,1,372.249,63.895,5.825948822286564,642689989225816064,1787384783000,1531014613364113408,MP09BM0929,15839000,1787400622000,168.68149431690117,372.249,63.894505423068615,5.825993918181303,,63.894505423068615,1787384783000-642689989225816064-1531014613364113408,4.371111111111077,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787478739636}",,
1531014613364113408,1787400908000-642689989225816064-1531014613364113408,1787400908000,1787416117000,1,365.248,66.985,5.452683436590282,642689989225816064,1787400908000,1531014613364113408,MP09BM0929,15209000,1787416117000,176.8402655696001,365.248,66.98494907939397,5.452687581610154,,58.157035289706556,1787400908000-642689989225816064-1531014613364113408,4.1877777777781375,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787486788153}",,
