vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,load_estimation,id,engine_hours,active_driver,driver_ids
1533070437565595648,1788850580000-642689989225816064-1533070437565595648,1788850580000,1788896773000,2,551.3499999999999,167.42399999999998,3.293135990061162,642689989225816064,1788850580000,1533070437565595648,MP09BP2959,46193000,1788896773000,442.0158328238311,554.724,167.43023970599663,3.3131649394642313,552.7299999999959,167.43023970599663,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788897327676}",1788850580000-642689989225816064-1533070437565595648,12.783333333333303,,
1429476090367180800,1788889760000-642689989225816064-1429476090367180800,1788889760000,1788915838000,4,440.4,95.746,4.599669960102772,642689989225816064,1788889760000,1429476090367180800,MP09AN1563,26078000,1788915838000,231.7894366159937,433.68,87.79902902120973,4.9394623703097595,449.79999999998836,20.743889098289493,"{'confidence': 74.4, 'count': 18, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 15058.827475388603, 'std': 3270.1657440828944, 'timestamp': 1788915917967}",1788889760000-642689989225816064-1429476090367180800,0.0,,
1439682401377714176,1788884175000-642689989225816064-1439682401377714176,1788884175000,1788916981000,2,437.7,116.685,3.751124823242062,642689989225816064,1788884175000,1439682401377714176,mp09an6583,32806000,1788916981000,308.1051689637733,426.33,116.70650339536867,3.65300979462742,439.6000000000058,116.70650339536867,"{'confidence': 86.1, 'count': 63, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 14976.79389304225, 'std': 3298.0508403132467, 'timestamp': 1788917219765}",1788884175000-642689989225816064-1439682401377714176,9.049999999999272,,
1430193762327330816,1788884449000-642689989225816064-1430193762327330816,1788884449000,1788910392000,1,432.226,113.199,3.818284613821677,642689989225816064,1788884449000,1430193762327330816,MP09AN2545,25943000,1788910392000,298.84415535403105,432.226,113.19854369470873,3.8183000053931226,448.0,113.19854369470873,"{'confidence': 79, 'count': 21, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 13271.469674964155, 'std': 2556.134541279508, 'timestamp': 1788910401831}",1788884449000-642689989225816064-1430193762327330816,7.050000000000182,,
1440684104986132480,1788886358000-642689989225816064-1440684104986132480,1788886358000,1788917079000,2,425.1,124.21600000000001,3.422264442583886,642689989225816064,1788886358000,1440684104986132480,MP09AN6571,30721000,1788917079000,328.35,414.429,124.375,3.3320924623115578,427.1000000000058,124.375,"{'confidence': 63.5, 'count': 6, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 19626.09587040745, 'std': 3507.879512931066, 'timestamp': 1788927468673}",1788886358000-642689989225816064-1440684104986132480,8.149999999999636,,
1533593777682251776,1788826876000-642689989225816064-1533593777682251776,1788826876000,1788856020000,1,393.415,127.966,3.0743713173811797,642689989225816064,1788826876000,1533593777682251776,MP09BL8707,29144000,1788856020000,337.8313432358288,393.415,127.96641789235939,3.074361277588673,387.6699999999837,127.96641789235939,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788856163647}",1788826876000-642689989225816064-1533593777682251776,8.035833333333358,,
1326602059092328448,1788828401000-642689989225816064-1326602059092328448,1788828401000,1788859085000,1,392.363,136.976,2.864465307791146,642689989225816064,1788828401000,1326602059092328448,MP09DT9045,30684000,1788859085000,361.61636162093544,392.363,136.97589455338462,2.8644675129103208,386.4399999999441,136.97589455338462,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788859093122}",1788828401000-642689989225816064-1326602059092328448,8.468611111111386,,
1326601969871093760,1788856815000-642689989225816064-1326601969871093760,1788856815000,1788886006000,1,388.201,125.588,3.0910676179252796,642689989225816064,1788856815000,1326601969871093760,MP09BN3893,29191000,1788886006000,331.5525584376748,388.201,125.58809031730107,3.091065394968597,,125.58809031730105,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788886648788}",1788856815000-642689989225816064-1326601969871093760,8.071388888889032,,
1533593777682251776,1788857305000-642689989225816064-1533593777682251776,1788857305000,1788890223000,2,387.25,134.631,2.8763806255617204,642689989225816064,1788857305000,1533593777682251776,MP09BL8707,32918000,1788890223000,355.4404998188373,394.515,134.6365529616808,2.930222078043574,388.13000000000466,134.6365529616808,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788890582588}",1788857305000-642689989225816064-1533593777682251776,9.111944444444362,,
642806348580388864,1788836292000-642689989225816064-642806348580388864,1788836292000,1788863112000,1,377.559,112.29,3.36235639861074,642689989225816064,1788836292000,642806348580388864,MP04PA5409,26820000,1788863112000,296.44681686959,377.559,112.29046093545075,3.362342596643509,,112.29046093545075,"{'confidence': 86.6, 'count': 5, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 31478.67359317902, 'std': 1892.1902811263603, 'timestamp': 1788863121344}",1788836292000-642689989225816064-642806348580388864,0.0,,
