vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,driver_ids,duration,end_time_trips,carbon_emission,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,load_estimation,vehicle_device_type,active_driver,adblue_consumed
1500848886552461312,1786112467000-632578958264631296-1500848886552461312,1786112467000,1786112692000,1,24.971,3.082,8.102206359506814,632578958264631296,1786112467000,1500848886552461312,NL01AK3124,,225000,1786112692000,,0.0,0.0,0.0,,,1786112467000-632578958264631296-1500848886552461312,1.057,,c,,
1500848886552461312,1786074981000-632578958264631296-1500848886552461312,1786074981000,1786076906000,1,0.0,0.0,0.0,632578958264631296,1786074981000,1500848886552461312,NL01AK3124,,1925000,1786076906000,,0.0,0.0,0.0,,,1786074981000-632578958264631296-1500848886552461312,17.616,,c,,
1500848886552461312,1786088705000-632578958264631296-1500848886552461312,1786088705000,1786089276000,1,0.0,0.0,0.0,632578958264631296,1786088705000,1500848886552461312,NL01AK3124,,571000,1786089276000,,0.0,0.0,0.0,,,1786088705000-632578958264631296-1500848886552461312,1.467,,c,,
1500848886552461312,1786129412000-632578958264631296-1500848886552461312,1786129412000,1786130074000,1,0.0,0.0,0.0,632578958264631296,1786129412000,1500848886552461312,NL01AK3124,,662000,1786130074000,,0.0,0.0,0.0,,,1786129412000-632578958264631296-1500848886552461312,1.471,,c,,
1500848886552461312,1786134150000-632578958264631296-1500848886552461312,1786134150000,1786134445000,1,0.0,0.0,0.0,632578958264631296,1786134150000,1500848886552461312,NL01AK3124,,295000,1786134445000,,0.0,0.0,0.0,,,1786134150000-632578958264631296-1500848886552461312,1.051,,c,,
1500848886552461312,1786135523000-632578958264631296-1500848886552461312,1786135523000,1786136134000,1,0.0,0.0,0.0,632578958264631296,1786135523000,1500848886552461312,NL01AK3124,,611000,1786136134000,,0.0,0.0,0.0,,,1786135523000-632578958264631296-1500848886552461312,1.503,,c,,
