vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,load_estimation,driver_ids,active_driver,adblue_consumed
1067764977248501760,1787994828000-632578958264631296-1067764977248501760,1787994828000,1788011120000,1,187.462,59.089,3.172536343481866,632578958264631296,1787994828000,1067764977248501760,RJ47GA5835,16292000,1788011120000,155.99435123074983,4.5,59.08876940558705,3.1725487243312736,196.69999999995343,59.08876940558705,1787994828000-632578958264631296-1067764977248501760,187.462,"{'confidence': 47.5, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 54222.66455790338, 'std': 16095.959699011733, 'timestamp': 1788011376162}",,,
1471165126924042240,1787999831000-632578958264631296-1471165126924042240,1787999831000,1788015595000,1,182.562,58.887,3.1002088746242804,632578958264631296,1787999831000,1471165126924042240,NL01AK2621,15764000,1788015595000,155.46146135034866,4.350000000000136,58.88691717816236,3.100213234930582,192.875,58.88691717816236,1787999831000-632578958264631296-1471165126924042240,182.562,"{'confidence': 72.7, 'count': 15, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 55257.115582607745, 'std': 11703.76883437981, 'timestamp': 1788015608172}",,,
1540361603277389824,1787963898000-632578958264631296-1540361603277389824,1787963898000,1787979036000,1,182.385,62.216,2.9314806480648063,632578958264631296,1787963898000,1540361603277389824,NL01AK8393,15138000,1787979036000,164.2506606182353,4.2000000000000455,62.21615932508912,2.9314731410373622,188.53999999999724,62.21615932508912,1787963898000-632578958264631296-1540361603277389824,182.385,"{'confidence': 77.1, 'count': 34, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 54979.83596994246, 'std': 14695.400323379616, 'timestamp': 1787979040366}",,,
1132636490090676224,1787973741000-632578958264631296-1132636490090676224,1787973741000,1787993518000,1,180.388,41.018,4.397776585889122,632578958264631296,1787973741000,1132636490090676224,RJ47GA5322,19777000,1787993518000,108.2864268661021,5.450000000000728,41.017585934129585,4.397820980729736,186.70000000001164,41.01758593412959,1787973741000-632578958264631296-1132636490090676224,180.388,"{'confidence': 32, 'count': 10, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 32849.956480691566, 'std': 14128.072638076668, 'timestamp': 1787993603426}",,,
1187437506908389376,1787975049000-632578958264631296-1187437506908389376,1787975049000,1787989821000,1,179.2,65.483,2.7365881221080275,632578958264631296,1787975049000,1187437506908389376,RJ47GA6475,14772000,1787989821000,172.87490728591774,3.5999999999994543,65.48291942648399,2.7365914893454764,179.20000000001164,63.54261485485485,1787975049000-632578958264631296-1187437506908389376,179.20000000001164,"{'confidence': 40.5, 'count': 5, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 49599.46043930338, 'std': 13204.916489861167, 'timestamp': 1787989827263}",,,
1545823503347875840,1787972547000-632578958264631296-1545823503347875840,1787972547000,1787986877000,1,172.099,59.428,2.8959244800430772,632578958264631296,1787972547000,1545823503347875840,NL01AK8870,14330000,1787986877000,156.8891903805073,3.9500000000000455,59.42772362898004,2.8959379476563964,176.5799999999981,59.42772362898004,1787972547000-632578958264631296-1545823503347875840,172.099,"{'confidence': 60.9, 'count': 25, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 56409.33234760922, 'std': 22041.278833966953, 'timestamp': 1787986883793}",,,
869918310366445568,1787993348000-632578958264631296-869918310366445568,1787993348000,1788013926000,1,171.98,55.148,3.118517443968956,632578958264631296,1787993348000,869918310366445568,RJ47GA4503,20578000,1788013926000,145.59149127344492,5.699999999998909,55.148292149032166,3.1185009235688215,177.09999999997672,55.148292149032166,1787993348000-632578958264631296-869918310366445568,171.98,"{'confidence': 72, 'count': 11, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 32718.125071880822, 'std': 6085.120551677163, 'timestamp': 1788013934239}",,,3.3389445478866167
1050037109068398592,1787974343000-632578958264631296-1050037109068398592,1787974343000,1787990526000,1,171.475,51.737,3.3143591626882114,632578958264631296,1787974343000,1050037109068398592,RJ47GA6246,16183000,1787990526000,136.58463736188082,4.449999999999818,51.73660506131849,3.3143844633169675,177.30000000001746,51.73660506131849,1787974343000-632578958264631296-1050037109068398592,171.475,"{'confidence': 73.8, 'count': 10, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 21906.655060098095, 'std': 3628.2356788238735, 'timestamp': 1787990560221}",,,
1188192864341852160,1787987677000-632578958264631296-1188192864341852160,1787987677000,1788001244000,1,171.423,59.805,2.8663656884875848,632578958264631296,1787987677000,1188192864341852160,RJ47GA6479,13567000,1788001244000,157.88484153265114,3.699999999999818,59.80486421691331,2.866372196385995,183.70000000001164,59.80486421691331,1787987677000-632578958264631296-1188192864341852160,171.423,"{'confidence': 31.6, 'count': 7, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 53845.479593650336, 'std': 19498.69134604603, 'timestamp': 1788001323530}",,,
1570836903035404288,1787966897000-632578958264631296-1570836903035404288,1787966897000,1787979541000,1,171.339,52.349,3.2730138111520755,632578958264631296,1787966897000,1570836903035404288,RJ47GA8949,12644000,1787979541000,138.20178804311197,3.4500000000000455,52.349162137542415,3.27300367386632,175.82500000000073,52.349162137542415,1787966897000-632578958264631296-1570836903035404288,171.339,"{'confidence': 66.8, 'count': 22, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 60762.41937428819, 'std': 18925.059914129597, 'timestamp': 1787979548280}",,,
1176184196838719488,1787996394000-632578958264631296-1176184196838719488,1787996394000,1788012250000,1,170.447,51.583,3.3043250683364676,632578958264631296,1787996394000,1176184196838719488,RJ14GP9553,15856000,1788012250000,136.1800698960892,4.350000000000364,51.5833598091247,3.304302019696073,174.60000000000582,51.5833598091247,1787996394000-632578958264631296-1176184196838719488,170.447,"{'confidence': 63.8, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 28979.495823618647, 'std': 5933.668623023815, 'timestamp': 1788012254698}",,,
952249131684855808,1788022909000-632578958264631296-952249131684855808,1788022909000,1788036849000,1,167.209,49.356,3.387815057946349,632578958264631296,1788022909000,952249131684855808,RJ47GA1379,13940000,1788036849000,130.29883360101837,0.0,49.35561878826453,3.38784122467041,,0.001,1788022909000-632578958264631296-952249131684855808,167.209,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788037036441}",,,
1094584670655348736,1787971261000-632578958264631296-1094584670655348736,1787971261000,1787988763000,1,167.084,62.792,2.6609122181169576,632578958264631296,1787971261000,1094584670655348736,RJ47GA5971,17502000,1787988763000,165.7708800000034,4.800000000000182,62.79200000000128,2.6609122181169034,174.01499999998487,62.79200000000128,1787971261000-632578958264631296-1094584670655348736,167.084,"{'confidence': 0, 'count': 3, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 72734.43205556335, 'std': 34245.23803921228, 'timestamp': 1787988807268}",,,
1131571393566081024,1788009669000-632578958264631296-1131571393566081024,1788009669000,1788023115000,1,167.043,38.183,4.374800303800121,632578958264631296,1788009669000,1131571393566081024,RJ47GA1964,13446000,1788023115000,100.80304659077939,0.0,38.18297219347704,4.374803489722486,213.75,38.18297219347704,1788009669000-632578958264631296-1131571393566081024,167.043,"{'confidence': 53, 'count': 15, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 33055.51901640084, 'std': 12040.974147588731, 'timestamp': 1788023190849}",,,
873568577507033088,1787990166000-632578958264631296-873568577507033088,1787990166000,1788003160000,1,166.986,46.614,3.582314326168104,632578958264631296,1787990166000,873568577507033088,RJ14GN1578,12994000,1788003160000,123.0616645753908,3.5,46.61426688461772,3.5822938160399094,171.70000000001164,46.61426688461772,1787990166000-632578958264631296-873568577507033088,166.986,"{'confidence': 82.4, 'count': 10, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 44154.78545402258, 'std': 4910.391530290975, 'timestamp': 1788003170201}",,,3.0601323133055125
874238000127541248,1787972166000-1194637793272266752-874238000127541248,1787972166000,1787984941000,1,165.573,73.719,2.246001709193017,1194637793272266752,1787972166000,874238000127541248,RJ47GA4754,12775000,1787984941000,194.61783274099972,3.5,73.71887603825746,2.2460054859500778,169.60000000000582,73.71887603825746,1787972166000-1194637793272266752-874238000127541248,165.573,"{'confidence': 53.9, 'count': 11, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 65285.05647192201, 'std': 19953.9977345976, 'timestamp': 1787984949529}",,,0.0
1094226815196594176,1787969145000-632578958264631296-1094226815196594176,1787969145000,1787983243000,1,165.136,40.411,4.086412115513102,632578958264631296,1787969145000,1094226815196594176,RJ14GP9552,14098000,1787983243000,106.6841919612268,3.899999999999636,40.41067877319197,4.086444598637861,171.29999999998836,40.41067877319197,1787969145000-632578958264631296-1094226815196594176,165.136,"{'confidence': 70.8, 'count': 18, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 25562.568940418227, 'std': 6342.749135556405, 'timestamp': 1787983250940}",,,
1045646209449984000,1787995279000-632578958264631296-1045646209449984000,1787995279000,1788008294000,1,163.445,50.418,3.241798564004919,632578958264631296,1787995279000,1045646209449984000,RJ47GA3764,13015000,1788008294000,133.10327160794742,3.5500000000010914,50.4179059121013,3.2418046137209746,,50.4179059121013,1787995279000-632578958264631296-1045646209449984000,163.445,"{'confidence': 56.5, 'count': 4, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 43788.38422355916, 'std': 7626.647693633106, 'timestamp': 1788008302540}",,,
1152269748554170368,1787977687000-632578958264631296-1152269748554170368,1787977687000,1787990229000,1,162.058,46.161,3.510712506228201,632578958264631296,1787977687000,1152269748554170368,RJ14GQ0814,12542000,1787990229000,121.86400204334647,3.449999999999818,46.160606834600934,3.510742408146269,167.5,46.160606834600934,1787977687000-632578958264631296-1152269748554170368,162.058,"{'confidence': 77.6, 'count': 31, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 27003.376631352243, 'std': 6731.260121678114, 'timestamp': 1787990234574}",,,
1083728919393206272,1787982322000-632578958264631296-1083728919393206272,1787982322000,1787996132000,1,162.034,58.862,2.7527776833950592,632578958264631296,1787982322000,1083728919393206272,RJ47GA6305,13810000,1787996132000,155.39479252413506,3.8499999999994543,58.861663834899645,2.7527934047954736,173.5,58.861663834899645,1787982322000-632578958264631296-1083728919393206272,162.034,"{'confidence': 37.7, 'count': 14, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 65998.29843520898, 'std': 30768.212691838038, 'timestamp': 1787996290788}",,,
1046837731746906112,1787979758000-632578958264631296-1046837731746906112,1787979758000,1787993186000,1,161.625,46.809,3.452861629173877,632578958264631296,1787979758000,1046837731746906112,RJ47GA3359,13428000,1787993186000,123.57594871467897,3.7000000000007276,46.80907148283294,3.4528563562572563,161.625,46.80907148283294,1787979758000-632578958264631296-1046837731746906112,161.625,"{'confidence': 73.6, 'count': 7, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 42459.653737272914, 'std': 5936.658228899574, 'timestamp': 1787993312613}",,,
1157003119578578944,1788003337000-632578958264631296-1157003119578578944,1788003337000,1788015781000,1,161.517,35.098,4.601886147358824,632578958264631296,1788003337000,1157003119578578944,RJ47GA6242,12444000,1788015781000,92.65793031525774,3.449999999999818,35.09770087699157,4.601925367307552,165.19999999998254,35.09770087699157,1788003337000-632578958264631296-1157003119578578944,161.517,"{'confidence': 40.4, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 26926.452198084433, 'std': 9079.953233365603, 'timestamp': 1788015865745}",,,
873101078441230336,1788003380000-632578958264631296-873101078441230336,1788003380000,1788015832000,1,161.51,34.857,4.633502596322116,632578958264631296,1788003380000,873101078441230336,RJ14GN0769,12452000,1788015832000,92.02249934914028,3.399999999999636,34.8570073292198,4.63350162205721,167.69999999995343,34.8570073292198,1788003380000-632578958264631296-873101078441230336,161.51,"{'confidence': 0, 'count': 2, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 25582.59015666394, 'std': 11558.5879238769, 'timestamp': 1788015839941}",,,1.3288564447194222
1083727333329731584,1787971566000-632578958264631296-1083727333329731584,1787971566000,1787987767000,1,161.337,63.804,2.5286345683656193,632578958264631296,1787971566000,1083727333329731584,RJ47GA6318,16201000,1787987767000,168.44280423202602,4.450000000000728,63.804092512131064,2.528630901996216,172.5,63.804092512131064,1787971566000-632578958264631296-1083727333329731584,161.337,"{'confidence': 84, 'count': 4, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 45781.20490526272, 'std': 2926.947411317719, 'timestamp': 1787987776280}",,,
1083728919393206272,1787997948000-632578958264631296-1083728919393206272,1787997948000,1788010945000,1,161.168,48.797,3.302825993401234,632578958264631296,1787997948000,1083728919393206272,RJ47GA6305,12997000,1788010945000,128.82476330192708,3.550000000000182,48.79725882648753,3.3028084748177857,172.39999999999418,48.79725882648753,1787997948000-632578958264631296-1083728919393206272,161.168,"{'confidence': 44.4, 'count': 6, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 2}, 'load_class': 'HIGH', 'mean': 46303.85567674546, 'std': 12609.807622825534, 'timestamp': 1788010952171}",,,
786329086610898944,1787998297000-632578958264631296-786329086610898944,1787998297000,1788010566000,1,160.414,29.071,5.518007636476213,632578958264631296,1787998297000,786329086610898944,RJ47GA3348,12269000,1788010566000,76.74870335928047,3.399999999999636,29.071478545181993,5.5179168046334315,179.69999999995343,29.071478545181993,1787998297000-632578958264631296-786329086610898944,160.414,"{'confidence': 0, 'count': 2, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 19367.989738388627, 'std': 2704.277910290079, 'timestamp': 1788010614444}",['900758004230520835'],900758004230520835,
1067775974323519488,1787984151000-632578958264631296-1067775974323519488,1787984151000,1787998132000,1,160.412,39.829,4.027517637902031,632578958264631296,1787984151000,1067775974323519488,RJ14GP9560,13981000,1787998132000,105.14846924839276,3.850000000000364,39.828965624391195,4.0275211139744975,164.30000000001746,39.8289656243912,1787984151000-632578958264631296-1067775974323519488,160.412,"{'confidence': 75.5, 'count': 20, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 2}, 'load_class': 'MEDIUM', 'mean': 30066.32376925753, 'std': 6601.930895352678, 'timestamp': 1787998862564}",,,
1536014505966829568,1788028989000-632578958264631296-1536014505966829568,1788028989000,1788045083000,1,159.909,76.229,2.097744952708287,632578958264631296,1788028989000,1536014505966829568,NL01AK8408,16094000,1788045083000,201.24427806679324,4.4500000000000455,76.22889320711865,2.0977478915444476,164.42499999999927,76.22889320711865,1788028989000-632578958264631296-1536014505966829568,159.909,"{'confidence': 75.9, 'count': 26, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 70251.75799063881, 'std': 17294.456743754916, 'timestamp': 1788045089185}",,,
1385305434218299392,1788007434000-632578958264631296-1385305434218299392,1788007434000,1788022939000,1,159.785,55.898,2.858510143475616,632578958264631296,1788007434000,1385305434218299392,NL01AJ5697,15505000,1788022939000,147.56943513752285,4.25,55.89751330966774,2.8585350320470235,164.875,55.897513309667744,1788007434000-632578958264631296-1385305434218299392,159.785,"{'confidence': 67.2, 'count': 17, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 65030.08253560108, 'std': 17569.698599013052, 'timestamp': 1788022942296}",,,
869216733288726528,1787962305000-632578958264631296-869216733288726528,1787962305000,1787975423000,1,158.664,42.112,3.767667173252279,632578958264631296,1787962305000,869216733288726528,RJ47GA4683,13118000,1787975423000,111.1750839488447,3.600000000000364,42.111774223047234,3.7676873731234344,163.40000000002328,42.111774223047234,1787962305000-632578958264631296-869216733288726528,158.664,"{'confidence': 70.6, 'count': 14, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 694}, 'load_class': 'HIGH', 'mean': 39308.72745283331, 'std': 8651.125187518628, 'timestamp': 1787975470499}",,,1.752575571755406
1067764977248501760,1787967606000-632578958264631296-1067764977248501760,1787967606000,1787981495000,1,157.04,54.191,2.897898174973704,632578958264631296,1787967606000,1067764977248501760,RJ47GA5835,13889000,1787981495000,143.06301471897294,3.8499999999994543,54.19053587839883,2.897922994383942,165.0,54.19053587839883,1787967606000-632578958264631296-1067764977248501760,157.04,"{'confidence': 74.4, 'count': 13, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 37481.69643806324, 'std': 6909.423055906348, 'timestamp': 1787981508986}",,,
1428367002015105024,1787971617000-632578958264631296-1428367002015105024,1787971617000,1787985128000,1,157.008,48.5,3.237278350515464,632578958264631296,1787971617000,1428367002015105024,NL01AJ9499,13511000,1787985128000,128.04,3.75,48.5,3.237278350515464,160.75,48.5,1787971617000-632578958264631296-1428367002015105024,157.008,"{'confidence': 57.3, 'count': 14, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 64924.8196290674, 'std': 20752.952671856205, 'timestamp': 1787985138477}",,,
1061351650800697344,1788002063000-632578958264631296-1061351650800697344,1788002063000,1788014640000,1,156.98,54.562,2.877093948169055,632578958264631296,1788002063000,1061351650800697344,RJ47GA3508,12577000,1788014640000,144.04367999999974,3.4500000000007276,54.5619999999999,2.8770939481690605,161.5,54.5619999999999,1788002063000-632578958264631296-1061351650800697344,156.98,"{'confidence': 43, 'count': 7, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 42154.60770942096, 'std': 12709.845193613137, 'timestamp': 1788014684088}",,,
1536014609964597248,1787993468000-632578958264631296-1536014609964597248,1787993468000,1788007450000,1,156.457,62.289,2.5117918091476823,632578958264631296,1787993468000,1536014609964597248,NL01AK9197,13982000,1788007450000,164.4418330191688,3.8999999999999773,62.28857311332151,2.5118090233879333,160.23500000000058,62.28857311332151,1787993468000-632578958264631296-1536014609964597248,156.457,"{'confidence': 55.7, 'count': 22, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 82324.54051623473, 'std': 34194.82394482658, 'timestamp': 1788008457810}",,,
1183367596062277632,1787977475000-632578958264631296-1183367596062277632,1787977475000,1787991499000,1,155.15,53.366,2.907281789903684,632578958264631296,1787977475000,1183367596062277632,RJ47GA6402,14024000,1787991499000,140.88699967251137,3.850000000000364,53.36628775473915,2.9072661136378564,165.5,53.36628775473915,1787977475000-632578958264631296-1183367596062277632,155.15,"{'confidence': 54.3, 'count': 7, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 17596.268528439374, 'std': 4258.430279395463, 'timestamp': 1787991501874}",,,
