trip_id,vehicle_id,start_time,end_time,distance,fuel_consumed
1784161659000-1205841794575630336-1207295082248536064,1207295082248536064,1784161659000,1784165211000,31.0,4.692
1784161659000-1205841794575630336-1207295082248536064,1207295082248536064,1784165212000,1784168412000,35.014,5.201
1784166382000-1205841794575630336-1262199756747177984,1262199756747177984,1784166382000,1784169291000,7.336,0.896
1784166382000-1205841794575630336-1262199756747177984,1262199756747177984,1784169292000,1784170210000,7.336,0.896
1784166459000-1205841794575630336-1207322859999854592,1207322859999854592,1784166459000,1784170323000,10.546,2.144
1784166459000-1205841794575630336-1207322859999854592,1207322859999854592,1784170324000,1784172335000,10.546,2.144
1784186674000-1205841794575630336-1262056558871707648,1262056558871707648,1784186674000,1784187728000,4.8,1.2
1784186674000-1205841794575630336-1262056558871707648,1262056558871707648,1784187729000,1784190508000,16.2,2.957
1784191260000-1205841794575630336-1207349046952329216,1207349046952329216,1784191260000,1784196989000,51.0,8.718
1784191260000-1205841794575630336-1207349046952329216,1207349046952329216,1784196990000,1784198574000,13.0,2.607
1784191260000-1205841794575630336-1207349046952329216,1207349046952329216,1784198575000,1784199030000,1.0,0.247
1784191474000-1205841794575630336-1262075530765664256,1262075530765664256,1784191474000,1784205311000,35.0,6.657
1784191474000-1205841794575630336-1262075530765664256,1262075530765664256,1784205312000,1784211573000,35.0,6.657
1784198057000-1205841794575630336-1262213270287155200,1262213270287155200,1784198057000,1784202409000,33.0,6.92
1784198057000-1205841794575630336-1262213270287155200,1262213270287155200,1784202410000,1784205525000,20.5,4.709
1784202366000-1205841794575630336-1262125582469038080,1262125582469038080,1784202366000,1784204456000,10.375,3.321
1784202366000-1205841794575630336-1262125582469038080,1262125582469038080,1784204457000,1784205182000,5.625,2.326
1784202366000-1205841794575630336-1262125582469038080,1262125582469038080,1784205183000,1784206030000,5.625,2.326
1784202366000-1205841794575630336-1262125582469038080,1262125582469038080,1784206031000,1784206473000,5.625,2.326
1784202366000-1205841794575630336-1262125582469038080,1262125582469038080,1784206474000,1784212519000,44.25,8.152
1784207356000-1205841794575630336-1262012073911517184,1262012073911517184,1784207356000,1784214698000,72.2,9.826
1784207356000-1205841794575630336-1262012073911517184,1262012073911517184,1784214699000,1784216256000,72.2,9.826
1784244899000-1205841794575630336-1262194986242277376,1262194986242277376,1784244899000,1784249538000,59.75,9.501
1784244899000-1205841794575630336-1262194986242277376,1262194986242277376,1784249539000,1784250982000,11.25,2.182
