vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,engine_hours,load_estimation,active_driver,driver_ids
718907611667234816,1786676023000-642689989225816064-718907611667234816,1786676023000,1786733710000,1,768.461,273.431,2.810438465280089,642689989225816064,1786676023000,718907611667234816,MP09DK6372,57687000,1786733710000,721.8565638694004,768.461,273.4305166171971,2.810443433699999,762.1856499200221,273.4305166171971,1786676023000-642689989225816064-718907611667234816,0.0,"{'confidence': 0, 'count': 2, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 15469.501253655388, 'std': 2551.4532371667237, 'timestamp': 1786783484262}",,
1429476090367180800,1786725491000-642689989225816064-1429476090367180800,1786725491000,1786768631000,1,625.469,170.889,3.660089297731276,642689989225816064,1786725491000,1429476090367180800,MP09AN1563,43140000,1786768631000,451.147541469566,625.469,170.88922025362348,3.6600845803598183,649.6000000000349,170.88922025362348,1786725491000-642689989225816064-1429476090367180800,11.900000000000546,"{'confidence': 89.8, 'count': 96, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 16194.925520818646, 'std': 3227.51572592985, 'timestamp': 1786812926781}",,
739421717067202560,1786731912000-642689989225816064-739421717067202560,1786731912000,1786770369000,1,485.933,124.144,3.9142689135197832,642689989225816064,1786731912000,739421717067202560,Mp13p8136,38457000,1786770369000,327.7394078047355,485.933,124.14371507755132,3.9142778971649315,,124.14371507755132,1786731912000-642689989225816064-739421717067202560,0.0,,,
1530989903863611392,1786706506000-642689989225816064-1530989903863611392,1786706506000,1786731647000,1,454.09,98.555,4.6074780579371915,642689989225816064,1786706506000,1530989903863611392,MP09BL8795,25141000,1786731647000,260.1845412988395,454.09,98.55475049198466,4.607489722546967,279.63000000000466,98.55475049198465,1786706506000-642689989225816064-1530989903863611392,6.951666666666824,,,
1425525382987120640,1786725840000-642689989225816064-1425525382987120640,1786725840000,1786759741000,4,429.79999999999995,121.31,3.5429890363531444,642689989225816064,1786725840000,1425525382987120640,MP09AM6115,33901000,1786759741000,231.98521555472644,420.338,87.87318771012364,4.783461382857902,436.19999999998254,55.97904474669091,1786725840000-642689989225816064-1425525382987120640,7.700000000000273,,,
739497118649024512,1786732860000-642689989225816064-739497118649024512,1786732860000,1786770776000,1,426.203,116.562,3.6564489284672534,642689989225816064,1786732860000,739497118649024512,MP13P8127,37916000,1786770776000,307.72487398476744,426.203,116.56245226695737,3.656434741299778,,116.56245226695737,1786732860000-642689989225816064-739497118649024512,0.0,"{'confidence': 72.8, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 20762.529905345473, 'std': 3195.0916919015176, 'timestamp': 1786814081561}",,
1430193762327330816,1786731696000-642689989225816064-1430193762327330816,1786731696000,1786758263000,1,422.709,112.181,3.7680979845071807,642689989225816064,1786731696000,1430193762327330816,MP09AN2545,26567000,1786758263000,296.15820546134626,422.709,112.18113843232811,3.768093334647286,437.80000000004657,112.18113843232811,1786731696000-642689989225816064-1430193762327330816,7.299999999999272,,,
1439682401377714176,1786731886000-642689989225816064-1439682401377714176,1786731886000,1786757573000,2,413.0,103.602,3.9864095287735757,642689989225816064,1786731886000,1439682401377714176,mp09an6583,25687000,1786757573000,275.0536799999949,402.635,104.18699999999808,3.864541641471656,414.5,104.18699999999808,1786731886000-642689989225816064-1439682401377714176,6.949999999999818,"{'confidence': 78.5, 'count': 30, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 15843.99297886088, 'std': 3728.108401744242, 'timestamp': 1786792327370}",,
1557834733679804416,1786693668000-642689989225816064-1557834733679804416,1786693668000,1786728377000,1,393.758,141.231,2.7880422853339564,642689989225816064,1786693668000,1557834733679804416,MP09BQ8967,34709000,1786728377000,372.8495014627434,393.758,141.23087176619066,2.788044816800897,388.77500000000146,141.23087176619066,1786693668000-642689989225816064-1557834733679804416,9.593055555555566,,,
721681431436197888,1786698960000-642689989225816064-721681431436197888,1786698960000,1786731577000,1,386.973,118.184,3.2743264739727884,642689989225816064,1786698960000,721681431436197888,MP09AW1619,32617000,1786731577000,312.0067275699646,386.973,118.18436650377447,3.2743163198970247,,118.18436650377447,1786698960000-642689989225816064-721681431436197888,0.0,,869927971870212103,['869927971870212103']
