account_id,start_time,vehicle_id,vehicle_plate,driver_ids,duration,end_time,carbon_emission,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,load_estimation,vehicle_device_type,active_driver,adblue_consumed
902855557075959808,1782579522000,1152270135390633984,RJ47GA6196,,999000,1782580521000,2.589493956577608,0.25,0.9808689229460635,0.7462770844053457,0.6999999999534339,0.9808689229460635,1782579522000-902855557075959808-1152270135390633984,732.0,,,,
902855557075959808,1782577619000,1152270135390633984,RJ47GA6196,,272000,1782577891000,0.4669670298067634,0.039793055555555554,0.17688145068438008,1.2437708937188607,,0.17688145068438008,1782577619000-902855557075959808-1152270135390633984,220.0,,,,
902855557075959808,1782574955000,1152270135390633984,RJ47GA6196,,180000,1782575135000,0.32425298583333334,0.04583333333333333,0.12282310069444445,,0.0,0.12282310069444445,1782574955000-902855557075959808-1152270135390633984,,,,,
902855557075959808,1782562524000,1152270135390633984,RJ47GA6196,,737000,1782563261000,0.9238169731740729,0.2000000000007276,0.34993067165684577,1.8346491233828386,0.7000000000116415,0.34993067165684577,1782562524000-902855557075959808-1152270135390633984,642.0,,,,
902855557075959808,1782561938000,1152270135390633984,RJ47GA6196,,433000,1782562371000,0.9134623177777776,0.09877416666666666,0.34600845370370364,0.9595141287625896,0.29999999998835847,0.34600845370370364,1782561938000-902855557075959808-1152270135390633984,332.0,,,,
902855557075959808,1782548194000,1152270135390633984,RJ47GA6196,,1168000,1782549362000,5.689747776408351,0.3000000000001819,2.155207491063769,3.9017124962986647,8.700000000011642,2.155207491063769,1782548194000-902855557075959808-1152270135390633984,8409.0,,,,
902855557075959808,1782544235000,1152270135390633984,RJ47GA6196,,2085000,1782546320000,11.174325483266538,0.5500000000001819,4.23269904669187,3.7616659782235358,16.29999999998836,4.23269904669187,1782544235000-902855557075959808-1152270135390633984,15922.0,,,,
902855557075959808,1782533370000,1152270135390633984,RJ47GA6196,,468000,1782533838000,1.2343806158646617,0.0999999999994543,0.4675684151002506,0.5175713161636745,0.29999999998835847,0.4675684151002506,1782533370000-902855557075959808-1152270135390633984,242.0,,,,
902855557075959808,1782523938000,1152270135390633984,RJ47GA6196,,691000,1782524629000,2.417164625204678,0.1500000000005457,0.9155926610623779,1.8785646424953368,1.7999999999883585,0.9155926610623779,1782523938000-902855557075959808-1152270135390633984,1720.0,,,,
902855557075959808,1782520131000,1152270135390633984,RJ47GA6196,,3325000,1782523456000,25.33888800519023,0.8999999999996362,9.598063638329632,3.3647411829018,33.5,9.598063638329632,1782520131000-902855557075959808-1152270135390633984,32295.0,,,,
901025643674730496,1782569707000,1291421127226163200,NL01AG9585,,3635000,1782573342000,27.716614009451472,0.9499999999998181,10.498717427822527,3.4330860172008126,36.79999999998836,10.498717427822527,1782569707000-901025643674730496-1291421127226163200,36043.0,,,,
901025643674730496,1782551665000,1291421127226163200,NL01AG9585,,14460000,1782566125000,111.02453518473973,4.0,42.054748176037776,2.7703887207291533,119.0,42.054748176037776,1782551665000-901025643674730496-1291421127226163200,116508.0,,,,
901025643674730496,1782551398000,1291421127226163200,NL01AG9585,,209000,1782551607000,0.16448905000000008,0.024698055555555553,0.062306458333333356,0.5296401189015316,,0.062306458333333356,1782551398000-901025643674730496-1291421127226163200,33.0,,,,
