vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,driver_ids,duration,end_time_trips,carbon_emission,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,load_estimation,vehicle_device_type,active_driver,adblue_consumed
1067776159577538560,1782532015000-632578958264631296-1067776159577538560,1782532015000,1782547865000,1,179.647,51.917,3.4602731282624184,632578958264631296,1782532015000,1067776159577538560,RJ14GP9561,,15850000,1782547865000,137.05998455994325,4.300000000000182,51.91666081816032,3.4602957349129033,187.0,51.91666081816032,1782532015000-632578958264631296-1067776159577538560,179.647,,,,
933392054296248320,1782557675000-632578958264631296-933392054296248320,1782557675000,1782570776000,1,176.167,43.863,4.016300754622347,632578958264631296,1782557675000,933392054296248320,RJ47GA4680,,13101000,1782570776000,115.79881808631085,3.5499999999992724,43.86318866905714,4.01628347927827,183.0,43.863188669057145,1782557675000-632578958264631296-933392054296248320,176.167,,,,
873101078441230336,1782557725000-632578958264631296-873101078441230336,1782557725000,1782570805000,1,176.063,44.633,3.94468218582663,632578958264631296,1782557725000,873101078441230336,RJ14GN0769,,13080000,1782570805000,117.83187577925078,3.5,44.633286280019234,3.9446568844476335,182.29999999998836,44.633286280019234,1782557725000-632578958264631296-873101078441230336,176.063,,,,1.7498263675181078
1536022277991170048,1782516363000-632578958264631296-1536022277991170048,1782516363000,1782531097000,1,175.867,51.701,3.401616990000193,632578958264631296,1782516363000,1536022277991170048,NL01AK7897,,14734000,1782531097000,136.49064000000007,4.0499999999999545,51.70100000000002,3.401616990000192,182.0,51.70100000000002,1782516363000-632578958264631296-1536022277991170048,175.867,,,,
1131240847388442624,1782522945000-632578958264631296-1131240847388442624,1782522945000,1782536506000,1,173.925,57.298,3.035446263394883,632578958264631296,1782522945000,1131240847388442624,RJ47GA6175,,13561000,1782536506000,151.26764461074438,3.6500000000005457,57.29835023134257,3.0354277094851136,180.70000000001164,57.298350231342575,1782522945000-632578958264631296-1131240847388442624,173.925,,,,
1525559056574447616,1782558791000-632578958264631296-1525559056574447616,1782558791000,1782575855000,1,172.743,50.022,3.453340530166727,632578958264631296,1782558791000,1525559056574447616,NL01AK6560,,17064000,1782575855000,132.0577074492056,4.7000000000000455,50.02185888227485,3.45335027245881,181.75,50.02185888227485,1782558791000-632578958264631296-1525559056574447616,172.743,,,,
1050036509840769024,1782536146000-632578958264631296-1050036509840769024,1782536146000,1782550015000,1,172.246,59.128,2.9131037748613178,632578958264631296,1782536146000,1050036509840769024,RJ47GA6390,,13869000,1782550015000,156.09760740968983,3.7999999999992724,59.12788159457948,2.9131096084421633,182.10000000000582,59.12788159457948,1782536146000-632578958264631296-1050036509840769024,172.246,"{'count': 21, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'mean': 34650.41150461157, 'std': 9239.770568964259, 'timestamp': 1782709584190}",,,
1071457116943810560,1782562884000-632578958264631296-1071457116943810560,1782562884000,1782578020000,1,170.217,63.284,2.6897320017698,632578958264631296,1782562884000,1071457116943810560,RJ47GA5618,,15136000,1782578020000,167.07100294909398,4.150000000000546,63.28447081405074,2.6897119911162717,182.39999999996508,63.28447081405074,1782562884000-632578958264631296-1071457116943810560,170.217,,,,
1464253789857906688,1782528288000-632578958264631296-1464253789857906688,1782528288000,1782543138000,1,169.343,57.5,2.945095652173913,632578958264631296,1782528288000,1464253789857906688,NL01AK1965,,14850000,1782543138000,151.8,4.100000000000136,57.5,2.945095652173913,174.875,57.5,1782528288000-632578958264631296-1464253789857906688,169.343,,,,
1505916014645215232,1782540724000-632578958264631296-1505916014645215232,1782540724000,1782555053000,1,168.762,65.491,2.5768731581438673,632578958264631296,1782540724000,1505916014645215232,RJ47GA8530,,14329000,1782555053000,172.8959263849773,3.9500000000000455,65.49088120643079,2.5768778323207027,178.3000000000029,65.49088120643079,1782540724000-632578958264631296-1505916014645215232,168.762,,,,
1071019405950844928,1782556044000-632578958264631296-1071019405950844928,1782556044000,1782569417000,1,168.438,60.632,2.778037999736113,632578958264631296,1782556044000,1071019405950844928,RJ47GA4010,,13373000,1782569417000,160.0691849607919,3.650000000000091,60.63226703060298,2.77802576497732,,60.63226703060298,1782556044000-632578958264631296-1071019405950844928,168.438,,,,
1071457116943810560,1782527633000-632578958264631296-1071457116943810560,1782527633000,1782541291000,1,168.2,65.269,2.5770273790007505,632578958264631296,1782527633000,1071457116943810560,RJ47GA5618,,13658000,1782541291000,172.30894359281385,3.75,65.2685392397022,2.5770455714088603,180.20000000001164,65.2685392397022,1782527633000-632578958264631296-1071457116943810560,168.2,,,,
