vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,load_estimation,id,driver_ids,vehicle_device_type,active_driver,adblue_consumed
870309644059279360,1787373063000-632578958264631296-870309644059279360,1787373063000,1787386853000,1,201.026,54.275,3.7038415476738833,632578958264631296,1787373063000,870309644059279360,RJ47GA4518,13790000,1787386853000,143.2848709306434,201.026,3.8000000000010914,54.27457232221341,3.7038707335465157,210.69999999995343,54.27457232221341,"{'confidence': 72.4, 'count': 3, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 25434.575252174858, 'std': 2434.753153952926, 'timestamp': 1787392082853}",1787373063000-632578958264631296-870309644059279360,,,,0.0
1079774152119812096,1787367825000-632578958264631296-1079774152119812096,1787367825000,1787384139000,1,182.027,41.311,4.406259833942533,632578958264631296,1787367825000,1079774152119812096,RJ47GA5726,16314000,1787384139000,109.05977136545687,182.027,4.5,41.31051945661245,4.406311089628854,186.5,41.31051945661245,"{'confidence': 60.2, 'count': 9, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 26611.727571578762, 'std': 6347.128602080864, 'timestamp': 1787469642198}",1787367825000-632578958264631296-1079774152119812096,,,,
1536427445069021184,1787387457000-632578958264631296-1536427445069021184,1787387457000,1787403167000,1,181.813,77.129,2.357258618677799,632578958264631296,1787387457000,1536427445069021184,NL01AK8053,15710000,1787403167000,203.62146007819916,181.813,4.2999999999999545,77.1293409387118,2.35724819876876,186.95000000000073,77.1293409387118,"{'confidence': 0, 'count': 2, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 79678.00600555603, 'std': 19281.693731935673, 'timestamp': 1787439879978}",1787387457000-632578958264631296-1536427445069021184,,,,
1067765189559975936,1787382919000-632578958264631296-1067765189559975936,1787382919000,1787400310000,1,179.336,81.988,2.187344489437479,632578958264631296,1787382919000,1067765189559975936,RJ47GA6285,17391000,1787400310000,216.44721878378428,179.336,4.800000000000068,81.98758287264556,2.187355617966802,190.89999999999418,81.98758287264556,"{'confidence': 65.7, 'count': 11, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 50180.6619138806, 'std': 11411.48210014272, 'timestamp': 1787419671710}",1787382919000-632578958264631296-1067765189559975936,,,,
1471165285556813824,1787383083000-632578958264631296-1471165285556813824,1787383083000,1787397555000,1,179.0,51.542,3.47289589072989,632578958264631296,1787383083000,1471165285556813824,NL01AK2623,14472000,1787397555000,136.07149911777367,179.0,3.950000000000273,51.542234514308205,3.4728800892462144,179.0,51.542234514308205,"{'confidence': 52.3, 'count': 4, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 40894.10848034453, 'std': 7799.727504903717, 'timestamp': 1787512787086}",1787383083000-632578958264631296-1471165285556813824,,,,
946034616492359680,1787403288000-632578958264631296-946034616492359680,1787403288000,1787418653000,1,178.125,67.422,2.641941799412655,632578958264631296,1787403288000,946034616492359680,RJ47GA3642,15365000,1787418653000,177.99440958161034,178.125,4.25,67.42212484151906,2.641936907486921,191.0,67.42212484151906,"{'confidence': 74.6, 'count': 33, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 54777.535977339314, 'std': 16009.646389058, 'timestamp': 1787425967299}",1787403288000-632578958264631296-946034616492359680,,,,
1131972366507704320,1787408641000-632578958264631296-1131972366507704320,1787408641000,1787423333000,1,177.523,35.287,5.030832884631734,632578958264631296,1787408641000,1131972366507704320,RJ47GA6195,14692000,1787423333000,93.15761418865696,177.523,0.0,35.28697507146097,5.030836438671536,184.89999999996508,35.28697507146097,"{'confidence': 78.7, 'count': 18, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 21992.495814086422, 'std': 3974.4004367235634, 'timestamp': 1787427904075}",1787408641000-632578958264631296-1131972366507704320,,,,
1536427445069021184,1787440407000-632578958264631296-1536427445069021184,1787440407000,1787455134000,1,177.327,68.758,2.5790017161639374,632578958264631296,1787440407000,1536427445069021184,NL01AK8053,14727000,1787455134000,181.52084537100794,177.327,4.0499999999999545,68.75789597386664,2.5790056180223737,182.5,68.75789597386664,"{'confidence': 82.6, 'count': 3, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 66426.21008774496, 'std': 4003.021701467501, 'timestamp': 1787455139972}",1787440407000-632578958264631296-1536427445069021184,,,,
812260483275948032,1787371408000-632578958264631296-812260483275948032,1787371408000,1787388739000,1,177.29,62.5,2.83664,632578958264631296,1787371408000,812260483275948032,RJ47GA3187,17331000,1787388739000,165.0,177.29,4.75,62.49999999999999,2.83664,200.5,62.5,"{'confidence': 0, 'count': 2, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 36742.909033277836, 'std': 4419.547779390745, 'timestamp': 1787397371068}",1787371408000-632578958264631296-812260483275948032,['900758004222132228'],,900758004222132228,
861290333428776960,1787395853000-632578958264631296-861290333428776960,1787395853000,1787410500000,1,175.933,64.967,2.708036387704527,632578958264631296,1787395853000,861290333428776960,RJ47GA3532,14647000,1787410500000,171.51160621212398,175.933,3.649999999999636,64.96651750459242,2.7080564998356804,125.625,65.01569948549205,"{'confidence': 73.1, 'count': 12, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 43930.72001986661, 'std': 8187.6302762101795, 'timestamp': 1787484996762}",1787395853000-632578958264631296-861290333428776960,,,,
866648789010612224,1787402183000-632578958264631296-866648789010612224,1787402183000,1787416414000,1,175.416,48.835,3.592013924439439,632578958264631296,1787402183000,866648789010612224,RJ47GA4406,14231000,1787416414000,128.92512572718599,175.416,3.900000000001455,48.83527489666136,3.5919937047798287,183.0,48.83527489666136,"{'confidence': 45.3, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 46739.425977530205, 'std': 14454.981211730721, 'timestamp': 1787444420074}",1787402183000-632578958264631296-866648789010612224,,,,1.7850291297616787
933416236518211584,1787370863000-632578958264631296-933416236518211584,1787370863000,1787385027000,1,175.213,42.011,4.170645783247244,632578958264631296,1787370863000,933416236518211584,RJ47GA4043,14164000,1787385027000,110.90838324962984,175.213,3.899999999999636,42.01075123092039,4.17067047996612,188.5,36.191006055985845,"{'confidence': 68.1, 'count': 10, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 26410.17727237316, 'std': 5336.075881398863, 'timestamp': 1787396262521}",1787370863000-632578958264631296-933416236518211584,,,,
861290333428776960,1787380405000-632578958264631296-861290333428776960,1787380405000,1787393982000,1,175.104,64.752,2.7042253521126765,632578958264631296,1787380405000,861290333428776960,RJ47GA3532,13577000,1787393982000,170.94561322148255,175.104,3.7000000000007276,64.75212622025853,2.7042200808105123,121.625,64.75212622025853,"{'confidence': 63.6, 'count': 17, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 52559.09216596512, 'std': 15764.21247657829, 'timestamp': 1787473054886}",1787380405000-632578958264631296-861290333428776960,,,,
