trip_id,vehicle_id,start_time,end_time,distance,fuel_consumed
1786502461000-642689989225816064-1531026470644744192,1531026470644744192,1786502461000,1786504517000,14.0,6.095
1786502461000-642689989225816064-1531026470644744192,1531026470644744192,1786504518000,1786518454000,180.0,61.681
1786502879000-642689989225816064-1515667522240643072,1515667522240643072,1786502879000,1786508210000,0.0,9.429
1786502879000-642689989225816064-1515667522240643072,1515667522240643072,1786508211000,1786535569000,0.0,56.018
1786505019000-642689989225816064-566303952333733888,566303952333733888,1786505019000,1786510256000,0.0,12.364
1786505019000-642689989225816064-566303952333733888,566303952333733888,1786510257000,1786518773000,0.0,35.664
1786515867000-642689989225816064-566305825849643008,566305825849643008,1786515867000,1786538588000,0.0,46.733
1786515867000-642689989225816064-566305825849643008,566305825849643008,1786538589000,1786543159000,0.0,12.299
1786530444000-642689989225816064-566305663035146240,566305663035146240,1786530444000,1786538140000,0.0,17.141
1786530444000-642689989225816064-566305663035146240,566305663035146240,1786538141000,1786547028000,0.0,17.286
1786530595000-642689989225816064-1531014613364113408,1531014613364113408,1786530595000,1786538568000,63.48,23.668
1786530595000-642689989225816064-1531014613364113408,1531014613364113408,1786538569000,1786548036000,0.0,36.263
1786540942000-642689989225816064-739421717067202560,739421717067202560,1786540942000,1786544033000,0.0,10.41
1786540942000-642689989225816064-739421717067202560,739421717067202560,1786544034000,1786556482000,0.0,41.237
1786540977000-642689989225816064-739471116254314496,739471116254314496,1786540977000,1786561261000,0.0,50.314
1786540977000-642689989225816064-739471116254314496,739471116254314496,1786561262000,1786578403000,0.0,52.049
1786540977000-642689989225816064-739471116254314496,739471116254314496,1786578404000,1786588906000,0.0,38.602
1786544233000-642689989225816064-1326602030344568832,1326602030344568832,1786544233000,1786546297000,2.84,2.499
1786544233000-642689989225816064-1326602030344568832,1326602030344568832,1786546298000,1786547163000,3.12,1.995
1786544233000-642689989225816064-1326602030344568832,1326602030344568832,1786547164000,1786560654000,0.0,56.303
1786561445000-642689989225816064-740159491168796672,740159491168796672,1786561445000,1786568565000,85.875,20.544
1786561445000-642689989225816064-740159491168796672,740159491168796672,1786568566000,1786579657000,122.875,29.456
1786561526000-642689989225816064-1425525382987120640,1425525382987120640,1786561526000,1786573149000,175.9,42.272
1786561526000-642689989225816064-1425525382987120640,1425525382987120640,1786573150000,1786588148000,239.5,60.422
1786561881000-642689989225816064-739915798490906624,739915798490906624,1786561881000,1786574077000,0.0,39.823
1786561881000-642689989225816064-739915798490906624,739915798490906624,1786574078000,1786574723000,0.0,1.746
1786561881000-642689989225816064-739915798490906624,739915798490906624,1786574724000,1786575232000,0.0,0.965
1786561881000-642689989225816064-739915798490906624,739915798490906624,1786575233000,1786581807000,0.0,22.766
1786564800000-642689989225816064-739497118649024512,739497118649024512,1786564800000,1786577061000,0.0,46.475
1786564800000-642689989225816064-739497118649024512,739497118649024512,1786577062000,1786579835000,0.0,7.313
1786564800000-642689989225816064-739497118649024512,739497118649024512,1786579836000,1786590547000,0.0,39.715
1786578809000-642689989225816064-1537213879656906752,1537213879656906752,1786578809000,1786581074000,13.67,6.726
1786578809000-642689989225816064-1537213879656906752,1537213879656906752,1786581075000,1786593360000,0.0,53.208
