account_id,start_time,vehicle_id,vehicle_plate,duration,end_time,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,engine_hours,load_estimation,active_driver,driver_ids
642689989225816064,1786567100000,1533069815709696000,MP09BP2984,215000,1786567315000,0.028107972972972975,,0.01064695945945946,,0.0,0.01064695945945946,1786567100000-642689989225816064-1533069815709696000,0.012694444444444446,,,
