vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,load_estimation,driver_ids,vehicle_device_type,active_driver,adblue_consumed
1094226778622263296,1788478162000-632578958264631296-1094226778622263296,1788478162000,1788499515000,1,245.354,84.75,2.8950324483775813,632578958264631296,1788478162000,1094226778622263296,RJ47GA6284,21353000,1788499515000,223.74,245.354,5.900000000000546,84.75,2.8950324483775813,260.80000000004657,84.75,1788478162000-632578958264631296-1094226778622263296,"{'confidence': 55.2, 'count': 6, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 40502.1468992135, 'std': 8894.601192515136, 'timestamp': 1788499522241}",,,,
1536014640524296192,1788405786000-632578958264631296-1536014640524296192,1788405786000,1788423615000,1,237.623,82.385,2.884299326333677,632578958264631296,1788405786000,1536014640524296192,Rj47GA8895,17829000,1788423615000,217.49541608531487,237.623,4.949999999999932,82.38462730504351,2.884312374445286,244.4200000000019,82.38462730504351,1788405786000-632578958264631296-1536014640524296192,"{'confidence': 81.4, 'count': 23, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 76071.9240715449, 'std': 13605.916127022932, 'timestamp': 1788423617783}",,,,
1045014601197944832,1788440336000-632578958264631296-1045014601197944832,1788440336000,1788459192000,1,204.233,80.344,2.5419819774967642,632578958264631296,1788440336000,1045014601197944832,RJ47GA5632,18856000,1788459192000,212.10815999999295,204.233,5.200000000000728,80.34399999999732,2.5419819774968486,218.10000000000582,80.34399999999732,1788440336000-632578958264631296-1045014601197944832,"{'confidence': 47.8, 'count': 7, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 45587.66696332123, 'std': 12586.824172138902, 'timestamp': 1788460250721}",,,,
1050036509840769024,1788405821000-632578958264631296-1050036509840769024,1788405821000,1788422142000,1,201.653,71.298,2.8283121546186427,632578958264631296,1788405821000,1050036509840769024,RJ47GA6390,16321000,1788422142000,188.2276443621173,201.653,4.5,71.29835013716564,2.8282982651359343,213.60000000000582,71.29835013716564,1788405821000-632578958264631296-1050036509840769024,"{'confidence': 72.6, 'count': 17, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 32473.159349598776, 'std': 7331.317696119101, 'timestamp': 1788422172735}",,,,
1083726698509238272,1788405794000-632578958264631296-1083726698509238272,1788405794000,1788422364000,1,201.645,69.969,2.8819191356172023,632578958264631296,1788405794000,1083726698509238272,RJ47GA6387,16570000,1788422364000,184.71941421832148,201.645,4.600000000000364,69.96947508269753,2.8818995677997306,213.0,69.96947508269753,1788405794000-632578958264631296-1083726698509238272,"{'confidence': 71.6, 'count': 5, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 48895.936524591074, 'std': 6215.599973697803, 'timestamp': 1788422484160}",,,,
1536014535985463296,1788414306000-632578958264631296-1536014535985463296,1788414306000,1788430200000,1,190.147,50.957,3.7315187314794827,632578958264631296,1788414306000,1536014535985463296,NL01AK8375,15894000,1788430200000,134.5277508882349,190.147,4.350000000000023,50.95748139705867,3.7314834796952017,195.0199999999968,50.95748139705867,1788414306000-632578958264631296-1536014535985463296,"{'confidence': 81.3, 'count': 23, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 55618.34655212545, 'std': 10001.152583935387, 'timestamp': 1788430205794}",,,,
944587945103327232,1788408693000-632578958264631296-944587945103327232,1788408693000,1788423682000,1,189.97,69.981,2.714593961218045,632578958264631296,1788408693000,944587945103327232,RJ47GA3791,14989000,1788423682000,184.75114023479412,189.97,4.150000000001455,69.98149251317959,2.714574856548294,189.5,69.98149251317959,1788408693000-632578958264631296-944587945103327232,"{'confidence': 38.5, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 37456.84993983273, 'std': 13024.970081678492, 'timestamp': 1788423695034}",,,,
1536014702105067520,1788475405000-632578958264631296-1536014702105067520,1788475405000,1788490389000,1,185.51,60.099,3.0867402119835603,632578958264631296,1788475405000,1536014702105067520,RJ47GA8946,14984000,1788490389000,158.66159321733264,185.51,4.0499999999999545,60.09908833989873,3.0867356747713455,,60.09908833989872,1788475405000-632578958264631296-1536014702105067520,"{'confidence': 71.4, 'count': 15, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 56897.768205746695, 'std': 12593.557202025377, 'timestamp': 1788490392946}",,,,
1083727772540469248,1788431614000-632578958264631296-1083727772540469248,1788431614000,1788448315000,1,183.657,81.69,2.248218876239442,632578958264631296,1788431614000,1083727772540469248,RJ47GA6357,16701000,1788448315000,215.66230103949752,183.657,4.600000000000364,81.69026554526421,2.248211568099708,194.79999999998836,81.69026554526421,1788431614000-632578958264631296-1083727772540469248,"{'confidence': 35.5, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 83566.2619947207, 'std': 30489.93167917856, 'timestamp': 1788448599399}",,,,
944587945103327232,1788425727000-632578958264631296-944587945103327232,1788425727000,1788441354000,1,183.483,75.472,2.4311400254398983,632578958264631296,1788425727000,944587945103327232,RJ47GA3791,15627000,1788441354000,199.24733979106915,183.483,4.349999999998545,75.4724771935868,2.4311246539498943,182.875,75.4724771935868,1788425727000-632578958264631296-944587945103327232,"{'confidence': 69.1, 'count': 10, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 41632.73843674579, 'std': 8143.893503532588, 'timestamp': 1788441366518}",,,,
946027472992862208,1788408030000-632578958264631296-946027472992862208,1788408030000,1788422666000,1,182.493,48.715,3.7461356871600118,632578958264631296,1788408030000,946027472992862208,RJ47GA3474,14636000,1788422666000,128.6083136990212,182.493,4.0,48.71527034053834,3.746114898353314,198.125,48.71527034053834,1788408030000-632578958264631296-946027472992862208,"{'confidence': 58.1, 'count': 5, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 27135.19863491138, 'std': 5082.347946503062, 'timestamp': 1788422672350}",,,,
1067764843953520640,1788408960000-632578958264631296-1067764843953520640,1788408960000,1788423680000,1,182.429,57.521,3.1715199666208864,632578958264631296,1788408960000,1067764843953520640,RJ47GA6292,14720000,1788423680000,151.85485883763337,182.429,4.050000000000182,57.520779862739914,3.171532104316471,191.5,57.52077986273991,1788408960000-632578958264631296-1067764843953520640,"{'confidence': 59.2, 'count': 4, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 30137.023525386532, 'std': 4921.801124741374, 'timestamp': 1788423698280}",,,,
