vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,engine_hours,active_driver,driver_ids,vehicle_device_type
739508566909517824,1784131958000-642689989225816064-739508566909517824,1784131958000,1784164763000,2,381.631,91.94200000000001,4.150779839464009,642689989225816064,1784131958000,739508566909517824,MP13P8154,32805000,1784164763000,232.5273236367808,378.61,88.07853168059879,4.298550313860388,382.625,88.07853168059879,1784131958000-642689989225816064-739508566909517824,0.0,,,
739928272518774784,1784134290000-642689989225816064-739928272518774784,1784134290000,1784159904000,2,316.071,80.83699999999999,3.909979341143289,642689989225816064,1784134290000,739928272518774784,MP13P7218,25614000,1784159904000,201.7256495770977,316.094,76.41123090041579,4.13674791356201,288.625,66.21855584410204,1784134290000-642689989225816064-739928272518774784,0.0,,,
740159491168796672,1784141946000-642689989225816064-740159491168796672,1784141946000,1784159096000,2,227.875,52.114,4.37262539816556,642689989225816064,1784141946000,740159491168796672,MP13P9027,17150000,1784159096000,148.8772733819868,227.882,56.392906584085914,4.040969224741261,209.625,49.7348453089187,1784141946000-642689989225816064-740159491168796672,0.0,,,
739497118649024512,1784116389000-642689989225816064-739497118649024512,1784116389000,1784132814000,3,172.24,49.46,3.4824100283057016,642689989225816064,1784116389000,739497118649024512,MP13P8127,16425000,1784132814000,133.45173539527477,172.307,50.54989977093741,3.4086516646085268,,50.54989977093741,1784116389000-642689989225816064-739497118649024512,0.0,,,
739115416302911488,1784121911000-642689989225816064-739115416302911488,1784121911000,1784138336000,2,161.45,49.262,3.2773740408428402,642689989225816064,1784121911000,739115416302911488,MP13P7281,16425000,1784138336000,142.50182209250863,193.073,53.977962913829025,3.57688563216481,,53.977962913829025,1784121911000-642689989225816064-739115416302911488,4.549999999999272,,,
582166702746271744,1784114437000-642689989225816064-582166702746271744,1784114437000,1784129655000,2,61.669,13.56,4.547861356932153,642689989225816064,1784114437000,582166702746271744,MP09AF1836,15218000,1784129655000,96.05225769795493,152.927,36.38343094619505,4.203204481351778,,31.559740541666656,1784114437000-642689989225816064-582166702746271744,2.6649166666666737,,,
566305825849643008,1784115487000-642689989225816064-566305825849643008,1784115487000,1784124861000,2,44.47,9.23,4.817984832069339,642689989225816064,1784115487000,566305825849643008,MP09AF2745,9374000,1784124861000,75.04761705757569,138.042,28.427127673324122,4.855995357193191,,21.756960958333327,1784115487000-642689989225816064-566305825849643008,1.5233125000000025,,,
1326601705701244928,1784113757000-642689989225816064-1326601705701244928,1784113757000,1784128526000,2,0.0,0.0,0.0,642689989225816064,1784113757000,1326601705701244928,MP09DU7263,14769000,1784128526000,162.09723297741513,194.401,61.40046703689967,3.1661159821988223,,61.40046703689967,1784113757000-642689989225816064-1326601705701244928,4.065555555554965,,,
1326602092428656640,1784108691000-642689989225816064-1326602092428656640,1784108691000,1784124794000,2,0.0,0.0,0.0,642689989225816064,1784108691000,1326602092428656640,MP09DT9054,16103000,1784124794000,187.7255736335626,194.669,71.10817183089492,2.737645969340203,192.80000000004657,71.10817183089492,1784108691000-642689989225816064-1326602092428656640,4.432222222221753,,,
566303952333733888,1784116366000-642689989225816064-566303952333733888,1784116366000,1784129345000,2,0.0,0.0,0.0,642689989225816064,1784116366000,566303952333733888,MP09AF4518,12979000,1784129345000,114.98877160584055,151.068,43.55635288100021,3.4683344680563843,,43.55635288100021,1784116366000-642689989225816064-566303952333733888,3.555555555558385,,,
589017381083291648,1784084512000-642689989225816064-589017381083291648,1784084512000,1784113191000,2,0.0,0.0,0.0,642689989225816064,1784084512000,589017381083291648,MP09BP1514,28679000,1784113191000,203.91096587062307,335.294,77.23900222372086,4.340993414555372,,65.75414183697839,1784084512000-642689989225816064-589017381083291648,4.778097222222222,,,
593179711849402368,1784114363000-642689989225816064-593179711849402368,1784114363000,1784130165000,2,0.0,0.0,0.0,642689989225816064,1784114363000,593179711849402368,MP09BP1422,15802000,1784130165000,96.35905007948767,166.075,36.499640181624116,4.550044854513692,,28.55340517142723,1784114363000-642689989225816064-593179711849402368,2.697756944444451,,,
