vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,engine_hours,active_driver,driver_ids,vehicle_device_type
1429476090367180800,1784132600000-642689989225816064-1429476090367180800,1784132600000,1784174067000,1,630.599,158.295,3.9836949998420677,642689989225816064,1784132600000,1429476090367180800,MP09AN1563,41467000,1784174067000,417.8986777711362,630.599,158.29495370118795,3.9836961650108975,652.8999999999942,158.29259449274753,1784132600000-642689989225816064-1429476090367180800,11.304166666666848,,,
1430193762327330816,1784140704000-642689989225816064-1430193762327330816,1784140704000,1784173924000,2,492.34799999999996,135.16899999999998,3.64246239892283,642689989225816064,1784140704000,1430193762327330816,MP09AN2545,33220000,1784173924000,356.8833490955365,492.366,135.1830867786123,3.642215988205254,507.19999999998254,135.1830867786123,1784140704000-642689989225816064-1430193762327330816,8.649999999999636,,,
739919483375714304,1784133911000-642689989225816064-739919483375714304,1784133911000,1784172424000,3,441.892,122.12299999999999,3.618417497113566,642689989225816064,1784133911000,739919483375714304,MP13P8163,38513000,1784172424000,323.40706725165546,441.929,122.50267698926343,3.60750483876146,,122.50267698926343,1784133911000-642689989225816064-739919483375714304,0.0,,,
1440684104986132480,1784132313000-642689989225816064-1440684104986132480,1784132313000,1784162020000,5,414.66700000000003,118.716,3.4929327133663537,642689989225816064,1784132313000,1440684104986132480,MP09AN6571,29707000,1784162020000,315.72815999999295,414.802,119.59399999999732,3.4684181480677068,426.3999999999942,119.59399999999732,1784132313000-642689989225816064-1440684104986132480,8.199999999999818,,,
1439682401377714176,1784133087000-642689989225816064-1439682401377714176,1784133087000,1784164660000,6,410.387,117.478,3.493309385587089,642689989225816064,1784133087000,1439682401377714176,mp09an6583,31573000,1784164660000,318.0956962349295,421.293,120.49079402838238,3.496474592911735,434.70000000001164,120.49079402838238,1784133087000-642689989225816064-1439682401377714176,8.700000000000273,,,
1531014613364113408,1784076284000-642689989225816064-1531014613364113408,1784076284000,1784091912000,1,410.353,74.53,5.505876828122903,642689989225816064,1784076284000,1531014613364113408,MP09BM0929,15628000,1784091912000,196.7604145206869,410.353,74.53046004571473,5.5058428426216866,,64.25132223872123,1784076284000-642689989225816064-1531014613364113408,4.30388888888865,,,
1425525382987120640,1784140082000-642689989225816064-1425525382987120640,1784140082000,1784167862000,2,403.866,113.209,3.567437217889037,642689989225816064,1784140082000,1425525382987120640,MP09AM6115,27780000,1784167862000,300.4663200000051,403.907,113.81300000000192,3.5488652438648765,418.30000000001746,113.81300000000192,1784140082000-642689989225816064-1425525382987120640,7.550000000000182,,,
566305663035146240,1784076232000-642689989225816064-566305663035146240,1784076232000,1784104168000,1,392.876,87.025,4.5145188164320595,642689989225816064,1784076232000,566305663035146240,MP09AF2754,27936000,1784104168000,229.74473963238836,392.876,87.02452258802589,4.514543582845896,,77.27037087179485,1784076232000-642689989225816064-566305663035146240,4.87325,,,
739508566909517824,1784131958000-642689989225816064-739508566909517824,1784131958000,1784164763000,2,381.631,91.94200000000001,4.150779839464009,642689989225816064,1784131958000,739508566909517824,MP13P8154,32805000,1784164763000,232.5273236367808,378.61,88.07853168059879,4.298550313860388,382.625,88.07853168059879,1784131958000-642689989225816064-739508566909517824,0.0,,,
739467157439512576,1784131104000-642689989225816064-739467157439512576,1784131104000,1784165906000,2,380.249,97.107,3.915773322211581,642689989225816064,1784131104000,739467157439512576,MP13P6336,34802000,1784165906000,256.44750703456754,380.7,97.13920721006345,3.9191178406133846,,97.13920721006345,1784131104000-642689989225816064-739467157439512576,0.0,,,
