trip_id,vehicle_id,start_time,end_time,distance,fuel_consumed
1788739872000-1205841794575630336-1262212337243258880,1262212337243258880,1788739872000,1788741454000,4.125,1.108
1788739872000-1205841794575630336-1262212337243258880,1262212337243258880,1788741455000,1788746072000,36.75,6.0
1788743451000-1205841794575630336-1207322476187484160,1207322476187484160,1788743451000,1788753077000,59.0,14.157
1788743451000-1205841794575630336-1207322476187484160,1207322476187484160,1788753078000,1788753581000,2.0,0.339
1788745386000-1205841794575630336-1262211680859848704,1262211680859848704,1788745386000,1788747791000,9.25,1.927
1788745386000-1205841794575630336-1262211680859848704,1262211680859848704,1788747792000,1788748166000,0.625,0.258
1788745386000-1205841794575630336-1262211680859848704,1262211680859848704,1788748167000,1788748754000,2.625,0.763
1788745386000-1205841794575630336-1262211680859848704,1262211680859848704,1788748755000,1788749117000,1.125,0.619
1788745386000-1205841794575630336-1262211680859848704,1262211680859848704,1788749118000,1788751164000,13.375,2.197
1788745639000-1205841794575630336-1207298707230294016,1207298707230294016,1788745639000,1788750185000,32.0,5.221
1788745639000-1205841794575630336-1207298707230294016,1207298707230294016,1788750186000,1788751371000,11.0,1.58
1788747515000-1205841794575630336-1262204515923263488,1262204515923263488,1788747515000,1788749424000,9.0,2.146
1788747515000-1205841794575630336-1262204515923263488,1262204515923263488,1788749425000,1788749856000,1.625,0.718
1788747515000-1205841794575630336-1262204515923263488,1262204515923263488,1788749857000,1788750264000,2.5,0.646
1788747515000-1205841794575630336-1262204515923263488,1262204515923263488,1788750265000,1788751491000,3.75,1.405
1788747515000-1205841794575630336-1262204515923263488,1262204515923263488,1788751492000,1788752255000,3.5,0.987
1788748201000-1205841794575630336-1262200355211444224,1262200355211444224,1788748201000,1788752715000,0.5,5.151
1788748201000-1205841794575630336-1262200355211444224,1262200355211444224,1788752716000,1788753541000,0.0,1.141
1788748201000-1205841794575630336-1262200355211444224,1262200355211444224,1788753542000,1788756190000,0.0,3.235
