vehicle_id,trip_id,start_time,end_time,counts,total_distance,total_fuel_consumed,mean_mileage
947105297703370752,1786969037000-632578958264631296-947105297703370752,1786969037000,1786988514000,1,228.686,83.625,2.734660687593423
1064532839803912192,1786973254000-632578958264631296-1064532839803912192,1786973254000,1786989308000,1,214.606,45.287,4.738799213902444
1067772524470730752,1786948193000-632578958264631296-1067772524470730752,1786948193000,1786964595000,1,210.419,69.102,3.045049347341611
1083728870357598208,1786941200000-632578958264631296-1083728870357598208,1786941200000,1786958026000,1,208.333,74.473,2.797429941052462
1536014517601828864,1786941699000-632578958264631296-1536014517601828864,1786941699000,1786957912000,1,200.148,69.516,2.8791645088900393
1362453820235317248,1786952857000-632578958264631296-1362453820235317248,1786952857000,1786972127000,1,191.604,87.5,2.18976
1505944797024616448,1786973286000-632578958264631296-1505944797024616448,1786973286000,1786990322000,1,187.402,62.644,2.9915394930081094
873568577507033088,1786953808000-632578958264631296-873568577507033088,1786953808000,1786968748000,1,185.189,41.89,4.420840296013368
1132636093246603264,1786959023000-632578958264631296-1132636093246603264,1786959023000,1786973282000,1,183.589,54.797,3.350347646768984
1187402009754468352,1786955606000-632578958264631296-1187402009754468352,1786955606000,1786971428000,1,182.936,62.902,2.908270007312963
1536014744312348672,1786953986000-632578958264631296-1536014744312348672,1786953986000,1786967888000,1,181.903,47.758,3.808848779262113
1050036904705130496,1787010484000-632578958264631296-1050036904705130496,1787010484000,1787025812000,1,179.51,47.878,3.7493211913613766
1536014556927623168,1786938270000-632578958264631296-1536014556927623168,1786938270000,1786952777000,1,176.028,42.897,4.103503741520386
942471450843938816,1786926257000-632578958264631296-942471450843938816,1786926257000,1786939617000,1,174.609,61.625,2.8334117647058825
1062738807117316096,1786968131000-632578958264631296-1062738807117316096,1786968131000,1786982613000,1,174.267,73.693,2.3647700595714656
1536014517601828864,1786978201000-632578958264631296-1536014517601828864,1786978201000,1786991889000,1,169.863,56.739,2.993760905197483
1536014744312348672,1786926259000-632578958264631296-1536014744312348672,1786926259000,1786939496000,1,166.421,40.664,4.092588038559906
1062738807117316096,1786951606000-632578958264631296-1062738807117316096,1786951606000,1786965840000,1,165.849,62.907,2.636415661214173
1464286677953413120,1786971095000-632578958264631296-1464286677953413120,1786971095000,1786986829000,1,163.473,61.456,2.6600006508721687
1080818558042112000,1786943935000-632578958264631296-1080818558042112000,1786943935000,1786958258000,1,163.402,58.945,2.772109593689032
1486716779844599808,1786971120000-632578958264631296-1486716779844599808,1786971120000,1786987331000,1,163.347,58.243,2.8045773741050426
1076104369969037312,1786951033000-632578958264631296-1076104369969037312,1786951033000,1786967974000,1,162.592,65.563,2.4799353293778506
929726540265029632,1786951147000-632578958264631296-929726540265029632,1786951147000,1786966951000,1,162.481,73.167,2.220686921699673
1476549765217910784,1786957199000-632578958264631296-1476549765217910784,1786957199000,1786970694000,1,161.65,56.134,2.879716392916949
1135529735623802880,1786939489000-632578958264631296-1135529735623802880,1786939489000,1786954394000,1,160.046,67.524,2.370209110834666
1536014517601828864,1786963368000-632578958264631296-1536014517601828864,1786963368000,1786976095000,1,159.972,54.19,2.9520575751983764
1536432469593554944,1786928738000-632578958264631296-1536432469593554944,1786928738000,1786942400000,1,159.524,53.42,2.986222388618495
943819597830684672,1787009654000-632578958264631296-943819597830684672,1787009654000,1787023746000,1,159.451,51.858,3.074761849666397
947583099720433664,1786999714000-632578958264631296-947583099720433664,1786999714000,1787019950000,1,158.987,39.639,4.010873129998234
1405177997576634368,1786922553000-632578958264631296-1405177997576634368,1786922553000,1786937329000,1,158.669,60.828,2.6084862234497272
1464286677953413120,1786923375000-632578958264631296-1464286677953413120,1786923375000,1786937592000,1,158.664,62.657,2.5322629554558946
1097510484225032192,1786957231000-632578958264631296-1097510484225032192,1786957231000,1786971912000,1,158.567,54.118,2.9300232824568537
1073966174624022528,1786936369000-632578958264631296-1073966174624022528,1786936369000,1786951220000,1,157.515,28.893,5.451666493614369
1188192864341852160,1787008254000-632578958264631296-1188192864341852160,1787008254000,1787021119000,1,156.973,55.798,2.8132370335854335
1050036904705130496,1786928112000-632578958264631296-1050036904705130496,1786928112000,1786941796000,1,156.802,41.018,3.8227607391876735
1406586435233906688,1786957832000-632578958264631296-1406586435233906688,1786957832000,1786973361000,1,156.566,45.34,3.453153947948831
1405177997576634368,1786971773000-632578958264631296-1405177997576634368,1786971773000,1786986830000,1,155.487,60.1,2.5871381031613976
1464260641047969792,1786954636000-632578958264631296-1464260641047969792,1786954636000,1786967466000,1,154.559,50.166,3.0809512418769684
1172939590688833536,1786924528000-632578958264631296-1172939590688833536,1786924528000,1786936342000,1,154.465,59.782,2.583804489645713
946034616492359680,1786989381000-632578958264631296-946034616492359680,1786989381000,1787001631000,1,154.318,51.985,2.968510147157834
1536014517601828864,1786924471000-632578958264631296-1536014517601828864,1786924471000,1786936448000,1,154.211,55.058,2.8008827055105527
1083019060351860736,1786968508000-632578958264631296-1083019060351860736,1786968508000,1786983146000,1,153.573,55.262,2.7789982266295103
1061350361924632576,1786953341000-632578958264631296-1061350361924632576,1786953341000,1786969896000,1,153.511,64.345,2.385748698422566
862287863801184256,1786965542000-632578958264631296-862287863801184256,1786965542000,1786983710000,1,153.071,65.305,2.3439399739683022
1067772524470730752,1786966280000-632578958264631296-1067772524470730752,1786966280000,1786978319000,1,151.145,44.521,3.3949147593270594
873897783357079552,1786930493000-632578958264631296-873897783357079552,1786930493000,1786941563000,1,150.895,43.099,3.5011253161326255
1476549765217910784,1787010834000-632578958264631296-1476549765217910784,1787010834000,1787025272000,1,150.562,56.601,2.660059009558135
1488129049464143872,1787008121000-632578958264631296-1488129049464143872,1787008121000,1787019807000,1,150.536,27.457,5.482609170703282
1083019060351860736,1786938568000-632578958264631296-1083019060351860736,1786938568000,1786951265000,1,150.506,57.397,2.622192797532972
1536393085787832320,1786938531000-632578958264631296-1536393085787832320,1786938531000,1786950777000,1,150.451,50.893,2.9562218772719233
1536432469593554944,1786945100000-632578958264631296-1536432469593554944,1786945100000,1786959365000,1,149.215,58.641,2.5445507409491652
1070370579279773696,1786962063000-632578958264631296-1070370579279773696,1786962063000,1786974628000,1,148.598,50.978,2.9149437012044412
780059706918961152,1786949084000-632578958264631296-780059706918961152,1786949084000,1786963709000,1,147.97,52.634,2.811300680168712
1067765061260410880,1786940981000-632578958264631296-1067765061260410880,1786940981000,1786954178000,1,147.038,48.477,3.033149741114343
1131239476161413120,1787006992000-632578958264631296-1131239476161413120,1787006992000,1787018230000,1,146.498,52.814,2.7738478433748623
1486716779844599808,1786921843000-632578958264631296-1486716779844599808,1786921843000,1786937257000,1,146.297,56.633,2.583246517048364
1049976646406242304,1786924633000-632578958264631296-1049976646406242304,1786924633000,1786936969000,1,146.283,55.0,2.6596909090909087
1120316662394912768,1786933819000-632578958264631296-1120316662394912768,1786933819000,1786946447000,1,146.227,34.195,4.276268460301214
1131239834900234240,1786935536000-632578958264631296-1131239834900234240,1786935536000,1786947492000,1,145.91,53.823,2.7109228396782044
818154714091749376,1786969993000-632578958264631296-818154714091749376,1786969993000,1786987837000,1,145.433,61.5,2.3647642276422762
873822835015942144,1786971183000-632578958264631296-873822835015942144,1786971183000,1786982762000,1,145.263,36.556,3.9737115658168296
1079787761596104704,1786976052000-632578958264631296-1079787761596104704,1786976052000,1786989261000,1,144.948,49.067,2.9540831923696174
1389243774684626944,1786979407000-632578958264631296-1389243774684626944,1786979407000,1787007343000,1,144.763,67.786,2.1355884695954916
938817698895233024,1786967802000-632578958264631296-938817698895233024,1786967802000,1786980443000,1,143.96,60.111,2.394902763221374
1138783468012961792,1787009037000-632578958264631296-1138783468012961792,1787009037000,1787023281000,1,143.948,67.341,2.1375981942650095
1046443765134262272,1786966972000-632578958264631296-1046443765134262272,1786966972000,1786981706000,1,143.558,56.498,2.540939502283267
1152269748554170368,1786924023000-632578958264631296-1152269748554170368,1786924023000,1786937606000,1,143.558,48.177,2.9798036407414323
1536014529144553472,1786972447000-632578958264631296-1536014529144553472,1786972447000,1786988314000,1,142.895,56.708,2.519838470762503
947582270531698688,1786921298000-632578958264631296-947582270531698688,1786921298000,1786934598000,1,142.706,55.419,2.575037442032516
