tags,id,start_time,end_time,account_id,vehicle_id,driver_id,driver_type,trip_id,driver_session_id,distance,mileage,loss,idling_alert_fuel_consumed,ready,alert_breath_test_duration,alert_breath_test_count,alert_camera_tampered_duration,alert_camera_tampered_count,alert_distracted_driving_duration,alert_distracted_driving_count,alert_drowsiness_duration,alert_drowsiness_count,alert_emergency_recording_duration,alert_emergency_recording_count,alert_eyes_closed_duration,alert_eyes_closed_count,alert_fcw_duration,alert_fcw_count,alert_lane_departure_warning_duration,alert_lane_departure_warning_count,alert_mobile_phone_duration,alert_mobile_phone_count,alert_pcw_duration,alert_pcw_count,alert_sd_card_tampered_duration,alert_sd_card_tampered_count,alert_seatbelt_violation_duration,alert_seatbelt_violation_count,alert_tailgating_duration,alert_tailgating_count,alert_smoking_duration,alert_smoking_count,alert_idling_duration,alert_idling_count,alert_over_speed_duration,alert_over_speed_count,alert_speeding_duration,alert_speeding_count,alert_freerun_duration,alert_freerun_count,alert_over_acc_duration,alert_over_acc_count,alert_hard_brake_duration,alert_hard_brake_count,alert_unscheduled_driving_duration,alert_unscheduled_driving_count,alert_slow_running_duration,alert_slow_running_count,alert_continuous_driving_duration,alert_continuous_driving_count,alert_fuel_chori_amount,alert_fuel_chori_count,alert_def_chori_amount,alert_def_chori_count,accident_count,unresolved_alerts_count,day_driving_duration,night_driving_duration,driver_idle_duration_before_trip,vehicle_idle_duration_before_trip,total_alerts_count,gear_utilization,peak_torque_range,fuel_smart_mode,terrain,uphill_slope,engine_load,engine_hours,fuel_consumed,adblue_consumed,avg_speed,last_gear_utilization,last_two_gear_utilization,below_ptr_duration,between_ptr_duration,above_ptr_duration,alert_stoppage_duration,alert_stoppage_count,last_gear_utilization_duration,last_two_gear_utilization_duration,total_gear_utilization_duration,first_gear_pickup_count,second_gear_pickup_count,third_and_higher_gear_pickup_count
[],739451124913799168-1785801373000,1785801373000,1785801548000,642689989225816064,739451124913799168,,,1785801373000-642689989225816064-739451124913799168,,1.385,4.031,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,175,,122,1,,,,,,,,0.344,,28.491428,,,,,,1213,1,,,,,,
[],1326601836949405696-1785800930000,1785800930000,1785803231000,642689989225816064,1326601836949405696,911222618265223171,verified_drivers,1785800930000-642689989225816064-1326601836949405696,,12.8,1.784,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2301,0.0,0,1,,,,,,34.99,0.61138886,7.173,,20.026075,,,,,,550,1,,,,,,
[],739451124913799168-1785800863000,1785800863000,1785801251000,642689989225816064,739451124913799168,,,1785800863000-642689989225816064-739451124913799168,,7.029,4.253,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,,0,0,,,,"{'up': 0, 'down': 100, 'plane': 0}",,,,1.653,,65.21753,,,,,,0,0,,,,,,
[],1326601811460620288-1785800623000,1785800623000,1785800933000,642689989225816064,1326601811460620288,,,1785800623000-642689989225816064-1326601811460620288,,0.0,,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,,68,0,,,,,,,0.07755361,0.24,,0.0,,,,,,0,0,,,,,,
[],739451124913799168-1785800601000,1785800601000,1785800785000,642689989225816064,739451124913799168,,,1785800601000-642689989225816064-739451124913799168,,3.489,4.129,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,,22,0,,,,"{'up': 0, 'down': 0, 'plane': 100}",,,,0.845,,68.26305,,,,,,0,0,,,,,,
[],1326601811460620288-1785800406000,1785800406000,1785800555000,642689989225816064,1326601811460620288,,,1785800406000-642689989225816064-1326601811460620288,,0.0,,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,,0,0,,,,,,,0.024503889,0.074,,0.0,,,,,,0,0,,,,,,
[],1326602030344568832-1785800324000,1785800324000,1785813800000,642689989225816064,1326602030344568832,1546625092811751424,verified_drivers,1785800324000-642689989225816064-1326602030344568832,,186.958,3.524,,1.29,True,0,0,0,0,0.0,0,0.0,0,0,0,6250.369,4,12.954,6,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,1340.4,1,40,1,0,0,62.0,1,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,24,6800,6676,0.0,0,24,"{'fifth_gear_duration': 20.971547386905982, 'first_gear_duration': 1.6278643841372102, 'sixth_gear_duration': 40.292606199028235, 'third_gear_duration': 11.181736891436206, 'fourth_gear_duration': 19.485892201118283, 'second_gear_duration': 6.440352937374086}",,,"{'up': 19.12730711427076, 'down': 16.02976522174753, 'plane': 64.84292766398171}",0.35045835,39.98,3.6991668,53.06,,49.944256,40.292606,61.264153,4794057.0,2588200.0,336350.0,5939,9,1870.0,2843.3,4641.05,7.0,8.0,1.0
[],1326602059092328448-1785799625000,1785799625000,1785800420000,642689989225816064,1326602059092328448,,,1785799625000-642689989225816064-1326602059092328448,,0.422,0.736,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,795,,116,1,"{'fifth_gear_duration': 10.92840013703323, 'first_gear_duration': 25.65947242206235, 'ninth_gear_duration': 0, 'sixth_gear_duration': 18.054128126070573, 'tenth_gear_duration': 0, 'third_gear_duration': 0, 'eighth_gear_duration': 0, 'fourth_gear_duration': 3.597122302158273, 'second_gear_duration': 10.92840013703323, 'seventh_gear_duration': 30.832476875642346, 'twelfth_gear_duration': 0, 'eleventh_gear_duration': 0}",,,,,,0.18333334,0.573,,1.9109434,0.0,0.0,,,,3518,1,0.0,0.0,145.95,,,
[],1326601941924446208-1785799401000,1785799401000,1785813134000,642689989225816064,1326601941924446208,911222618336526374,verified_drivers,1785799401000-642689989225816064-1326601941924446208,,198.084,3.533,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,1584.936,5,15.517,7,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,0,22,6134,7599,0.0,0,22,"{'fifth_gear_duration': 1.3990034388587866, 'first_gear_duration': 0.7949664267192099, 'ninth_gear_duration': 7.125298222144935, 'sixth_gear_duration': 2.0765581751018107, 'tenth_gear_duration': 10.047982642644651, 'third_gear_duration': 0.577625919181682, 'eighth_gear_duration': 3.400381522620055, 'fourth_gear_duration': 0.9773411874270496, 'second_gear_duration': 0.24982204265335478, 'seventh_gear_duration': 2.882059153750478, 'twelfth_gear_duration': 52.06478151731542, 'eleventh_gear_duration': 18.404179751582564}",,,"{'up': 31.03251416559069, 'down': 17.81929935014352, 'plane': 51.14818648426578}",0.3678684,39.77,3.7872221,56.069,,51.926193,52.06478,70.46896,4533255.0,2966050.0,255100.0,10314,7,5574.9,7545.55,10707.622,,,
[],739910017485897728-1785798418000,1785798418000,1785805658000,642689989225816064,739910017485897728,,,1785798418000-642689989225816064-739910017485897728,,106.44,4.227,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,8.283,1,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7240,,0,3,"{'fifth_gear_duration': 25.711335911164422, 'first_gear_duration': 0.36656645026249074, 'sixth_gear_duration': 54.11060585733411, 'third_gear_duration': 5.725248281454666, 'fourth_gear_duration': 13.356598117557015, 'second_gear_duration': 0.7296453822272926}",,,"{'up': 14.204629583929723, 'down': 19.244854646858496, 'plane': 66.55051576921178}",0.36801067,60.1,,25.183,,52.92597,54.110607,79.821945,2608993.0,1835228.0,0.0,207,2,3444.442,5081.112,6365.558,,,
[],739919483375714304-1785798361000,1785798361000,1785812566000,642689989225816064,739919483375714304,911222618365886481,verified_drivers,1785781507000-642689989225816064-739919483375714304,,0.0,0.0,,0.0,True,0,0,0,0,0.0,0,3.57,1,0,0,0.0,0,2.154,1,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5566,8639,0.0,0,10,,,,,,69.87,3.9120834,50.902,,0.0,,,,,,2542,8,,,,,,
[],614868863032492032-1785797756000,1785797756000,1785797794000,642689989225816064,614868863032492032,,,1785797756000-642689989225816064-614868863032492032,,,,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,,0,0,,,,,,,,,,,,,,,,0,0,,,,,,
[],1527036626096619520-1785797597000,1785797597000,1785797635000,642689989225816064,1527036626096619520,,,1785797597000-642689989225816064-1527036626096619520,,,,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,,0,0,,,,,,,,,,,,,,,,0,0,,,,,,
[],614868863032492032-1785797468000,1785797468000,1785797748000,642689989225816064,614868863032492032,,,1785797468000-642689989225816064-614868863032492032,,1.265,4.139,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,280,,128,1,,,,,,43.35,0.044604167,0.306,,16.264286,,,,,,6376,1,,,,,,
[],739451124913799168-1785797458000,1785797458000,1785800579000,642689989225816064,739451124913799168,,,1785797458000-642689989225816064-739451124913799168,,59.635,4.26,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3121,,0,0,,,,"{'up': 24.760140507855503, 'down': 16.993761031789028, 'plane': 58.24609846035547}",0.46922266,52.34,,13.998,,68.78757,,,191328.0,1598991.0,71666.0,0,0,,,,,,
[],614868863032492032-1785797302000,1785797302000,1785797340000,642689989225816064,614868863032492032,,,1785797302000-642689989225816064-614868863032492032,,,,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,,0,0,,,,,,,,,,,,,,,,0,0,,,,,,
[],614868863032492032-1785797145000,1785797145000,1785797294000,642689989225816064,614868863032492032,,,1785797145000-642689989225816064-614868863032492032,,0.066,0.699,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,,756,0,,,,,,,0.0224375,0.094,,1.5946308,,,,,,0,0,,,,,,
[],739451124913799168-1785797074000,1785797074000,1785797436000,642689989225816064,739451124913799168,,,1785797074000-642689989225816064-739451124913799168,,7.556,4.3,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,,22,0,,,,"{'up': 100, 'down': 0, 'plane': 0}",0.25701618,54.79,,1.757,,75.14254,,,,,,0,0,,,,,,
[],1326601969871093760-1785796974000,1785796974000,1785797310000,642689989225816064,1326601969871093760,,,1785796974000-642689989225816064-1326601969871093760,,0.828,1.448,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,336,,705,1,,,,,,24.88,0.08879167,0.572,,8.8714285,,,,,,12052,1,,,,,,
