vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,raw_fuel_consumed,id,odo_distance_km,driver_ids,vehicle_device_type,active_driver,adblue_consumed
1526925618065702912,1774249610000-632578958264631296-1526925618065702912,1774249610000,1774285222000,1,382.084,79.163,4.826547755896063,632578958264631296,1774249610000,1526925618065702912,RJ47GA8695,35612000,1774285222000,208.99082817944355,382.084,9.849999999999994,79.16319249221347,4.826536019723838,79.16319249221347,1774249610000-632578958264631296-1526925618065702912,392.5149999999999,,,,
1176582767303983104,1774256018000-632578958264631296-1176582767303983104,1774256018000,1774275058000,1,260.38,86.157,3.0221572246015995,632578958264631296,1774256018000,1176582767303983104,RJ47GA6341,19040000,1774275058000,227.45447999997882,260.38,5.25,86.15699999999197,3.022157224601881,86.15699999999197,1774256018000-632578958264631296-1176582767303983104,274.79999999998836,,,,
1152269234303139840,1774258623000-632578958264631296-1152269234303139840,1774258623000,1774280756000,1,222.538,82.09,2.71090266780363,632578958264631296,1774258623000,1152269234303139840,NL01AJ4202,22133000,1774280756000,216.7187147117467,222.538,6.149999999999636,82.090422239298,2.7108887240376203,82.090422239298,1774258623000-632578958264631296-1152269234303139840,227.875,,,,
1088492376734826496,1774273794000-632578958264631296-1088492376734826496,1774273794000,1774291830000,1,204.148,35.394,5.76787026049613,632578958264631296,1774273794000,1088492376734826496,RJ47GA5700,18036000,1774291830000,93.44013440122494,204.148,5.0,35.39399030349429,5.767871840656671,35.39399030349429,1774273794000-632578958264631296-1088492376734826496,208.0,,,,
1471164933021368320,1774254711000-632578958264631296-1471164933021368320,1774254711000,1774274739000,1,202.099,59.343,3.4056080750888897,632578958264631296,1774254711000,1471164933021368320,NL01AK2622,20028000,1774274739000,156.66587181685344,202.099,5.5499999999999545,59.34313326395963,3.405600427282108,59.34313326395963,1774254711000-632578958264631296-1471164933021368320,212.125,,,,
1187437506908389376,1774223641000-632578958264631296-1187437506908389376,1774223641000,1774238584000,1,192.428,61.315,3.138351137568295,632578958264631296,1774223641000,1187437506908389376,RJ47GA6475,14943000,1774238584000,161.87191904823882,192.428,4.099999999999454,61.31512085160561,3.138344951903671,61.31512085160561,1774223641000-632578958264631296-1187437506908389376,203.20000000001164,,,,
1464253789857906688,1774229899000-632578958264631296-1464253789857906688,1774229899000,1774244477000,1,180.424,52.143,3.460176821433366,632578958264631296,1774229899000,1464253789857906688,NL01AK1965,14578000,1774244477000,137.6562933581168,180.424,4.0,52.142535362923034,3.4602076547335288,52.142535362923034,1774229899000-632578958264631296-1464253789857906688,184.25,,,,
1050035941135089664,1774227782000-632578958264631296-1050035941135089664,1774227782000,1774240457000,1,179.88,36.874,4.8782339860064,632578958264631296,1774227782000,1050035941135089664,RJ47GA5558,12675000,1774240457000,97.3462116997911,179.88,3.5,36.87356503779966,4.878291529869766,36.87356503779966,1774227782000-632578958264631296-1050035941135089664,191.39999999999418,,,,
873109579045535744,1774227362000-632578958264631296-873109579045535744,1774227362000,1774240609000,1,177.605,34.064,5.213862141850634,632578958264631296,1774227362000,873109579045535744,RJ14GN1568,13247000,1774240609000,89.92988051974041,177.605,3.699999999999818,34.06434868171985,5.213808772903654,34.06434868171985,1774227362000-632578958264631296-873109579045535744,184.39999999999418,,,,1.5489258281527145
1471165126924042240,1774270094000-632578958264631296-1471165126924042240,1774270094000,1774284861000,1,175.748,53.439,3.288759145942102,632578958264631296,1774270094000,1471165126924042240,NL01AK2621,14767000,1774284861000,141.08006844714765,175.748,4.099999999999909,53.439419866343805,3.2887333066032447,53.439419866343805,1774270094000-632578958264631296-1471165126924042240,185.0,,,,
