account_id,start_time,vehicle_id,vehicle_plate,duration,end_time,carbon_emission,distance,engine_hours,fuel_consumed,mileage,raw_fuel_consumed,id,odo_distance_km,driver_ids,vehicle_device_type,active_driver,adblue_consumed
901025643674730496,1774282656000,1291421127226163200,NL01AG9585,1095000,1774283751000,3.64524515572043,,0.25,1.3807746801971326,0.006518080124930357,1.3807746801971326,1774282656000-901025643674730496-1291421127226163200,0.0,,,,
901025643674730496,1774272083000,1291421127226163200,NL01AG9585,378000,1774272461000,0.6803714112764228,,0.08080916666666667,0.25771644366531166,0.01940116792273195,0.25771644366531166,1774272083000-901025643674730496-1291421127226163200,0.0,,,,
901025643674730496,1774247710000,1291421127226163200,NL01AG9585,530000,1774248240000,1.0798437562234047,4.0,0.10942027777777778,0.4090317258421987,0.009779192535160876,0.4090317258421987,1774247710000-901025643674730496-1291421127226163200,,,,,
632578958264631296,1774267469000,1373358446576926720,HR26EQ4539,37000,1774267506000,0.00048000000000000007,,,0.00018181818181818183,,0.001,1774267469000-632578958264631296-1373358446576926720,,,,,
901025643674730496,1774250931000,1447671848144732160,RJ14GQ0817,279000,1774251210000,0.48055895989247294,,0.058819444444444445,0.18202990905017913,0.505411448481463,0.18202990905017913,1774250931000-901025643674730496-1447671848144732160,0.10000000000582077,,,,
901025643674730496,1774245254000,1447671848144732160,RJ14GQ0817,278000,1774245532000,0.3062798353763442,,0.058958333333333335,0.11601508915770611,,0.11601508915770611,1774245254000-901025643674730496-1447671848144732160,0.0,,,,
901025643674730496,1774239142000,1447671848144732160,RJ14GQ0817,667000,1774239809000,1.1679280358714712,174.0,0.0999999999994543,0.44239698328464816,0.3933119044079116,0.44239698328464816,1774239142000-901025643674730496-1447671848144732160,0.3000000000174623,,,,
632578958264631296,1774275952000,1500848886552461312,NL01AK3124,183000,1774276135000,,336.0,,,,,1774275952000-632578958264631296-1500848886552461312,,,c,,
632578958264631296,1774275340000,1500848886552461312,NL01AK3124,358000,1774275698000,,1007.0,,,,,1774275340000-632578958264631296-1500848886552461312,,,c,,
632578958264631296,1774271883000,1500848886552461312,NL01AK3124,276000,1774272159000,,962.0,,,,,1774271883000-632578958264631296-1500848886552461312,,,c,,
632578958264631296,1774266207000,1500848886552461312,NL01AK3124,4035000,1774270242000,,46852.0,,,,,1774266207000-632578958264631296-1500848886552461312,,,c,,
632578958264631296,1774263062000,1500848886552461312,NL01AK3124,1313000,1774264375000,,15383.0,,,,,1774263062000-632578958264631296-1500848886552461312,,,c,,
632578958264631296,1774262186000,1500848886552461312,NL01AK3124,152000,1774262338000,,1318.0,,,,,1774262186000-632578958264631296-1500848886552461312,,,c,,
632578958264631296,1774259582000,1500848886552461312,NL01AK3124,2239000,1774261821000,,28596.0,,,,,1774259582000-632578958264631296-1500848886552461312,,,c,,
632578958264631296,1774255867000,1500848886552461312,NL01AK3124,3125000,1774258992000,,35181.0,,,,,1774255867000-632578958264631296-1500848886552461312,,,c,,
632578958264631296,1774245844000,1500848886552461312,NL01AK3124,5902000,1774251746000,,70796.0,,,,,1774245844000-632578958264631296-1500848886552461312,,,c,,
632578958264631296,1774239979000,1500848886552461312,NL01AK3124,3838000,1774243817000,,51313.0,,,,,1774239979000-632578958264631296-1500848886552461312,,,c,,
632578958264631296,1774222781000,1500848886552461312,NL01AK3124,13696000,1774236477000,,174677.0,,,,,1774222781000-632578958264631296-1500848886552461312,,,c,,
632578958264631296,1774288793000,1505944797024616448,RJ47GA8532,993000,1774289786000,,,,,,,1774288793000-632578958264631296-1505944797024616448,,,,,
632578958264631296,1774287119000,1505944797024616448,RJ47GA8532,1288000,1774288407000,,,,,,,1774287119000-632578958264631296-1505944797024616448,,,,,
632578958264631296,1774277047000,1505944797024616448,RJ47GA8532,467000,1774277514000,,,,,,,1774277047000-632578958264631296-1505944797024616448,,,,,
632578958264631296,1774236361000,1536397466075660288,NL01AK8051,553000,1774236914000,,,,,,,1774236361000-632578958264631296-1536397466075660288,,,,,
632578958264631296,1774243911000,1536427445069021184,NL01AK8053,443000,1774244354000,,,,,,,1774243911000-632578958264631296-1536427445069021184,,,,,
632578958264631296,1774238802000,1536427445069021184,NL01AK8053,651000,1774239453000,,,,,,,1774238802000-632578958264631296-1536427445069021184,,,,,
1194637793272266752,1774231344000,874238000127541248,RJ47GA4754,453000,1774231797000,2.058487743596336,341.0,0.11833333333333333,0.7797302059077029,0.4373307554541043,0.7797302059077029,1774231344000-1194637793272266752-874238000127541248,,,,,
1194637793272266752,1774227605000,874238000127541248,RJ47GA4754,330000,1774227935000,1.327077793888889,60.0,0.07731444444444445,0.50268098253367,0.1193599958716981,0.50268098253367,1774227605000-1194637793272266752-874238000127541248,0.1999999999825377,,,,
