vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,driver_ids
1518565483060658176,1784993831000-649034868264558592-1518565483060658176,1784993831000,1785044641000,2,829.04,238.805,3.4716191034526074,649034868264558592,1784993831000,1518565483060658176,MP09BK9000,50810000,1785044641000,629.5290023258796,834.415,14.055555555555657,238.45795542646954,3.4992122552912632,831.1399999999849,238.45795542646954,1784993831000-649034868264558592-1518565483060658176,
1494312585351135232,1784991443000-649034868264558592-1494312585351135232,1784991443000,1785038959000,2,785.58,258.44,3.039699736882836,649034868264558592,1784991443000,1494312585351135232,MP09AZ0009,47516000,1785038959000,681.4429249277784,796.06,13.162222222222226,258.1223200484009,3.0840417049200917,788.4599999999919,258.1223200484009,1784991443000-649034868264558592-1494312585351135232,
1561408916011614208,1784999647000-649034868264558592-1561408916011614208,1784999647000,1785044131000,2,716.96,215.154,3.3323108099314913,649034868264558592,1784999647000,1561408916011614208,MP09BP0999,44484000,1785044131000,568.1046456420843,726.73,12.3125,215.19115365230462,3.377136967136739,719.5400000000009,215.19115365230462,1784999647000-649034868264558592-1561408916011614208,
1284476928488636416,1785004735000-649034868264558592-1284476928488636416,1785004735000,1785049019000,1,707.895,220.288,3.2134977847181867,649034868264558592,1785004735000,1284476928488636416,MP09DJ9990,44284000,1785049019000,581.5603200000013,707.895,12.25,220.28800000000047,3.21349778471818,752.5399999999208,220.28800000000047,1785004735000-649034868264558592-1284476928488636416,
1334833501215653888,1784991379000-649034868264558592-1334833501215653888,1784991379000,1785035852000,1,691.16,201.505,3.4299893302895708,649034868264558592,1784991379000,1334833501215653888,MP09DS9990,44473000,1785035852000,531.9740296714484,691.16,12.300000000001091,201.50531426948803,3.429983980847574,718.984999999986,201.50531426948803,1784991379000-649034868264558592-1334833501215653888,
1334832234422599680,1784975584000-649034868264558592-1334832234422599680,1784975584000,1785033210000,3,690.56,277.631,2.487330305333338,649034868264558592,1784975584000,1334832234422599680,MP09DR0666,57626000,1785033210000,734.3815638610953,705.747,15.978611111111604,278.1748347958694,2.5370627092054967,693.1999999999534,278.1748347958694,1784975584000-649034868264558592-1334832234422599680,
1406272050288394240,1785002305000-649034868264558592-1406272050288394240,1785002305000,1785038247000,6,667.6,193.077,3.457687865463002,649034868264558592,1785002305000,1406272050288394240,MP09AT9000,35942000,1785038247000,508.8057989411153,689.022,9.934722222222263,192.729469295877,3.5750734047952886,678.3999999999942,192.729469295877,1785002305000-649034868264558592-1406272050288394240,
1537489451758911488,1784976231000-649034868264558592-1537489451758911488,1784976231000,1785033849000,3,661.245,191.04399999999998,3.46121835807458,649034868264558592,1784976231000,1537489451758911488,MP09BG9990,57618000,1785033849000,504.513612291919,642.178,0.0,191.10364101966627,3.360365069830952,666.2950000000128,191.10364101966627,1784976231000-649034868264558592-1537489451758911488,
1334833185816576000,1785001352000-649034868264558592-1334833185816576000,1785001352000,1785034933000,4,652.585,187.666,3.4773746976010576,649034868264558592,1785001352000,1334833185816576000,MP09DS0999,33581000,1785034933000,495.8452741862433,637.305,9.300000000001091,187.82017961600124,3.3931657466358054,658.9649999999674,187.82017961600124,1785001352000-649034868264558592-1334833185816576000,
1140330319757443072,1784978937000-649034868264558592-1140330319757443072,1784978937000,1785036658000,3,641.68,266.484,2.4079494453700785,649034868264558592,1784978937000,1140330319757443072,MP09ZL9990,57721000,1785036658000,701.2032730387008,644.242,15.998888888889269,265.60730039344725,2.4255432702552855,645.4399999999441,265.60730039344725,1784978937000-649034868264558592-1140330319757443072,
1220369221305761792,1784971964000-649034868264558592-1220369221305761792,1784971964000,1785029589000,3,640.96,240.11700000000002,2.6693653510580257,649034868264558592,1784971964000,1220369221305761792,MP09ZY9990,57625000,1785029589000,633.891585273141,644.779,15.718611111111386,240.11044896709885,2.6853433608312103,644.3999999999069,240.11044896709882,1784971964000-649034868264558592-1220369221305761792,
1192134718468915200,1784991460000-649034868264558592-1192134718468915200,1784991460000,1785040766000,1,620.89,198.0,3.1358080808080806,649034868264558592,1784991460000,1192134718468915200,MP09ZT0099,49306000,1785040766000,522.72,620.89,13.649999999999636,198.0,3.1358080808080806,,198.0,1784991460000-649034868264558592-1192134718468915200,
1552709318082560000,1784984714000-649034868264558592-1552709318082560000,1784984714000,1785041899000,14,620.46,214.865,2.88767365555116,649034868264558592,1784984714000,1552709318082560000,MP09BN0999,57185000,1785041899000,568.4440395274361,621.865,15.850000000000136,215.31971194221063,2.8881006499158866,641.9000000000015,215.31971194221063,1784984714000-649034868264558592-1552709318082560000,
1474016264899788800,1784993614000-649034868264558592-1474016264899788800,1784993614000,1785047268000,3,610.88,237.323,2.574044656438693,649034868264558592,1784993614000,1474016264899788800,MP09BK9990,53654000,1785047268000,626.6654263786904,616.337,14.825277777777956,237.37326756768576,2.596488670840977,614.1300000000047,237.35342565644896,1784993614000-649034868264558592-1474016264899788800,
1284477133422329856,1784998460000-649034868264558592-1284477133422329856,1784998460000,1785036815000,1,592.625,185.232,3.199366200224583,649034868264558592,1784998460000,1284477133422329856,MP09DH9990,38355000,1785036815000,489.0124799999711,592.625,10.600000000000364,185.23199999998906,3.1993662002247722,633.7900000000373,185.23199999998906,1784998460000-649034868264558592-1284477133422329856,
1220369364222476288,1785006983000-649034868264558592-1220369364222476288,1785006983000,1785047533000,2,572.48,195.01,2.9356443259320035,649034868264558592,1785006983000,1220369364222476288,MP09ZX9990,40550000,1785047533000,515.0712792746244,571.328,11.20916666666676,195.10275730099409,2.9283440577858455,574.0,195.10275730099409,1785006983000-649034868264558592-1220369364222476288,
1537489465788858368,1784992128000-649034868264558592-1537489465788858368,1784992128000,1785032380000,5,563.615,170.163,3.3122065313846134,649034868264558592,1784992128000,1537489465788858368,MP09BJ9990,40252000,1785032380000,449.607850020213,558.668,0.0,170.30600379553522,3.280377600021205,576.8899999999994,170.30600379553522,1784992128000-649034868264558592-1537489465788858368,
1494313280225673216,1784996801000-649034868264558592-1494313280225673216,1784996801000,1785043384000,2,556.09,205.601,2.704704743653971,649034868264558592,1784996801000,1494313280225673216,MP09BL9990,46583000,1785043384000,543.7446156421689,559.398,12.895833333333485,205.96386956142763,2.716000632495218,557.3600000000006,205.96386956142763,1784996801000-649034868264558592-1494313280225673216,
1146410747421523968,1785000912000-649034868264558592-1146410747421523968,1785000912000,1785041810000,7,550.88,223.264,2.467392862261717,649034868264558592,1785000912000,1146410747421523968,MP09ZM9990,40898000,1785041810000,589.6528845379504,558.442,11.303055555555147,223.35336535528424,2.5002623045849175,560.7199999999721,223.3533653552842,1785000912000-649034868264558592-1146410747421523968,
1552709337468633088,1785002791000-649034868264558592-1552709337468633088,1785002791000,1785046342000,2,550.26,158.007,3.4825039396988737,649034868264558592,1785002791000,1552709337468633088,MP09BN9000,43551000,1785046342000,417.2784000000035,551.9850000000006,12.099999999999909,158.0600000000013,3.4922497785650766,551.9850000000006,158.0600000000013,1785002791000-649034868264558592-1552709337468633088,
1192134642870779904,1784992656000-649034868264558592-1192134642870779904,1784992656000,1785034786000,1,545.651,196.609,2.775310387622133,649034868264558592,1784992656000,1192134642870779904,MP09ZU0099,42130000,1785034786000,519.0471450821573,545.651,11.649999999999636,196.6087670765747,2.7753136755467325,581.8850000000093,196.6087670765747,1784992656000-649034868264558592-1192134642870779904,
1334833282986016768,1784998127000-649034868264558592-1334833282986016768,1784998127000,1785039935000,1,541.917,147.705,3.668914390169595,649034868264558592,1784998127000,1334833282986016768,MP09DU9990,41808000,1785039935000,389.94241515026215,541.917,11.549999999999272,147.7054602841902,3.668902956988413,572.0050000000047,147.7054602841902,1784998127000-649034868264558592-1334833282986016768,
1140330395766620160,1784981630000-649034868264558592-1140330395766620160,1784981630000,1785037916000,3,540.88,247.755,2.1831244576295132,649034868264558592,1784981630000,1140330395766620160,MP09DD0666,56286000,1785037916000,654.0873624453236,836.031,15.59916666666686,247.76036456262258,3.37435328477929,,247.76036456262258,1784981630000-649034868264558592-1140330395766620160,
1334833384924381184,1784994771000-649034868264558592-1334833384924381184,1784994771000,1785032310000,2,535.7149999999999,149.56799999999998,3.5817487697903294,649034868264558592,1784994771000,1334833384924381184,MP09DT9990,37539000,1785032310000,396.16895999999605,517.166,10.399999999999636,150.0639999999985,3.446302910758112,538.2000000000116,150.0639999999985,1784994771000-649034868264558592-1334833384924381184,
1192134868188790784,1784998003000-649034868264558592-1192134868188790784,1784998003000,1785036228000,1,528.794,175.355,3.0155627156339997,649034868264558592,1784998003000,1192134868188790784,MP09ZU9990,38225000,1785036228000,462.93842369214883,528.794,10.600000000000364,175.35546351975333,3.015554744551388,567.625,175.35546351975333,1784998003000-649034868264558592-1192134868188790784,
1334832578175172608,1785006048000-649034868264558592-1334832578175172608,1785006048000,1785047324000,3,526.3,193.30700000000002,2.7226122178710543,649034868264558592,1785006048000,1334832578175172608,MP09AH0009,41276000,1785047324000,509.1659387598468,533.056,11.417222222222335,192.86588589388137,2.763868776115741,527.820000000007,192.86588589388137,1785006048000-649034868264558592-1334832578175172608,
1268893877926887424,1785003022000-649034868264558592-1268893877926887424,1785003022000,1785042604000,3,525.16,213.186,2.4633887778747194,649034868264558592,1785003022000,1268893877926887424,MP09DH0009,39582000,1785042604000,562.9441722633713,541.874,10.958888888888396,213.23642888764064,2.541188683503635,,213.23642888764064,1785003022000-649034868264558592-1268893877926887424,
1268893773056704512,1785001547000-649034868264558592-1268893773056704512,1785001547000,1785041504000,2,524.8000000000001,204.961,2.5604871170612946,649034868264558592,1785001547000,1268893773056704512,MP09DG0009,39957000,1785041504000,541.019364581446,532.935,11.045555555556348,204.93157749297197,2.6005509083551397,525.9199999999255,204.93157749297197,1785001547000-649034868264558592-1268893773056704512,
1474013563159838720,1785000515000-649034868264558592-1474013563159838720,1785000515000,1785042598000,4,522.365,188.176,2.7759384831221836,649034868264558592,1785000515000,1474013563159838720,MP09AM9990,42083000,1785042598000,496.92176522328174,730.883,11.650000000000546,188.2279413724552,3.8829676118795167,526.4800000000105,188.2279413724552,1785000515000-649034868264558592-1474013563159838720,
1494312472553717760,1784998686000-649034868264558592-1494312472553717760,1784998686000,1785040526000,3,520.74,204.313,2.5487364974328606,649034868264558592,1784998686000,1494312472553717760,Mp09AZ9990,41840000,1785040526000,539.637021424293,533.055,11.56861111111175,204.40796266071706,2.6077995840347072,523.320000000007,204.4079626607171,1784998686000-649034868264558592-1494312472553717760,
682178375686553600,1784993649000-649034868264558592-682178375686553600,1784993649000,1785030090000,1,514.395,166.023,3.0983357727543774,649034868264558592,1784993649000,682178375686553600,MP30P1110,36441000,1785030090000,438.3007199999644,514.395,0.0,166.0229999999865,3.0983357727546292,508.7138596698642,166.0229999999865,1784993649000-649034868264558592-682178375686553600,
1537489458834702336,1784993763000-649034868264558592-1537489458834702336,1784993763000,1785031370000,1,512.614,147.196,3.4825266990950845,649034868264558592,1784993763000,1537489458834702336,MP09BF9990,37607000,1785031370000,388.59808617323006,512.614,0.0,147.19624476258713,3.4825209082391697,530.0800000000017,147.19624476258713,1784993763000-649034868264558592-1537489458834702336,
682178685842751488,1784992696000-649034868264558592-682178685842751488,1784992696000,1785027121000,1,510.651,174.519,2.926048166675262,649034868264558592,1784992696000,682178685842751488,MP30P2220,34425000,1785027121000,460.73066436109383,510.651,0.0,174.51919104586887,2.9260449635351886,500.5062017000746,174.5852921459605,1784992696000-649034868264558592-682178685842751488,
1536322320262496256,1785014947000-649034868264558592-1536322320262496256,1785014947000,1785043775000,1,484.957,134.055,3.6175972548580804,649034868264558592,1785014947000,1536322320262496256,MP09BL9000,28828000,1785043775000,353.90415055839117,484.957,7.972777777777992,134.05460248423907,3.6176079822176703,,134.05460248423907,1785014947000-649034868264558592-1536322320262496256,
933044705925529600,1785021570000-649034868264558592-933044705925529600,1785021570000,1785057537000,3,458.24,157.862,2.9027885114847147,649034868264558592,1785021570000,933044705925529600,MP07P5550,35967000,1785057537000,417.2265217513448,500.169,0.0,158.04034914823666,3.1648183688259124,461.74500000011176,158.04034914823666,1785021570000-649034868264558592-933044705925529600,
1406271868830220288,1784980681000-649034868264558592-1406271868830220288,1784980681000,1785023809000,3,446.96,177.749,2.5145570439214846,649034868264558592,1784980681000,1406271868830220288,MP09AT9990,43128000,1785023809000,469.25800449769787,459.458,11.951944444444052,177.74924412791586,2.5848661256154464,451.3199999999779,177.74924412791586,1784980681000-649034868264558592-1406271868830220288,
1066488795177680896,1784995004000-649034868264558592-1066488795177680896,1784995004000,1785033980000,1,444.4,182.509,2.434948413502896,649034868264558592,1784995004000,1066488795177680896,MP09PA6660,38976000,1785033980000,481.82428111185664,444.4,10.789166666665551,182.50919739085478,2.4349457800106906,442.95999999996275,182.50919739085478,1784995004000-649034868264558592-1066488795177680896,
1552709327888842752,1785004789000-649034868264558592-1552709327888842752,1785004789000,1785033072000,4,441.805,140.09300000000002,3.1536550719878935,649034868264558592,1785004789000,1552709327888842752,MP09BP9990,28283000,1785033072000,370.07931611471696,436.115,7.7999999999999545,140.1815591343625,3.111072545440792,446.27500000000146,140.1815591343625,1785004789000-649034868264558592-1552709327888842752,
1268894298644938752,1785003895000-649034868264558592-1268894298644938752,1785003895000,1785032082000,1,439.141,118.279,3.712755434185274,649034868264558592,1785003895000,1268894298644938752,MP09DB9990,28187000,1785032082000,312.25625982348134,439.141,7.75,118.27888629677324,3.712759003311483,467.8199999999488,118.27888629677324,1785003895000-649034868264558592-1268894298644938752,
