trip_id,vehicle_id,start_time,end_time,distance,fuel_consumed
1784947087000-649034868264558592-1284476928488636416,1284476928488636416,1784947087000,1784956379000,151.255,45.374
1784947087000-649034868264558592-1284476928488636416,1284476928488636416,1784956380000,1784961979000,43.8,13.529
1784969893000-649034868264558592-1146410747421523968,1146410747421523968,1784969893000,1784976481000,31.04,20.715
1784969893000-649034868264558592-1146410747421523968,1146410747421523968,1784976482000,1784977238000,6.4,3.179
1784969893000-649034868264558592-1146410747421523968,1146410747421523968,1784977239000,1784978999000,24.0,9.755
1784969893000-649034868264558592-1146410747421523968,1146410747421523968,1784979000000,1784979351000,1.44,1.748
1784969893000-649034868264558592-1146410747421523968,1146410747421523968,1784979352000,1784983987000,71.2,27.11
1784969893000-649034868264558592-1146410747421523968,1146410747421523968,1784983988000,1784984337000,4.24,2.674
1784969893000-649034868264558592-1146410747421523968,1146410747421523968,1784984338000,1784985992000,21.28,10.697
1784969893000-649034868264558592-1146410747421523968,1146410747421523968,1784985993000,1784986321000,2.64,2.292
1784969893000-649034868264558592-1146410747421523968,1146410747421523968,1784986322000,1784987189000,9.44,4.386
1784969893000-649034868264558592-1146410747421523968,1146410747421523968,1784987190000,1784987749000,6.48,3.251
1784969893000-649034868264558592-1146410747421523968,1146410747421523968,1784987750000,1784992548000,28.64,14.677
1784969893000-649034868264558592-1146410747421523968,1146410747421523968,1784992549000,1784994989000,12.0,7.004
1784969893000-649034868264558592-1146410747421523968,1146410747421523968,1784994990000,1784995815000,8.4,3.734
1784969893000-649034868264558592-1146410747421523968,1146410747421523968,1784995816000,1784999517000,60.24,17.673
1784976810000-649034868264558592-1284476928488636416,1284476928488636416,1784976810000,1784981871000,19.675,8.21
1784976810000-649034868264558592-1284476928488636416,1284476928488636416,1784981872000,1784989153000,112.075,30.88
1784981630000-649034868264558592-1140330395766620160,1140330395766620160,1784981630000,1784997565000,102.44,45.55
1784981630000-649034868264558592-1140330395766620160,1140330395766620160,1784997566000,1785020801000,438.44,123.683
1784981630000-649034868264558592-1140330395766620160,1140330395766620160,1785020802000,1785037916000,0.0,78.522
1784984602000-649034868264558592-1561408916011614208,1561408916011614208,1784984602000,1784997356000,91.03,37.91
1784984602000-649034868264558592-1561408916011614208,1561408916011614208,1784997357000,1784997739000,3.16,1.827
1784984602000-649034868264558592-1561408916011614208,1561408916011614208,1784997740000,1784998420000,6.3,2.445
1784985633000-649034868264558592-1268893877926887424,1268893877926887424,1784985633000,1784989821000,5.92,6.15
1784985633000-649034868264558592-1268893877926887424,1268893877926887424,1784989822000,1785001158000,0.0,32.994
1784985740000-649034868264558592-1406272050288394240,1406272050288394240,1784985740000,1784989621000,62.78,23.093
1784985740000-649034868264558592-1406272050288394240,1406272050288394240,1784989622000,1784992691000,5.08,4.262
1784985740000-649034868264558592-1406272050288394240,1406272050288394240,1784992692000,1785001180000,92.84,34.744
1784985740000-649034868264558592-1406272050288394240,1406272050288394240,1785001181000,1785002025000,8.02,3.945
1784985740000-649034868264558592-1406272050288394240,1406272050288394240,1785002026000,1785002302000,2.62,1.128
