vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,load_estimation,driver_ids,engine_hours
1262220397747634176,1788048620000-1205841794575630336-1262220397747634176,1788048620000,1788067996000,2,152.125,45.204,3.3652995310149545,1205841794575630336,1788048620000,1262220397747634176,OD21R1629,19376000,1788067996000,119.37887231978289,45.219269818099576,3.1985921175159455,153.25,45.219269818099576,1788048620000-1205841794575630336-1262220397747634176,144.638,"{'confidence': 64.8, 'count': 9, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 11970.325346393005, 'std': 2529.733648516488, 'timestamp': 1788068002243}",,5.349999999999454
1262095089597939712,1788074358000-1205841794575630336-1262095089597939712,1788074358000,1788091963000,2,144.70000000000002,25.151,5.753250367778618,1205841794575630336,1788074358000,1262095089597939712,OD26G3621,17605000,1788091963000,66.58135588159062,25.22021056120857,5.544362909288068,145.77499999999418,25.219449834460924,1788074358000-1205841794575630336-1262095089597939712,139.83,"{'confidence': 61.3, 'count': 21, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 6392.546534518095, 'std': 2266.171906939784, 'timestamp': 1788091965976}",,0.0
1262211418871037952,1788064292000-1205841794575630336-1262211418871037952,1788064292000,1788085593000,2,141.125,31.161,4.5288983023651355,1205841794575630336,1788064292000,1262211418871037952,OD04U4766,21301000,1788085593000,82.27923044908049,31.166375170106246,4.282467860684005,141.75,31.166375170106242,1788064292000-1205841794575630336-1262211418871037952,133.469,"{'confidence': 26, 'count': 5, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 5431.221812134403, 'std': 1798.3604537531967, 'timestamp': 1788085808333}",,5.850000000000364
1207299027410878464,1788065090000-1205841794575630336-1207299027410878464,1788065090000,1788076097000,2,76.0,15.858,4.7925337369151215,1205841794575630336,1788065090000,1207299027410878464,OD18M3334,11007000,1788076097000,41.94178446301222,15.88703956932281,4.616341495215785,76.0,15.88703956932281,1788065090000-1205841794575630336-1207299027410878464,73.34,"{'confidence': 48.4, 'count': 5, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 10233.325292295762, 'std': 2360.6608312022677, 'timestamp': 1788076221400}",,0.0
1262146387030573056,1788088343000-1205841794575630336-1262146387030573056,1788088343000,1788097710000,3,55.25,11.561,4.778998356543552,1205841794575630336,1788088343000,1262146387030573056,OD01AW2537,9367000,1788097710000,30.553753122726693,11.573391334366171,4.601330626561454,57.5,11.573391334366171,1788088343000-1205841794575630336-1262146387030573056,53.253,"{'confidence': 65.8, 'count': 16, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 11838.829193866719, 'std': 3238.95983998451, 'timestamp': 1788097716692}",,2.550000000000182
1262225752443584512,1788082947000-1205841794575630336-1262225752443584512,1788082947000,1788092473000,3,52.75,9.812,5.376070118222585,1205841794575630336,1788082947000,1262225752443584512,OD11AE5003,9526000,1788092473000,25.926356915604536,9.820589740759294,5.120262767041546,54.125,9.820589740759294,1788082947000-1205841794575630336-1262225752443584512,50.284,"{'confidence': 57.1, 'count': 4, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 10622.879411773354, 'std': 1822.2893731289969, 'timestamp': 1788092843654}",,2.6500000000005457
1262395942196215808,1788070498000-1205841794575630336-1262395942196215808,1788070498000,1788079266000,2,49.125,8.891,5.525250253064897,1205841794575630336,1788070498000,1262395942196215808,OD05BR6981,8768000,1788079266000,23.445428943756077,8.880844296877301,5.231822386114506,49.625,8.880844296877301,1788070498000-1205841794575630336-1262395942196215808,46.463,"{'confidence': 63.3, 'count': 4, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 6460.170533454624, 'std': 948.5849350458923, 'timestamp': 1788079273977}",,2.350000000000364
1207296040709914624,1788108884000-1205841794575630336-1207296040709914624,1788108884000,1788113393000,3,35.0,5.349,6.543279117592073,1205841794575630336,1788108884000,1207296040709914624,OD30F1905,4509000,1788113393000,14.550262598532575,5.511463105504763,6.531840876162949,36.0,5.511463105504763,1788108884000-1205841794575630336-1207296040709914624,36.0,,,0.0
1207322859999854592,1788065222000-1205841794575630336-1207322859999854592,1788065222000,1788068340000,3,31.0,5.498,5.638413968715897,1205841794575630336,1788065222000,1207322859999854592,OD10X1859,3118000,1788068340000,14.561510159806948,5.5157235453814195,5.60814909331373,32.0,5.5157235453814195,1788065222000-1205841794575630336-1207322859999854592,30.933,,,0.0
1262140486982828032,1788069042000-1205841794575630336-1262140486982828032,1788069042000,1788073517000,2,26.75,5.609,4.769121055446604,1205841794575630336,1788069042000,1262140486982828032,OD01AV6726,4475000,1788073517000,14.839026345341292,5.620843312629277,4.610518130219444,27.625,5.620843312629277,1788069042000-1205841794575630336-1262140486982828032,25.915,,,1.199999999999818
