tags,id,start_time,end_time,account_id,vehicle_id,driver_id,driver_type,trip_id,driver_session_id,distance,mileage,loss,idling_alert_fuel_consumed,ready,alert_breath_test_duration,alert_breath_test_count,alert_camera_tampered_duration,alert_camera_tampered_count,alert_distracted_driving_duration,alert_distracted_driving_count,alert_drowsiness_duration,alert_drowsiness_count,alert_emergency_recording_duration,alert_emergency_recording_count,alert_eyes_closed_duration,alert_eyes_closed_count,alert_fcw_duration,alert_fcw_count,alert_lane_departure_warning_duration,alert_lane_departure_warning_count,alert_mobile_phone_duration,alert_mobile_phone_count,alert_pcw_duration,alert_pcw_count,alert_sd_card_tampered_duration,alert_sd_card_tampered_count,alert_seatbelt_violation_duration,alert_seatbelt_violation_count,alert_tailgating_duration,alert_tailgating_count,alert_smoking_duration,alert_smoking_count,alert_idling_duration,alert_idling_count,alert_over_speed_duration,alert_over_speed_count,alert_speeding_duration,alert_speeding_count,alert_freerun_duration,alert_freerun_count,alert_over_acc_duration,alert_over_acc_count,alert_hard_brake_duration,alert_hard_brake_count,alert_unscheduled_driving_duration,alert_unscheduled_driving_count,alert_slow_running_duration,alert_slow_running_count,alert_continuous_driving_duration,alert_continuous_driving_count,alert_fuel_chori_amount,alert_fuel_chori_count,alert_def_chori_amount,alert_def_chori_count,accident_count,unresolved_alerts_count,day_driving_duration,night_driving_duration,driver_idle_duration_before_trip,vehicle_idle_duration_before_trip,total_alerts_count,gear_utilization,peak_torque_range,fuel_smart_mode,terrain,uphill_slope,engine_load,engine_hours,fuel_consumed,adblue_consumed,avg_speed,last_gear_utilization,last_two_gear_utilization,below_ptr_duration,between_ptr_duration,above_ptr_duration,alert_stoppage_duration,alert_stoppage_count,last_gear_utilization_duration,last_two_gear_utilization_duration,total_gear_utilization_duration,first_gear_pickup_count,second_gear_pickup_count,third_and_higher_gear_pickup_count,accounts_with_access,unresolved_idling_count,unresolved_over_speed_count,unresolved_speeding_count,unresolved_freerun_count,unresolved_over_acc_count,unresolved_hard_brake_count,unresolved_unscheduled_driving_count,unresolved_slow_running_count,unresolved_continuous_driving_count,unresolved_fuel_chori_count,unresolved_def_chori_count,unresolved_breath_test_count,unresolved_camera_tampered_count,unresolved_distracted_driving_count,unresolved_drowsiness_count,unresolved_emergency_recording_count,unresolved_eyes_closed_count,unresolved_fcw_count,unresolved_lane_departure_warning_count,unresolved_mobile_phone_count,unresolved_pcw_count,unresolved_sd_card_tampered_count,unresolved_seatbelt_violation_count,unresolved_tailgating_count,unresolved_smoking_count
[],1533593777682251776-1787961045000,1787961045000,1787974998000,642689989225816064,1533593777682251776,,,1787961045000-642689989225816064-1533593777682251776,,201.627,3.479,,0.0,,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,35.396,17,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,8,2,270,50,0,0,0,0,0,0,0,0,0,0,0,69,7998,5955,,0,69,"{'fifth_gear_duration': 2.3492768899144423, 'first_gear_duration': 0.5080287534778604, 'ninth_gear_duration': 5.543685724866821, 'sixth_gear_duration': 2.0097997322166195, 'tenth_gear_duration': 9.22950555033283, 'third_gear_duration': 0.8413335992175407, 'eighth_gear_duration': 3.517743022913521, 'fourth_gear_duration': 1.196953726652043, 'second_gear_duration': 0.5588316288256464, 'seventh_gear_duration': 2.8288180497393385, 'twelfth_gear_duration': 56.93245591544882, 'eleventh_gear_duration': 14.483567406394515}",,,"{'up': 25.128221264277418, 'down': 15.01106531155933, 'plane': 59.86071342416326}",0.4383946,40.51,3.8208334,57.961,,52.021587,56.932457,71.41602,4559450.0,2713900.0,311600.0,,,5995.5,7520.75,10530.9,,,,"['642689989225816064', '475691480292397056', '907977166128414720', '1128685188746838016', '1520501245561798656', '1520500634065829888', '1536063812182999040']",,,,,2.0,50.0,,,,,,,,,,,,17.0,,,,,,,
[],1534933431186620416-1787960794000,1787960794000,1787973486000,642689989225816064,1534933431186620416,1546625092811751424,verified_drivers,1787960794000-642689989225816064-1534933431186620416,,186.865,4.026,,0.0,,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,2.183,1,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,50,1,0,0,0.0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,4,6486,6206,0.0,0,4,"{'fifth_gear_duration': 1.8979149447156247, 'first_gear_duration': 0.4449781409686592, 'ninth_gear_duration': 3.931506635684544, 'sixth_gear_duration': 1.5574234933903073, 'tenth_gear_duration': 5.784195998315736, 'third_gear_duration': 0.5874127328207768, 'eighth_gear_duration': 3.1283626779782607, 'fourth_gear_duration': 0.8967141275361415, 'second_gear_duration': 0.8967141275361415, 'seventh_gear_duration': 2.231648550442119, 'twelfth_gear_duration': 70.2592413538564, 'eleventh_gear_duration': 8.383887216755298}",,,"{'up': 16.124877850392856, 'down': 16.318622660799726, 'plane': 67.5564994888074}",0.37352178,36.87,3.4847221,46.418,,53.002995,70.25924,78.64313,4935950.0,2004750.0,212300.0,,,6757.85,7564.25,9618.45,,,,"['642689989225816064', '475691480292397056', '907977166128414720', '1128685188746838016', '1520501245561798656', '1520500634065829888', '1536063812182999040']",,1.0,,,,2.0,,,,,,,,,,,,1.0,,,,,,,
[],1326601740895649792-1787960653000,1787960653000,1787972643000,642689989225816064,1326601740895649792,,,1787960653000-642689989225816064-1326601740895649792,,187.166,4.089,,0.0,,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0,3,5643,6347,,0,3,"{'fifth_gear_duration': 17.73298737044311, 'first_gear_duration': 3.0004157288874236, 'sixth_gear_duration': 41.095517295755265, 'third_gear_duration': 13.16140315667245, 'fourth_gear_duration': 18.309273621285318, 'second_gear_duration': 6.700402826956435}",,,"{'up': 13.42130002307999, 'down': 18.73926920846868, 'plane': 67.83943076845134}",0.38593206,37.22,3.3016667,45.778,,56.196632,41.095516,58.828506,5350900.0,2043500.0,134400.0,,,1433.35,2051.85,3487.85,6.0,3.0,0.0,"['475691480292397056', '1128685188746838016', '642689989225816064', '907977166128414720', '1520500634065829888', '1520501245561798656', '1536063812182999040']",,,,,,3.0,,,,,,,,,,,,,,,,,,,
[],1326602030344568832-1787960411000,1787960411000,1787967589000,642689989225816064,1326602030344568832,1592813392513466368,unverified_drivers,1787960411000-642689989225816064-1326602030344568832,,119.165,4.062,,0.0,,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,6589,0.0,0,0,"{'fifth_gear_duration': 26.58279908068223, 'first_gear_duration': 3.62888593201887, 'sixth_gear_duration': 36.600943510342326, 'third_gear_duration': 7.8940365307850495, 'fourth_gear_duration': 19.448409338333132, 'second_gear_duration': 5.844925607838394}",,,"{'up': 25.102736731660407, 'down': 20.442423712512014, 'plane': 54.45483955582758}",0.38986683,39.55,1.9563888,29.337,,59.765114,36.600945,63.183743,3381550.0,1172200.0,180300.0,,,756.45,1305.85,2066.75,2.0,2.0,0.0,"['475691480292397056', '1128685188746838016', '642689989225816064', '907977166128414720', '1520500634065829888', '1520501245561798656', '1536063812182999040']",,,,,,,,,,,,,,,,,,,,,,,,,
[],1533070725588451328-1787959366000,1787959366000,1787973669000,642689989225816064,1533070725588451328,911222618336526374,verified_drivers,1787959366000-642689989225816064-1533070725588451328,,198.144,3.589,,0.0,,0,0,0,0,12.972,1,0.0,0,0,0,4451.436,5,0.0,0,0,0,34.28,1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,8,6669,7634,0.0,0,8,"{'fifth_gear_duration': 1.1239198450536354, 'first_gear_duration': 0.6257449344457688, 'ninth_gear_duration': 6.457650476758045, 'sixth_gear_duration': 1.999217818831943, 'tenth_gear_duration': 8.943869189511323, 'third_gear_duration': 0.9963498212157329, 'eighth_gear_duration': 3.5025886471990466, 'fourth_gear_duration': 1.6779648390941597, 'second_gear_duration': 0.846897348033373, 'seventh_gear_duration': 2.1775365017878427, 'twelfth_gear_duration': 57.44142952920143, 'eleventh_gear_duration': 14.206831048867699}",,,"{'up': 30.932605980378558, 'down': 20.496300961856655, 'plane': 48.57109305776479}",0.41336784,39.13,3.9158332,55.216,,49.871944,57.44143,71.64826,5463150.0,2271500.0,212950.0,,,6168.75,7694.45,10739.2,,,,"['475691480292397056', '1128685188746838016', '1536063812182999040', '642689989225816064', '907977166128414720', '1520500634065829888', '1520501245561798656']",,,,,,1.0,,,,,,,,1.0,,,5.0,,,1.0,,,,,
[],566305663035146240-1787959118000,1787959118000,1787960282000,642689989225816064,566305663035146240,,,1787959118000-642689989225816064-566305663035146240,,0.028,0.2,,0.0,,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1164,,0,0,"{'fifth_gear_duration': 0, 'first_gear_duration': 100, 'sixth_gear_duration': 0, 'third_gear_duration': 0, 'fourth_gear_duration': 0, 'second_gear_duration': 0}",,,,,23.85,0.20139584,0.14,,0.08659794,0.0,0.0,,,,,,0.0,0.0,28.806,5.0,0.0,0.0,"['642689989225816064', '907977166128414720', '475691480292397056', '1128685188746838016', '1520500634065829888', '1520501245561798656', '1536063812182999040']",,,,,,,,,,,,,,,,,,,,,,,,,
[],1533070673256120320-1787959067000,1787959067000,1787961884000,642689989225816064,1533070673256120320,911222618336526362,verified_drivers,1787959067000-642689989225816064-1533070673256120320,,19.545,2.705,,0.0,,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,2.114,1,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2817,0.0,0,1,,,,,,29.61,0.76416665,7.224,,24.977636,,,,,,,,,,,,,,"['475691480292397056', '1128685188746838016', '1536063812182999040', '642689989225816064', '907977166128414720', '1520500634065829888', '1520501245561798656']",,,,,,,,,,,,,,,,,,1.0,,,,,,,
[],1514683047356661760-1787959061000,1787959061000,1787959098000,642689989225816064,1514683047356661760,,,1787959061000-642689989225816064-1514683047356661760,,,,,0.0,,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,,130,0,,,,,,,,,,,,,,,,,,,,,,,,"['642689989225816064', '475691480292397056', '907977166128414720', '1128685188746838016', '1520500634065829888', '1520501245561798656', '1536063812182999040']",,,,,,,,,,,,,,,,,,,,,,,,,
[],1514683047356661760-1787958893000,1787958893000,1787958931000,642689989225816064,1514683047356661760,,,1787958893000-642689989225816064-1514683047356661760,,,,,0.0,,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,,0,0,,,,,,,,,,,,,,,,,,,,,,,,"['642689989225816064', '475691480292397056', '907977166128414720', '1128685188746838016', '1520500634065829888', '1520501245561798656', '1536063812182999040']",,,,,,,,,,,,,,,,,,,,,,,,,
[],1326601875818020864-1787958634000,1787958634000,1787958783000,642689989225816064,1326601875818020864,,,1787958634000-642689989225816064-1326601875818020864,,0.024,0.312,,0.0,,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,,0,0,,,,,,,0.031626943,0.077,,0.57986575,,,,,,,,,,,,,,"['475691480292397056', '1128685188746838016', '642689989225816064', '907977166128414720', '1520500634065829888', '1520501245561798656', '1536063812182999040']",,,,,,,,,,,,,,,,,,,,,,,,,
