vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,load_estimation,engine_hours,active_driver,driver_ids
1425525382987120640,1787933867000-642689989225816064-1425525382987120640,1787933867000,1787974627000,2,655.6,152.397,4.301921953844237,642689989225816064,1787933867000,1425525382987120640,MP09AM6115,40760000,1787974627000,402.1841109985178,632.658,152.34246628731734,4.152866993808603,656.6000000000058,152.34246628731734,1787933867000-642689989225816064-1425525382987120640,"{'confidence': 86, 'count': 130, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 15886.520138242486, 'std': 5084.207641231062, 'timestamp': 1787974636313}",11.150000000000091,,
1430193762327330816,1787940399000-642689989225816064-1430193762327330816,1787940399000,1787965704000,2,438.20000000000005,103.487,4.2343482756288235,642689989225816064,1787940399000,1430193762327330816,MP09AN2545,25305000,1787965704000,273.25841594073955,424.652,103.5069757351286,4.10264136290362,440.0999999999767,103.50697573512862,1787940399000-642689989225816064-1430193762327330816,"{'confidence': 77.6, 'count': 19, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 13344.639773386381, 'std': 2603.800891755611, 'timestamp': 1787965713138}",6.700000000000728,,
1439682401377714176,1787935450000-642689989225816064-1439682401377714176,1787935450000,1787967100000,2,435.20000000000005,121.92599999999999,3.5693781474008834,642689989225816064,1787935450000,1439682401377714176,mp09an6583,31650000,1787967100000,322.1146600961708,426.475,122.01312882430712,3.49532057828058,437.4000000000233,121.94197682020737,1787935450000-642689989225816064-1439682401377714176,"{'confidence': 73.7, 'count': 31, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 15136.354621924513, 'std': 4429.8698703341415, 'timestamp': 1787967146893}",8.650000000000546,,
1429476090367180800,1787940609000-642689989225816064-1429476090367180800,1787940609000,1787964340000,2,398.1,97.74000000000001,4.07305095150399,642689989225816064,1787940609000,1429476090367180800,MP09AN1563,23731000,1787964340000,256.96274406981644,385.48,97.33437275371834,3.960368666219961,400.29999999998836,97.33437275371834,1787940609000-642689989225816064-1429476090367180800,"{'confidence': 80.5, 'count': 25, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 14389.163077202127, 'std': 2801.938269339109, 'timestamp': 1787964345907}",6.299999999999272,,
739508566909517824,1787933992000-642689989225816064-739508566909517824,1787933992000,1787968455000,2,396.875,92.74099999999999,4.279390992117834,642689989225816064,1787933992000,739508566909517824,MP13P8154,34463000,1787968455000,246.05552021268886,394.326,93.20284856541244,4.230836353925929,398.5,93.20284856541244,1787933992000-642689989225816064-739508566909517824,"{'confidence': 66.4, 'count': 6, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 22707.322985672432, 'std': 3732.8693168549225, 'timestamp': 1787969496819}",0.0,,
1326602059092328448,1787885335000-642689989225816064-1326602059092328448,1787885335000,1787915041000,2,381.03999999999996,120.44800000000001,3.163522848034006,642689989225816064,1787885335000,1326602059092328448,MP09DT9045,29706000,1787915041000,318.0145907884291,389.0,120.46007226834435,3.2292857930006833,382.80000000004657,120.46007226834435,1787885335000-642689989225816064-1326602059092328448,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787915174178}",8.22305555555613,,
1440684104986132480,1787942186000-642689989225816064-1440684104986132480,1787942186000,1787965792000,2,368.0,108.78800000000001,3.3827260359598483,642689989225816064,1787942186000,1440684104986132480,MP09AN6571,23606000,1787965792000,287.026980366026,358.994,108.72234104773712,3.3019340509084074,370.0999999999767,108.72234104773712,1787942186000-642689989225816064-1440684104986132480,"{'confidence': 78.7, 'count': 36, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 18732.298828469593, 'std': 4793.963519873729, 'timestamp': 1787965798731}",6.450000000000728,,
1531014613364113408,1787923130000-642689989225816064-1531014613364113408,1787923130000,1787939188000,1,343.316,64.32,5.337624378109453,642689989225816064,1787923130000,1531014613364113408,MP09BM0929,16058000,1787939188000,169.80367940683507,343.316,64.31957553289207,5.337659602937418,,56.74345242258318,1787923130000-642689989225816064-1531014613364113408,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787939191780}",4.431388888888705,,
1514683047356661760,1787879909000-642689989225816064-1514683047356661760,1787879909000,1787908153000,1,339.696,72.097,4.71165235724094,642689989225816064,1787879909000,1514683047356661760,MP09BJ5826,28244000,1787908153000,190.33571925235938,339.696,72.09686335316643,4.711661287343382,,60.15649961511541,1787879909000-642689989225816064-1514683047356661760,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787908172457}",5.504441388891225,,
566304215165603840,1787887030000-642689989225816064-566304215165603840,1787887030000,1787918200000,1,337.022,95.551,3.527142573076158,642689989225816064,1787887030000,566304215165603840,MP09BV9682,31170000,1787918200000,252.25433047451463,337.022,95.55088275549797,3.527146901011837,,95.18236942838936,1787887030000-642689989225816064-566304215165603840,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787918236532}",8.301597222224324,,
1514683047356661760,1787908838000-642689989225816064-1514683047356661760,1787908838000,1787936975000,1,333.667,69.253,4.818087303077123,642689989225816064,1787908838000,1514683047356661760,MP09BJ5826,28137000,1787936975000,182.8282744675779,333.667,69.25313426802192,4.818077961766314,,55.01082222514113,1787908838000-642689989225816064-1514683047356661760,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787937023593}",5.0123888888888875,,
566304215165603840,1787918843000-642689989225816064-566304215165603840,1787918843000,1787947116000,1,331.237,87.005,3.8071030400551695,642689989225816064,1787918843000,566304215165603840,MP09BV9682,28273000,1787947116000,229.6938113763774,331.237,87.00523158196113,3.807092906683047,,87.00523158196113,1787918843000-642689989225816064-566304215165603840,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787947167005}",7.8166666666656965,,
589014414737289216,1787907359000-642689989225816064-589014414737289216,1787907359000,1787935027000,1,323.371,73.696,4.387904363873209,642689989225816064,1787907359000,589014414737289216,MP09BP1574,27668000,1787935027000,194.55838605946207,323.371,73.69635835585684,4.387883027252741,,62.31425789279577,1787907359000-642689989225816064-589014414737289216,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787935055090}",4.736451388888889,,
1425523015684194304,1787948191000-642689989225816064-1425523015684194304,1787948191000,1787967859000,1,318.158,81.625,3.897800918836141,642689989225816064,1787948191000,1425523015684194304,MP09AM6184,19668000,1787967859000,215.49,318.158,81.625,3.897800918836141,329.3999999999942,81.625,1787948191000-642689989225816064-1425523015684194304,"{'confidence': 80.1, 'count': 26, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 13988.7079379047, 'std': 2841.271665547453, 'timestamp': 1787967909974}",5.200000000000728,,
