account_id,start_time,vehicle_id,vehicle_plate,duration,end_time,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id
649034868264558592,1775044726000,1406272050288394240,MP09AT9000,178000,1775044904000,0.00264,,,0.001,,,0.001,1775044726000-649034868264558592-1406272050288394240
649034868264558592,1775056411000,687681844035977216,MP30P6660,20000,1775056431000,,,,,,,,1775056411000-649034868264558592-687681844035977216
