trip_id,vehicle_id,start_time,end_time,distance,fuel_consumed
1787963471000-1205841794575630336-1262056980667695104,1262056980667695104,1787963471000,1787972233000,45.4,9.545
1787963471000-1205841794575630336-1262056980667695104,1262056980667695104,1787972234000,1787987691000,86.9,20.44
1787965016000-1205841794575630336-1262210036621377536,1262210036621377536,1787965016000,1787966235000,6.625,1.321
1787965016000-1205841794575630336-1262210036621377536,1262210036621377536,1787966236000,1787970871000,28.25,6.151
1787969113000-1205841794575630336-1262029765712281600,1262029765712281600,1787969113000,1787969909000,4.5,0.833
1787969113000-1205841794575630336-1262029765712281600,1262029765712281600,1787969910000,1787970325000,1.7,0.288
1787969295000-1205841794575630336-1207322943986597888,1207322943986597888,1787969295000,1787973334000,29.0,6.505
1787969295000-1205841794575630336-1207322943986597888,1207322943986597888,1787973335000,1787973755000,2.0,0.455
1787969295000-1205841794575630336-1207322943986597888,1207322943986597888,1787973756000,1787974204000,1.0,0.416
1787969872000-1205841794575630336-1262459364938088448,1262459364938088448,1787969872000,1787973258000,20.375,5.28
1787969872000-1205841794575630336-1262459364938088448,1262459364938088448,1787973259000,1787973627000,1.375,0.784
1787969872000-1205841794575630336-1262459364938088448,1262459364938088448,1787973628000,1787974360000,3.25,1.234
1787969872000-1205841794575630336-1262459364938088448,1262459364938088448,1787974361000,1787975527000,5.0,1.34
1787969872000-1205841794575630336-1262459364938088448,1262459364938088448,1787975528000,1787976179000,2.625,0.573
1787972491000-1205841794575630336-1207297493239332864,1207297493239332864,1787972491000,1787990664000,95.0,24.295
1787972491000-1205841794575630336-1207297493239332864,1207297493239332864,1787990665000,1788008032000,91.0,20.453
1787977833000-1205841794575630336-1262052865707343872,1262052865707343872,1787977833000,1787987372000,67.0,11.431
1787977833000-1205841794575630336-1262052865707343872,1262052865707343872,1787987373000,1787991373000,33.8,5.309
1787978556000-1205841794575630336-1207337175465590784,1207337175465590784,1787978556000,1787980788000,19.0,4.242
1787978556000-1205841794575630336-1207337175465590784,1207337175465590784,1787980789000,1787987111000,43.0,8.07
1787980194000-1205841794575630336-1262198299671134208,1262198299671134208,1787980194000,1787985790000,23.625,3.54
1787980194000-1205841794575630336-1262198299671134208,1262198299671134208,1787985791000,1787986601000,3.875,0.71
1787980194000-1205841794575630336-1262198299671134208,1262198299671134208,1787986602000,1787991679000,22.25,3.332
1787982732000-1205841794575630336-1262140486982828032,1262140486982828032,1787982732000,1787986915000,26.125,5.69
1787982732000-1205841794575630336-1262140486982828032,1262140486982828032,1787986916000,1787987359000,0.875,0.263
1787983467000-1205841794575630336-1305231238159663104,1305231238159663104,1787983467000,1787985867000,16.875,3.476
1787983467000-1205841794575630336-1305231238159663104,1305231238159663104,1787985868000,1787990672000,44.625,8.194
1787985150000-1205841794575630336-1262198426167148544,1262198426167148544,1787985150000,1787986893000,5.25,1.602
1787985150000-1205841794575630336-1262198426167148544,1262198426167148544,1787986894000,1787993838000,48.625,9.615
1787987036000-1205841794575630336-1262211680859848704,1262211680859848704,1787987036000,1787988700000,6.375,1.524
1787987036000-1205841794575630336-1262211680859848704,1262211680859848704,1787988701000,1787989087000,2.625,0.733
1787987036000-1205841794575630336-1262211680859848704,1262211680859848704,1787989088000,1787990791000,9.75,1.837
1787989786000-1205841794575630336-1262224388988600320,1262224388988600320,1787989786000,1787995133000,40.75,11.361
1787989786000-1205841794575630336-1262224388988600320,1262224388988600320,1787995134000,1787997330000,22.0,5.104
1787990096000-1205841794575630336-1262137440626278400,1262137440626278400,1787990096000,1787998600000,47.125,9.087
1787990096000-1205841794575630336-1262137440626278400,1262137440626278400,1787998601000,1788006985000,46.625,8.258
1787992075000-1205841794575630336-1262215846705496064,1262215846705496064,1787992075000,1787993093000,3.0,0.832
1787992075000-1205841794575630336-1262215846705496064,1262215846705496064,1787993094000,1787998330000,38.875,7.081
1787998226000-1205841794575630336-1262069448362164224,1262069448362164224,1787998226000,1787998956000,7.5,1.311
1787998226000-1205841794575630336-1262069448362164224,1262069448362164224,1787998957000,1787999094000,,
1787998345000-1205841794575630336-1262071077832491008,1262071077832491008,1787998345000,1788003668000,42.6,7.093
1787998345000-1205841794575630336-1262071077832491008,1262071077832491008,1788003669000,1788006259000,14.4,2.296
1787999563000-1205841794575630336-1262451606931111936,1262451606931111936,1787999563000,1788000542000,5.0,1.252
1787999563000-1205841794575630336-1262451606931111936,1262451606931111936,1788000543000,1788005192000,26.0,4.507
1788002747000-1205841794575630336-1262014185307373568,1262014185307373568,1788002747000,1788009006000,50.7,7.819
1788002747000-1205841794575630336-1262014185307373568,1262014185307373568,1788009007000,1788009437000,3.7,0.761
1788002747000-1205841794575630336-1262014185307373568,1262014185307373568,1788009438000,1788010328000,4.4,0.634
