trip_id,vehicle_id,start_time,end_time,distance,fuel_consumed
1784861863000-649034868264558592-1284477133422329856,1284477133422329856,1784861863000,1784874392000,183.92,55.666
1784861863000-649034868264558592-1284477133422329856,1284477133422329856,1784874393000,1784876348000,5.385,1.879
1784869971000-649034868264558592-1552709318082560000,1552709318082560000,1784869971000,1784872723000,8.975,4.96
1784869971000-649034868264558592-1552709318082560000,1552709318082560000,1784872724000,1784874902000,6.63,2.79
1784883511000-649034868264558592-1406271868830220288,1406271868830220288,1784883511000,1784885974000,5.7,4.738
1784883511000-649034868264558592-1406271868830220288,1406271868830220288,1784885975000,1784914953000,323.38,124.841
1784883511000-649034868264558592-1406271868830220288,1406271868830220288,1784914954000,1784918480000,85.08,19.764
1784884652000-649034868264558592-1268893955106275328,1268893955106275328,1784884652000,1784897488000,126.72,54.762
1784884652000-649034868264558592-1268893955106275328,1268893955106275328,1784897489000,1784898108000,8.48,3.478
1784884652000-649034868264558592-1268893955106275328,1268893955106275328,1784898109000,1784906121000,81.96,35.681
1784884652000-649034868264558592-1268893955106275328,1268893955106275328,1784906122000,1784914772000,82.36,28.471
1784884652000-649034868264558592-1268893955106275328,1268893955106275328,1784914773000,1784916607000,21.56,9.615
1784888075000-649034868264558592-933044705925529600,933044705925529600,1784888075000,1784892553000,16.38,8.014
1784888075000-649034868264558592-933044705925529600,933044705925529600,1784892554000,1784896659000,59.405,19.021
1784888268000-649034868264558592-1406272050288394240,1406272050288394240,1784888268000,1784896237000,26.34,15.996
1784888268000-649034868264558592-1406272050288394240,1406272050288394240,1784896238000,1784896878000,2.56,2.195
1784896703000-649034868264558592-933044705925529600,933044705925529600,1784896703000,1784910220000,158.165,50.076
1784896703000-649034868264558592-933044705925529600,933044705925529600,1784910221000,1784910520000,3.845,1.64
1784903603000-649034868264558592-1334832669606805504,1334832669606805504,1784903603000,1784906094000,2.24,2.714
1784903603000-649034868264558592-1334832669606805504,1334832669606805504,1784906095000,1784906128000,,
1784904665000-649034868264558592-1268893773056704512,1268893773056704512,1784904665000,1784922971000,72.56,40.3
1784904665000-649034868264558592-1268893773056704512,1268893773056704512,1784922972000,1784926101000,48.32,16.559
1784904665000-649034868264558592-1268893773056704512,1268893773056704512,1784926102000,1784926428000,4.36,1.508
1784904665000-649034868264558592-1268893773056704512,1268893773056704512,1784926429000,1784934312000,109.6,42.659
1784906051000-649034868264558592-1334832234422599680,1334832234422599680,1784906051000,1784917010000,48.6,26.965
1784906051000-649034868264558592-1334832234422599680,1334832234422599680,1784917011000,1784917833000,13.24,4.17
1784909298000-649034868264558592-1147228695027515392,1147228695027515392,1784909298000,1784919495000,0.0,50.529
1784909298000-649034868264558592-1147228695027515392,1147228695027515392,1784919496000,1784919890000,0.0,1.673
1784909298000-649034868264558592-1147228695027515392,1147228695027515392,1784919891000,1784932364000,0.0,78.566
1784909298000-649034868264558592-1147228695027515392,1147228695027515392,1784932365000,1784953562000,0.0,80.211
1784910540000-649034868264558592-933044705925529600,933044705925529600,1784910540000,1784943717000,464.205,153.676
1784910540000-649034868264558592-933044705925529600,933044705925529600,1784943718000,1784955176000,175.17,57.227
1784911256000-649034868264558592-1284476928488636416,1284476928488636416,1784911256000,1784937636000,494.155,141.345
1784911256000-649034868264558592-1284476928488636416,1284476928488636416,1784937637000,1784945904000,125.85,40.857
1784913288000-649034868264558592-1474016042442293248,1474016042442293248,1784913288000,1784939567000,283.29,97.176
1784913288000-649034868264558592-1474016042442293248,1474016042442293248,1784939568000,1784947104000,97.52,36.469
1784922482000-649034868264558592-1561408916011614208,1561408916011614208,1784922482000,1784949159000,398.375,129.114
1784922482000-649034868264558592-1561408916011614208,1561408916011614208,1784949160000,1784963577000,0.0,73.92
1784924742000-649034868264558592-1474013563159838720,1474013563159838720,1784924742000,1784952963000,335.525,144.503
1784924742000-649034868264558592-1474013563159838720,1474013563159838720,1784952964000,1784971501000,176.87,71.686
1784928406000-649034868264558592-1268894231850647552,1268894231850647552,1784928406000,1784938054000,193.8,54.912
1784928406000-649034868264558592-1268894231850647552,1268894231850647552,1784938055000,1784944296000,64.12,16.26
1784937201000-649034868264558592-1406272050288394240,1406272050288394240,1784937201000,1784950561000,206.9,68.123
1784937201000-649034868264558592-1406272050288394240,1406272050288394240,1784950562000,1784951002000,6.5,2.85
