vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,load_estimation,driver_ids,active_driver,adblue_consumed
1094226778622263296,1785628413000-632578958264631296-1094226778622263296,1785628413000,1785649287000,1,280.417,88.938,3.1529492455418375,632578958264631296,1785628413000,1094226778622263296,RJ47GA6284,20874000,1785649287000,234.79631999998588,5.75,88.93799999999464,3.1529492455420276,298.3999999999942,88.93799999999464,1785628413000-632578958264631296-1094226778622263296,280.417,"{'confidence': 65.5, 'count': 13, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 39015.27600454315, 'std': 9701.108319175664, 'timestamp': 1785649394469}",,,
1071457116943810560,1785628358000-632578958264631296-1071457116943810560,1785628358000,1785649120000,1,280.269,100.031,2.80182143535504,632578958264631296,1785628358000,1071457116943810560,RJ47GA5618,20762000,1785649120000,264.0818400000071,5.699999999998909,100.03100000000268,2.801821435354965,300.70000000001164,100.03100000000268,1785628358000-632578958264631296-1071457116943810560,280.269,"{'confidence': 79.3, 'count': 26, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 56516.51149797284, 'std': 11918.36516532131, 'timestamp': 1785649131521}",,,
1525559056574447616,1785598217000-632578958264631296-1525559056574447616,1785598217000,1785619956000,1,215.996,75.935,2.844485415157701,632578958264631296,1785598217000,1525559056574447616,NL01AK6560,21739000,1785619956000,200.46959477942326,6.0,75.93545256796335,2.844468462299351,227.0,75.93545256796335,1785598217000-632578958264631296-1525559056574447616,215.996,"{'confidence': 52.3, 'count': 6, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 8}, 'load_class': 'HIGH', 'mean': 45751.48096789046, 'std': 10686.519652603254, 'timestamp': 1785654834105}",,,
1370798572273926144,1785560063000-632578958264631296-1370798572273926144,1785560063000,1785575383000,1,200.033,68.568,2.9172937813557343,632578958264631296,1785560063000,1370798572273926144,NL01AJ4827,15320000,1785575383000,181.01929977692103,4.149999999999636,68.56791658216706,2.9172973304547507,203.39999999999418,68.56791658216706,1785560063000-632578958264631296-1370798572273926144,200.033,"{'confidence': 38.7, 'count': 6, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 33906.290779037336, 'std': 10178.979373147982, 'timestamp': 1785575387853}",,,
784445514740400128,1785544392000-632578958264631296-784445514740400128,1785544392000,1785558755000,1,198.659,57.116,3.478167238602143,632578958264631296,1785544392000,784445514740400128,RJ47GA3182,14363000,1785558755000,150.78520931288574,3.9500000000007276,57.1156095882143,3.478191013494723,224.30000000004657,57.1156095882143,1785544392000-632578958264631296-784445514740400128,198.659,"{'confidence': 57.8, 'count': 12, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 44056.217711485544, 'std': 12884.123840181639, 'timestamp': 1785587195021}",,,
869903761768710144,1785578381000-632578958264631296-869903761768710144,1785578381000,1785595567000,1,196.484,38.88,5.053600823045268,632578958264631296,1785578381000,869903761768710144,RJ47GA4506,17186000,1785595567000,102.64239442257028,4.799999999999272,38.879694857034195,5.053640485669905,204.5,38.879694857034195,1785578381000-632578958264631296-869903761768710144,196.484,"{'confidence': 41.8, 'count': 7, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 30360.024920147152, 'std': 9346.907444853008, 'timestamp': 1785642380530}",,,1.600730605517747
1536014529144553472,1785576386000-632578958264631296-1536014529144553472,1785576386000,1785592545000,1,192.732,58.623,3.287651604319124,632578958264631296,1785576386000,1536014529144553472,NL01AK8376,16159000,1785592545000,154.76475906488133,4.449999999999932,58.62301479730353,3.287650774467932,198.50499999999738,58.62301479730353,1785576386000-632578958264631296-1536014529144553472,192.732,"{'confidence': 70.1, 'count': 18, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 50255.758096160935, 'std': 12741.586657706606, 'timestamp': 1785592617235}",,,
1071481767405289472,1785579995000-632578958264631296-1071481767405289472,1785579995000,1785596474000,1,191.815,54.981,3.4887506593186735,632578958264631296,1785579995000,1071481767405289472,RJ47GA5701,16479000,1785596474000,145.14864452285727,4.5,54.98054716774896,3.488779393460034,199.29999999998836,54.98054716774896,1785579995000-632578958264631296-1071481767405289472,191.815,"{'confidence': 48.6, 'count': 13, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 35120.93079022018, 'std': 13006.85073697906, 'timestamp': 1785646935357}",,,
1536393085787832320,1785620351000-632578958264631296-1536393085787832320,1785620351000,1785635725000,1,188.133,60.71,3.0988799209355955,632578958264631296,1785620351000,1536393085787832320,NL01AK8055,15374000,1785635725000,160.27521016593516,4.25,60.71030688103604,3.098864256585841,193.9300000000003,60.71030688103604,1785620351000-632578958264631296-1536393085787832320,188.133,"{'confidence': 16.2, 'count': 4, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 40625.27129709421, 'std': 13611.959485769348, 'timestamp': 1785651162790}",,,
1050036509840769024,1785546461000-632578958264631296-1050036509840769024,1785546461000,1785562247000,1,185.541,77.207,2.4031629256414577,632578958264631296,1785546461000,1050036509840769024,RJ47GA6390,15786000,1785562247000,203.8260372671063,4.299999999999272,77.20683229814632,2.4031681455794516,196.59999999997672,77.20683229814632,1785546461000-632578958264631296-1050036509840769024,185.541,"{'confidence': 72.9, 'count': 14, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 40106.85772041587, 'std': 8129.170202463089, 'timestamp': 1785562254007}",,,
