tags,id,start_time,end_time,account_id,vehicle_id,driver_id,driver_type,trip_id,driver_session_id,distance,mileage,loss,idling_alert_fuel_consumed,ready,alert_breath_test_duration,alert_breath_test_count,alert_camera_tampered_duration,alert_camera_tampered_count,alert_distracted_driving_duration,alert_distracted_driving_count,alert_drowsiness_duration,alert_drowsiness_count,alert_emergency_recording_duration,alert_emergency_recording_count,alert_eyes_closed_duration,alert_eyes_closed_count,alert_fcw_duration,alert_fcw_count,alert_lane_departure_warning_duration,alert_lane_departure_warning_count,alert_mobile_phone_duration,alert_mobile_phone_count,alert_pcw_duration,alert_pcw_count,alert_sd_card_tampered_duration,alert_sd_card_tampered_count,alert_seatbelt_violation_duration,alert_seatbelt_violation_count,alert_tailgating_duration,alert_tailgating_count,alert_smoking_duration,alert_smoking_count,alert_idling_duration,alert_idling_count,alert_over_speed_duration,alert_over_speed_count,alert_speeding_duration,alert_speeding_count,alert_freerun_duration,alert_freerun_count,alert_over_acc_duration,alert_over_acc_count,alert_hard_brake_duration,alert_hard_brake_count,alert_unscheduled_driving_duration,alert_unscheduled_driving_count,alert_slow_running_duration,alert_slow_running_count,alert_continuous_driving_duration,alert_continuous_driving_count,alert_fuel_chori_amount,alert_fuel_chori_count,alert_def_chori_amount,alert_def_chori_count,accident_count,unresolved_alerts_count,day_driving_duration,night_driving_duration,driver_idle_duration_before_trip,vehicle_idle_duration_before_trip,total_alerts_count,gear_utilization,peak_torque_range,fuel_smart_mode,terrain,uphill_slope,engine_load,engine_hours,fuel_consumed,adblue_consumed,avg_speed,last_gear_utilization,last_two_gear_utilization,below_ptr_duration,between_ptr_duration,above_ptr_duration,alert_stoppage_duration,alert_stoppage_count
[],1268893773056704512-1773599225000,1773599225000,1773617544000,649034868264558592,1268893773056704512,1410708308137869312,verified_drivers,1773599225000-649034868264558592-1268893773056704512,,280.945,2.659,,0.0,True,0,0,0,0,50.052,3,0.0,0,0,0,0.0,0,61.61,29,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,2450,44,0,0,0,0,0,0,66,12,0,0,0,0,0,0,0,0,0,0,0,93,0,18319,1197.0,1197.0,93,"{'fifth_gear_duration': 2.0317860161415955, 'first_gear_duration': 1.370544074509869, 'ninth_gear_duration': 6.433436635123714, 'sixth_gear_duration': 1.9538953613629209, 'tenth_gear_duration': 9.751247079100446, 'third_gear_duration': 0.9529175850582522, 'eighth_gear_duration': 4.618750103577998, 'fourth_gear_duration': 1.1749888135761755, 'second_gear_duration': 0.8683979383835203, 'seventh_gear_duration': 3.08082398369268, 'twelfth_gear_duration': 51.96466747319401, 'eleventh_gear_duration': 15.798544936278816}",,,"{'up': 48.42776188155099, 'down': 19.57530408510289, 'plane': 31.996934033346125}",0.81270796,50.82,5.083889,105.673,,55.26183,51.96467,67.763214,1862000.0,8679250.0,572000.0,2110,5
[],1268894231850647552-1773599172000,1773599172000,1773604529000,649034868264558592,1268894231850647552,1532763931041333248,verified_drivers,1773599172000-649034868264558592-1268894231850647552,,79.554,3.238,,0.0,True,0,0,0,0,21.515,1,0.0,0,0,0,228.113,1,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,3,0,5357,0.0,0.0,3,"{'fifth_gear_duration': 17.67827552168827, 'first_gear_duration': 0.9133329241781368, 'sixth_gear_duration': 61.89653286128593, 'third_gear_duration': 5.4084638062886885, 'fourth_gear_duration': 12.273116430447962, 'second_gear_duration': 1.8302784561110237}",,"{'MODE_HEAVY': 0, 'MODE_LIGHT': 0, 'MODE_TURBO': 100}","{'up': 37.63056695941381, 'down': 25.17668762666943, 'plane': 37.192745413916754}",0.71200633,46.87,1.4591436,24.568,,54.521023,61.896534,79.57481,198088.0,810848.0,2173319.0,0,0
[],1146409880471470080-1773598936000,1773598936000,1773641501000,649034868264558592,1146409880471470080,1524964324076945408,unverified_drivers,1773583868000-649034868264558592-1146409880471470080,,592.117,2.933,,0.0,True,0,0,0,0,13.181,1,0.0,0,0,0,6.548,1,34.704,16,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,4053,69,0,0,0,0,0,0,50,10,0,0,0,0,0,0,0,0,0,0,0,113,16901,25664,67145.0,1.0,113,"{'fifth_gear_duration': 2.9770202294358197, 'first_gear_duration': 1.3049614591249594, 'ninth_gear_duration': 8.898490934751926, 'sixth_gear_duration': 3.3028625194513808, 'tenth_gear_duration': 12.650671298809394, 'third_gear_duration': 2.3874353128505774, 'eighth_gear_duration': 5.84156624325987, 'fourth_gear_duration': 1.871096153150219, 'second_gear_duration': 1.3841421488799623, 'seventh_gear_duration': 4.480729562479644, 'twelfth_gear_duration': 37.26356168349437, 'eleventh_gear_duration': 17.637462454311873}",,,"{'up': 34.917627401248936, 'down': 41.30139364531578, 'plane': 23.780978953435284}",0.8684814,44.67,11.793889,201.891,,50.205406,37.26356,54.901024,7849650.0,15556550.0,1536300.0,4670,16
[],1186996414987632640-1773598709000,1773598709000,1773606500000,649034868264558592,1186996414987632640,1417562121230614528,verified_drivers,1773598709000-649034868264558592-1186996414987632640,,121.852,3.303,,0.0,True,0,0,0,0,33.573,2,0.0,0,0,0,111.512,3,19.063,9,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,80,2,0,0,0,0,0,0,60,11,0,0,0,0,0,0,0,0,0,0,0,29,0,7791,75895.0,16.0,29,"{'fifth_gear_duration': 1.8491093652460944, 'first_gear_duration': 0.45933878810984335, 'ninth_gear_duration': 7.799866697541652, 'sixth_gear_duration': 3.291927981453877, 'tenth_gear_duration': 10.18195110540961, 'third_gear_duration': 1.5311292936994778, 'eighth_gear_duration': 5.509145247145164, 'fourth_gear_duration': 1.9256658299310683, 'second_gear_duration': 1.301459899644556, 'seventh_gear_duration': 3.9986775410010713, 'twelfth_gear_duration': 47.482426644760686, 'eleventh_gear_duration': 14.669301606056898}",,,"{'up': 37.45986845530431, 'down': 41.634416812731004, 'plane': 20.905714731964693}",0.66415304,47.22,2.1172223,36.893,,57.55277,47.482426,62.15173,1406408.0,3702850.0,36519.0,400,2
[],1140330395766620160-1773598128000,1773598128000,1773619025000,649034868264558592,1140330395766620160,1410608421924765696,verified_drivers,1773598128000-649034868264558592-1140330395766620160,,396.764,3.711,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,57.715,2,2.122,1,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,2507,8,0,0,0,0,0,0,32,7,0,0,0,0,0,0,0,0,0,0,0,19,0,20897,26960.0,1809.0,19,"{'fifth_gear_duration': 1.3570248238819502, 'first_gear_duration': 0.6114386466121818, 'ninth_gear_duration': 5.022757641006449, 'sixth_gear_duration': 1.807433723476872, 'tenth_gear_duration': 5.45629926759138, 'third_gear_duration': 1.0054476020799457, 'eighth_gear_duration': 3.3231163341090526, 'fourth_gear_duration': 1.0468251311825802, 'second_gear_duration': 0.6485993574623188, 'seventh_gear_duration': 2.3564107497239304, 'twelfth_gear_duration': 70.01657736675513, 'eleventh_gear_duration': 7.3480693561182076}",,,"{'up': 21.705000371656418, 'down': 14.037197498221355, 'plane': 64.25780213012222}",0.48358047,46.67,5.7752776,106.923,,68.70042,70.01658,77.36465,2453950.0,11416750.0,257450.0,400,1
[],1151974728106246144-1773598015000,1773598015000,1773629952000,649034868264558592,1151974728106246144,,,1773598015000-649034868264558592-1151974728106246144,,356.877,3.026,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,21,5352,26585,,1505.0,21,"{'fifth_gear_duration': 26.521284453038835, 'first_gear_duration': 1.6654610977257813, 'sixth_gear_duration': 42.631594392237, 'third_gear_duration': 7.585305118192759, 'fourth_gear_duration': 17.588373030724096, 'second_gear_duration': 4.007981908081529}",,,"{'up': 39.613109540845684, 'down': 22.515410948744883, 'plane': 37.871479510409436}",0.68837434,43.21,8.4,117.936,,42.485355,42.631596,69.15288,2043421.0,6262435.0,8540253.0,3980,16
[],1192134793974775808-1773596936000,1773596936000,1773613823000,649034868264558592,1192134793974775808,1410601487549071360,verified_drivers,1773596936000-649034868264558592-1192134793974775808,,259.739,2.516,,0.0,True,0,0,0,0,28.882,2,0.0,0,0,0,19.9,3,44.717,21,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,70,1,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,36,0,16887,1145.0,1145.0,36,"{'fifth_gear_duration': 17.552764768111725, 'first_gear_duration': 1.404074486875232, 'sixth_gear_duration': 68.22190470128304, 'third_gear_duration': 3.838933867125228, 'fourth_gear_duration': 6.339535262271786, 'second_gear_duration': 2.642786914332999}",,"{'MODE_HEAVY': 0, 'MODE_LIGHT': 0, 'MODE_TURBO': 100}","{'up': 50.01836936555038, 'down': 15.324491814529964, 'plane': 34.657138819919666}",0.7348334,61.0,4.65,103.226,,55.85785,68.2219,85.774666,1282591.0,1714750.0,7216275.0,1821,7
[],1140330319757443072-1773596248000,1773596248000,1773619866000,649034868264558592,1140330319757443072,1531401012487651328,unverified_drivers,1773596248000-649034868264558592-1140330319757443072,,350.33,2.623,,0.0,True,0,0,0,0,14.151,1,0.0,0,0,0,0.0,0,124.714,59,0,0,57.096,2,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,2399,37,0,0,0,0,0,0,201,39,0,0,0,0,0,0,0,0,0,0,0,142,0,23618,0.0,0.0,142,"{'fifth_gear_duration': 2.3504547421636452, 'first_gear_duration': 0.8397093022755606, 'ninth_gear_duration': 6.8348121451561425, 'sixth_gear_duration': 2.633383434841225, 'tenth_gear_duration': 13.126910532243203, 'third_gear_duration': 1.2740179659934938, 'eighth_gear_duration': 4.398149542246584, 'fourth_gear_duration': 1.4622642726921546, 'second_gear_duration': 0.7013637532940953, 'seventh_gear_duration': 3.3066565029721064, 'twelfth_gear_duration': 44.36779611582826, 'eleventh_gear_duration': 18.704481690293527}",,,"{'up': 45.72144044587807, 'down': 27.282975646856837, 'plane': 26.995583907265075}",0.7392444,50.09,6.5480556,133.571,,53.501377,44.367798,63.072277,3595104.0,10180704.0,816336.0,2690,4
[],1334832578175172608-1773596164000,1773596164000,1773602651000,649034868264558592,1334832578175172608,1511002494879137792,verified_drivers,1773596164000-649034868264558592-1334832578175172608,,101.616,2.7,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,186.297,4,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,1430,26,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,0,0,0,34,0,6487,39576.0,1600.0,34,"{'fifth_gear_duration': 1.537095501183899, 'first_gear_duration': 1.1612075769534334, 'ninth_gear_duration': 7.507892659826361, 'sixth_gear_duration': 1.7945935280189422, 'tenth_gear_duration': 9.255130228887134, 'third_gear_duration': 0.738950276243094, 'eighth_gear_duration': 4.3409629044988165, 'fourth_gear_duration': 1.4443567482241515, 'second_gear_duration': 1.2204025256511444, 'seventh_gear_duration': 2.863062352012628, 'twelfth_gear_duration': 50.51499605367009, 'eleventh_gear_duration': 17.62134964483031}",,,"{'up': 49.81835593908417, 'down': 25.205325449946397, 'plane': 24.976318610969425}",0.77582604,54.29,1.7730556,37.639,,57.311234,50.514996,68.136345,968600.0,2751000.0,168850.0,130,1
[],1084481853835968512-1773595462000,1773595462000,1773598002000,649034868264558592,1084481853835968512,1533103500165120000,verified_drivers,1773595462000-649034868264558592-1084481853835968512,,25.856,2.937,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,88.499,1,4.293,2,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,2540,23.0,23.0,6,"{'fifth_gear_duration': 26.166364221740913, 'first_gear_duration': 0.6146461394368671, 'sixth_gear_duration': 45.09161154363988, 'third_gear_duration': 6.87818298893637, 'fourth_gear_duration': 18.058888953930808, 'second_gear_duration': 3.1903061523151672}",,,"{'up': 20.308170291376275, 'down': 0, 'plane': 79.69182970862373}",0.37020466,43.37,0.0,8.805,,,45.09161,71.25797,279600.0,588100.0,365000.0,472,1
