vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,load_estimation,id,driver_ids,engine_hours
1262095205893406720,1790128975000-1205841794575630336-1262095205893406720,1790128975000,1790144928000,2,128.6,23.275,5.5252416756176155,1205841794575630336,1790128975000,1262095205893406720,OD23Q8767,15953000,1790144928000,61.551034515773765,124.036,23.314785801429455,5.3200574543728045,129.5,23.314785801429455,"{'confidence': 39.6, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 4618.874139815477, 'std': 1577.9849708208985, 'timestamp': 1790144938935}",1790128975000-1205841794575630336-1262095205893406720,,0.0
1207350892068601856,1790138766000-1205841794575630336-1207350892068601856,1790138766000,1790155153000,1,127.552,41.064,3.106175725696474,1205841794575630336,1790138766000,1207350892068601856,OD08W4631,16387000,1790155153000,108.409036761424,127.552,41.06402907629697,3.106173526299828,132.2399999999907,41.06402907629697,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1790155157852}",1790138766000-1205841794575630336-1207350892068601856,,0.0
1262056980667695104,1790123413000-1205841794575630336-1262056980667695104,1790123413000,1790146868000,1,126.852,30.592,4.146574267782427,1205841794575630336,1790123413000,1262056980667695104,OD17AB7187,23455000,1790146868000,80.76225439712358,126.852,30.591763029213478,4.146606388094181,132.09999999997672,30.591763029213478,"{'confidence': 78, 'count': 4, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 10186.650093050572, 'std': 895.9810421418808, 'timestamp': 1790146881017}",1790123413000-1205841794575630336-1262056980667695104,,0.0
1050813038380187648,1790166079000-1205841794575630336-1050813038380187648,1790166079000,1790176657000,1,122.26,8.557,14.28771765805773,1205841794575630336,1790166079000,1050813038380187648,GJ18BN4776,10578000,1790176657000,22.591138649793542,122.26,8.55724948855816,14.287301096394703,,6.725266816241219,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1790181982564}",1790166079000-1205841794575630336-1050813038380187648,,0.0
1207354165982920704,1790138610000-1205841794575630336-1207354165982920704,1790138610000,1790151411000,1,122.109,37.726,3.236733287388008,1205841794575630336,1790138610000,1207354165982920704,OD18M8085,12801000,1790151411000,99.59686041521877,122.109,37.72608349061317,3.2367261242578387,125.26499999998487,37.72608349061317,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1790151788890}",1790138610000-1205841794575630336-1207354165982920704,,0.0
1262215339517673472,1790136512000-1205841794575630336-1262215339517673472,1790136512000,1790155317000,1,118.031,26.64,4.430593093093093,1205841794575630336,1790136512000,1262215339517673472,OD34T6550,18805000,1790155317000,70.32852385206094,118.031,26.639592368204898,4.430660888823258,127.375,26.6395923682049,"{'confidence': 46.9, 'count': 7, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 9806.209931084324, 'std': 2756.7914811323835, 'timestamp': 1790155324440}",1790136512000-1205841794575630336-1262215339517673472,,5.149999999999636
1207352518380617728,1790129448000-1205841794575630336-1207352518380617728,1790129448000,1790144627000,1,117.488,41.476,2.832674317677693,1205841794575630336,1790129448000,1207352518380617728,OD08X4596,15179000,1790144627000,109.49786569996071,117.488,41.47646428028815,2.832642609216732,121.24499999999534,41.47646428028815,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1790144637864}",1790129448000-1205841794575630336-1207352518380617728,,0.0
1207347691315527680,1790138757000-1205841794575630336-1207347691315527680,1790138757000,1790154174000,1,117.364,21.682,5.412969283276451,1205841794575630336,1790138757000,1207347691315527680,OD24J9570,15417000,1790154174000,57.23947358551197,117.364,21.6816187823909,5.413064456945401,153.0,21.6816187823909,"{'confidence': 0, 'count': 5, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 6901.656950367918, 'std': 3276.003211366196, 'timestamp': 1790154245590}",1790138757000-1205841794575630336-1207347691315527680,,0.0
1262052865707343872,1790135436000-1205841794575630336-1262052865707343872,1790135436000,1790152013000,1,117.11,23.158,5.0569997409102685,1205841794575630336,1790135436000,1262052865707343872,OD26G3693,16577000,1790152013000,61.13634409137059,117.11,23.15770609521613,5.057063921551035,122.69999999998254,23.15770609521613,"{'confidence': 70.7, 'count': 18, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 6493.610251041528, 'std': 1613.3959217431477, 'timestamp': 1790152198568}",1790135436000-1205841794575630336-1262052865707343872,,0.0
1207352518380617728,1790155361000-1205841794575630336-1207352518380617728,1790155361000,1790169266000,1,116.697,34.21,3.4111955568547208,1205841794575630336,1790155361000,1207352518380617728,OD08X4596,13905000,1790169266000,90.31365510366422,116.697,34.20971784229705,3.4112236919918497,120.42999999999302,34.20971784229705,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1790171746442}",1790155361000-1205841794575630336-1207352518380617728,,0.0
