vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,load_estimation,id,driver_ids,engine_hours
1262074249263185920,1790144077000-1205841794575630336-1262074249263185920,1790144077000,1790152618000,2,49.8,10.282,4.84341567788368,1205841794575630336,1790144077000,1262074249263185920,OD15Y9015,8541000,1790152618000,27.16773773143759,48.209,10.290809746756663,4.684665365152043,50.60000000000582,10.290809746756663,"{'confidence': 49.9, 'count': 7, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 7664.037167149773, 'std': 2030.2701352970028, 'timestamp': 1790152623179}",1790144077000-1205841794575630336-1262074249263185920,,0.0
1262123986532171776,1790159029000-1205841794575630336-1262123986532171776,1790159029000,1790166293000,2,39.25,7.106,5.523501266535322,1205841794575630336,1790159029000,1262123986532171776,OD11AE5079,7264000,1790166293000,18.780099778484217,37.539,7.113674158516749,5.277019886419305,40.125,7.11367415851675,"{'confidence': 53.7, 'count': 3, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 6112.52302024435, 'std': 980.4814570493115, 'timestamp': 1790168496841}",1790159029000-1205841794575630336-1262123986532171776,,2.0
1207301215902236672,1790161768000-1205841794575630336-1207301215902236672,1790161768000,1790166393000,3,32.0,6.974,4.5884714654430745,1205841794575630336,1790161768000,1207301215902236672,OD10X1840,4625000,1790166393000,18.336333267941114,30.251,6.945580783311027,4.355431308593757,32.0,6.945580783311027,,1790161768000-1205841794575630336-1207301215902236672,,0.0
1262458236729032704,1790144975000-1205841794575630336-1262458236729032704,1790144975000,1790149882000,2,31.625,5.953,5.312447505459432,1205841794575630336,1790144975000,1262458236729032704,OD11AE3219,4907000,1790149882000,15.710633291805241,30.491,5.950997459017136,5.123678880722607,32.5,5.950997459017136,,1790144975000-1205841794575630336-1262458236729032704,,1.300000000000182
1262204399443247104,1790152728000-1205841794575630336-1262204399443247104,1790152728000,1790157311000,2,30.875,6.931,4.454624152358967,1205841794575630336,1790152728000,1262204399443247104,OD06N1389,4583000,1790157311000,18.307996395983004,29.204,6.934847119690532,4.211195934958583,31.75,6.934847119690531,,1790152728000-1205841794575630336-1262204399443247104,,1.25
1207301424430448640,1790128586000-1205841794575630336-1207301424430448640,1790128586000,1790132070000,3,27.0,5.872,4.598092643051771,1205841794575630336,1790128586000,1207301424430448640,OD10X1893,3484000,1790132070000,15.448599629829156,27.848,5.851742284026195,4.758924547312709,28.0,5.851742284026194,,1790128586000-1205841794575630336-1207301424430448640,,0.0
1262123986532171776,1790133650000-1205841794575630336-1262123986532171776,1790133650000,1790139205000,2,26.375,5.189,5.082867604548082,1205841794575630336,1790133650000,1262123986532171776,OD11AE5079,5555000,1790139205000,13.711397576968187,25.533,5.19371120339704,4.916137805910287,27.25,5.19371120339704,,1790133650000-1205841794575630336-1262123986532171776,,1.5
1262227389946003456,1790146709000-1205841794575630336-1262227389946003456,1790146709000,1790149121000,2,16.375,3.67,4.461852861035422,1205841794575630336,1790146709000,1262227389946003456,OD11AE3295,2412000,1790149121000,9.7030933416972,17.608,3.6754141445822723,4.790752635578495,18.0,3.675414144582272,,1790146709000-1205841794575630336-1262227389946003456,,0.6000000000003638
1207298707230294016,1790127015000-1205841794575630336-1207298707230294016,1790127015000,1790128870000,2,16.0,2.816,5.6818181818181825,1205841794575630336,1790127015000,1207298707230294016,OD18M3380,1855000,1790128870000,5.832318090024694,17.318,2.2092113977366266,7.838996312323292,15.0,2.2092113977366266,,1790127015000-1205841794575630336-1207298707230294016,,0.0
1262125428756185088,1790155242000-1205841794575630336-1262125428756185088,1790155242000,1790158193000,3,13.875,3.247,4.27317523868186,1205841794575630336,1790155242000,1262125428756185088,OD29M5902,2951000,1790158193000,8.595401814775034,14.741,3.2558340207481185,4.527564951426131,15.875,3.255834020748119,,1790155242000-1205841794575630336-1262125428756185088,,0.7999999999992724
1262093832887992320,1790144109000-1205841794575630336-1262093832887992320,1790144109000,1790145479000,2,8.100000000000001,1.876,4.31769722814499,1205841794575630336,1790144109000,1262093832887992320,OD03AA8142,1370000,1790145479000,4.996401592673861,9.086,1.8925763608613106,4.800863092184542,9.5,1.8925763608613109,,1790144109000-1205841794575630336-1262093832887992320,,0.0
