vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,load_estimation,id
1146410298802962432,1790160846000-649034868264558592-1146410298802962432,1790160846000,1790218565000,6,801.38,266.9,3.0025477707006374,649034868264558592,1790160846000,1146410298802962432,MP09ZD9990,57719000,1790218565000,705.7881599999546,758.616,15.850000000002183,267.34399999998277,2.837602489676405,811.9149999999208,267.34399999998277,"{'confidence': 0, 'count': 2, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 14855.179955850272, 'std': 3299.2103764946783, 'timestamp': 1790219330697}",1790160846000-649034868264558592-1146410298802962432
1334833501215653888,1790174052000-649034868264558592-1334833501215653888,1790174052000,1790219285000,2,693.345,186.986,3.7080048773704988,649034868264558592,1790174052000,1334833501215653888,MP09DS9990,45233000,1790219285000,485.25312000005044,672.493,12.349999999998545,183.8080000000191,3.6586710045260826,682.5899999999674,183.8080000000191,"{'confidence': 86.3, 'count': 85, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 18698.345948278788, 'std': 4729.237198661625, 'timestamp': 1790219363013}",1790174052000-649034868264558592-1334833501215653888
1192134718468915200,1790174589000-649034868264558592-1192134718468915200,1790174589000,1790225383000,2,652.9350000000001,195.425,3.3411027248304976,649034868264558592,1790174589000,1192134718468915200,MP09ZT0099,50794000,1790225383000,513.1315200000442,615.671,13.75,194.36800000001676,3.1675533009546166,652.0050000000047,194.36800000001676,"{'confidence': 71.8, 'count': 6, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 21138.187381898057, 'std': 2921.049459262026, 'timestamp': 1790225897434}",1790174589000-649034868264558592-1192134718468915200
933044705925529600,1790191957000-649034868264558592-933044705925529600,1790191957000,1790237989000,2,578.16,192.96699999999998,2.996159965175393,649034868264558592,1790191957000,933044705925529600,MP07P5550,46032000,1790237989000,504.8453523966917,625.994,0.0,191.229300150262,3.273525550258844,574.8699999998789,191.229300150262,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1790238030059}",1790191957000-649034868264558592-933044705925529600
1192134642870779904,1790175986000-649034868264558592-1192134642870779904,1790175986000,1790218268000,2,559.05,175.87199999999999,3.1787322598253276,649034868264558592,1790175986000,1192134642870779904,MP09ZU0099,42282000,1790218268000,464.6822400000086,527.972,10.450000000000728,176.01600000000326,2.999568221070756,561.8399999999674,176.01600000000326,"{'confidence': 55.5, 'count': 11, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 22542.352532787143, 'std': 6648.524432466196, 'timestamp': 1790218343316}",1790175986000-649034868264558592-1192134642870779904
1552709337468633088,1790185501000-649034868264558592-1552709337468633088,1790185501000,1790231136000,2,553.02,177.06099999999998,3.1233303776664543,649034868264558592,1790185501000,1552709337468633088,MP09BN9000,45635000,1790231136000,467.77264774343206,536.168,12.650000000000091,177.18660899372426,3.0260074564607216,554.304999999993,177.18660899372426,"{'confidence': 79.5, 'count': 14, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 21149.428630318063, 'std': 3245.7208658190457, 'timestamp': 1790232666268}",1790185501000-649034868264558592-1552709337468633088
1334833384924381184,1790177848000-649034868264558592-1334833384924381184,1790177848000,1790215896000,2,539.96,138.60899999999998,3.8955623372219703,649034868264558592,1790177848000,1334833384924381184,MP09DT9990,38048000,1790215896000,365.62538353299874,516.99,10.450000000000728,138.49446345946922,3.7329290073122565,540.695000000007,138.49446345946922,"{'confidence': 88.2, 'count': 58, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 17042.407348867368, 'std': 3069.2955036771727, 'timestamp': 1790216047631}",1790177848000-649034868264558592-1334833384924381184
1334832578175172608,1790184913000-649034868264558592-1334832578175172608,1790184913000,1790227314000,3,510.0,194.715,2.6192126954780064,649034868264558592,1790184913000,1334832578175172608,MP09AH0009,42401000,1790227314000,508.9355885807289,530.358,11.371388888890579,192.77863203815488,2.7511244083059534,516.359999999986,192.77863203815488,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1790228063716}",1790184913000-649034868264558592-1334832578175172608
1494312585351135232,1790189508000-649034868264558592-1494312585351135232,1790189508000,1790229201000,3,509.68,207.442,2.456975925800947,649034868264558592,1790189508000,1494312585351135232,MP09AZ0009,39693000,1790229201000,535.9415442352522,540.66,10.5797222222227,203.00816069517128,2.6632426900898474,520.7399999999907,203.00816069517128,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1790230304444}",1790189508000-649034868264558592-1494312585351135232
933044705925529600,1790161079000-649034868264558592-933044705925529600,1790161079000,1790191934000,2,407.35,134.838,3.0210326465833077,649034868264558592,1790161079000,933044705925529600,MP07P5550,30855000,1790191934000,355.52874725517194,444.794,0.0,134.66998002089846,3.3028444790069442,408.6350000000093,134.66998002089846,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1790191965588}",1790161079000-649034868264558592-933044705925529600
