tags,id,start_time,end_time,account_id,vehicle_id,driver_id,driver_type,trip_id,driver_session_id,distance,mileage,loss,idling_alert_fuel_consumed,ready,alert_breath_test_duration,alert_breath_test_count,alert_camera_tampered_duration,alert_camera_tampered_count,alert_distracted_driving_duration,alert_distracted_driving_count,alert_drowsiness_duration,alert_drowsiness_count,alert_emergency_recording_duration,alert_emergency_recording_count,alert_eyes_closed_duration,alert_eyes_closed_count,alert_fcw_duration,alert_fcw_count,alert_lane_departure_warning_duration,alert_lane_departure_warning_count,alert_mobile_phone_duration,alert_mobile_phone_count,alert_pcw_duration,alert_pcw_count,alert_sd_card_tampered_duration,alert_sd_card_tampered_count,alert_seatbelt_violation_duration,alert_seatbelt_violation_count,alert_tailgating_duration,alert_tailgating_count,alert_smoking_duration,alert_smoking_count,alert_idling_duration,alert_idling_count,alert_over_speed_duration,alert_over_speed_count,alert_speeding_duration,alert_speeding_count,alert_freerun_duration,alert_freerun_count,alert_over_acc_duration,alert_over_acc_count,alert_hard_brake_duration,alert_hard_brake_count,alert_unscheduled_driving_duration,alert_unscheduled_driving_count,alert_slow_running_duration,alert_slow_running_count,alert_continuous_driving_duration,alert_continuous_driving_count,alert_fuel_chori_amount,alert_fuel_chori_count,alert_def_chori_amount,alert_def_chori_count,accident_count,unresolved_alerts_count,day_driving_duration,night_driving_duration,driver_idle_duration_before_trip,vehicle_idle_duration_before_trip,total_alerts_count,gear_utilization,peak_torque_range,fuel_smart_mode,terrain,uphill_slope,engine_load,engine_hours,fuel_consumed,adblue_consumed,avg_speed,last_gear_utilization,last_two_gear_utilization,below_ptr_duration,between_ptr_duration,above_ptr_duration,alert_stoppage_duration,alert_stoppage_count,last_gear_utilization_duration,last_two_gear_utilization_duration,total_gear_utilization_duration,first_gear_pickup_count,second_gear_pickup_count,third_and_higher_gear_pickup_count
[],818154714091749376-1784678391000,1784678391000,1784678841000,632578958264631296,818154714091749376,900758004201160718,verified_drivers,1784678391000-632578958264631296-818154714091749376,,0.008,0.031,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0.0,0,0,,,,,,,0.111944444,0.256,,0.064,,,,,,0,0,,,,,,
[],780452749606125568-1784678386000,1784678386000,1784678622000,632578958264631296,780452749606125568,900758004167606293,verified_drivers,1784678386000-632578958264631296-780452749606125568,,0.0,,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0.0,0,0,,,,,,,0.05714667,0.164,,0.0,,,,,,0,0,,,,,,
[],1083727517765861376-1784678350000,1784678350000,1784679368000,632578958264631296,1083727517765861376,,,1784678350000-632578958264631296-1083727517765861376,,6.226,1.811,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,631,1,0,0,0,0,0,0,0,0,0,2,0,1018,,0,2,"{'fifth_gear_duration': 1.433689960161359, 'first_gear_duration': 2.7282369939782685, 'sixth_gear_duration': 11.581602398670375, 'third_gear_duration': 2.7282369939782685, 'eighth_gear_duration': 66.46672178931455, 'fourth_gear_duration': 2.7282369939782685, 'second_gear_duration': 0, 'seventh_gear_duration': 12.333274869918903}",,,"{'up': 0, 'down': 0, 'plane': 100}",,36.92,,3.437,,22.017288,66.46672,78.799995,24249.0,424754.0,0.0,855,1,397.913,471.748,598.665,2.0,0.0,0.0
[],1083728677599969280-1784678305000,1784678305000,1784684348000,632578958264631296,1083728677599969280,,,1784678305000-632578958264631296-1083728677599969280,,60.093,2.401,,0.09,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.086,1,0,0,0,0,0.0,0,0,0,0,0,5487,1,0,0,0,0,0,0,0,0,0,3,548,5495,,0,3,"{'fifth_gear_duration': 1.3908934787653748, 'first_gear_duration': 0.39762357855650965, 'sixth_gear_duration': 7.119962868414946, 'third_gear_duration': 1.3490461824089115, 'eighth_gear_duration': 69.95904386168485, 'fourth_gear_duration': 1.141777674634486, 'second_gear_duration': 0.5337665351589695, 'seventh_gear_duration': 18.10788582037596}",,,"{'up': 8.170040347980045, 'down': 16.506920444679004, 'plane': 75.32303920734095}",0.27128038,43.25,1.65,25.032,,35.79924,69.959045,88.06693,196079.0,3282849.0,67919.0,880,1,3768.169,4743.505,5386.25,2.0,2.0,0.0
[],1135541524696662016-1784678303000,1784678303000,1784680172000,632578958264631296,1135541524696662016,,,1784678303000-632578958264631296-1135541524696662016,,15.587,2.437,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,1320,1,0,0,0,0,0,0,0,0,0,2,0,1869,,0,2,"{'fifth_gear_duration': 4.111517117882385, 'first_gear_duration': 1.8561703493352515, 'sixth_gear_duration': 4.33106414844892, 'third_gear_duration': 0.6253497783373344, 'eighth_gear_duration': 67.85336493746104, 'fourth_gear_duration': 1.2440732281157516, 'second_gear_duration': 0.6187234497784171, 'seventh_gear_duration': 19.35973699064091}",,,"{'up': 0, 'down': 0, 'plane': 100}",,38.62,0.5,6.395,,30.023113,67.85336,87.213104,23250.0,744499.0,0.0,5487,1,849.917,1092.413,1252.579,2.0,0.0,0.0
[],1467925946630668288-1784678294000,1784678294000,1784678633000,632578958264631296,1467925946630668288,,,1784678294000-632578958264631296-1467925946630668288,,0.059,0.156,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,,0,0,,,,,,33.04,0.08546222,0.377,,0.62654865,,,,,,0,0,,,,,,
[],1475453376262045696-1784678285000,1784678285000,1784679421000,632578958264631296,1475453376262045696,,,1784678285000-632578958264631296-1475453376262045696,,9.668,4.66,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,5113,1,0,0,0,0,0,0,0,0,0,1,0,1136,,0,1,,,,"{'up': 0, 'down': 0, 'plane': 100}",,26.86,0.2,2.075,,30.63803,,,114411.0,516082.0,0.0,0,0,,,,,,
[],883046842797916160-1784678278000,1784678278000,1784694345000,632578958264631296,883046842797916160,900758004175994901,verified_drivers,1784678278000-632578958264631296-883046842797916160,,172.268,3.445,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,8789,1,0,0,15669,1,0,0,0,0,0,3,10545,5522,0.0,0,3,"{'fifth_gear_duration': 4.9364930112802154, 'first_gear_duration': 0.10097329132670697, 'sixth_gear_duration': 93.63059826870543, 'third_gear_duration': 0.37754890787939543, 'fourth_gear_duration': 0.8021122830816839, 'second_gear_duration': 0.15227423772656615}",,,"{'up': 11.925289986393054, 'down': 17.89281639178216, 'plane': 70.18189362182477}",0.35129946,49.33,4.45,50.005,,38.598667,93.6306,98.56709,285574.0,10237337.0,0.0,7332,1,14372.853,15130.634,15350.594,0.0,2.0,0.0
[],1396881508228136960-1784678164000,1784678164000,1784680759000,632578958264631296,1396881508228136960,,,1784678164000-632578958264631296-1396881508228136960,,12.261,1.926,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,2280,1,0,0,0,0,0,0,0,0,0,2,0,2595,,0,2,"{'fifth_gear_duration': 21.219068391877, 'first_gear_duration': 1.6676042809786784, 'sixth_gear_duration': 35.28387429207088, 'third_gear_duration': 6.844508680246839, 'eighth_gear_duration': 4.346922449670123, 'fourth_gear_duration': 9.512821060894296, 'second_gear_duration': 3.755884344630335, 'seventh_gear_duration': 17.36931649963185}",,,"{'up': 0, 'down': 50.12571658453183, 'plane': 49.87428341546817}",,32.97,0.6,6.367,,17.00948,4.3469224,21.716238,432752.0,1223504.0,18334.0,488,1,95.582,477.506,2198.843,3.0,0.0,0.0
[],1536014609964597248-1784678148000,1784678148000,1784678480000,632578958264631296,1536014609964597248,,,1784678148000-632578958264631296-1536014609964597248,,0.0,,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,,0,0,,,"{'MODE_HEAVY': 100, 'MODE_LIGHT': 0, 'MODE_TURBO': 0}",,,,0.06888889,0.138,,0.0,,,,,,0,0,,,,,,
