vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,fuel_consumed,mileage,raw_fuel_consumed,id,odo_distance_km,load_estimation,driver_ids,engine_hours
1262207033747177472,1786060746000-1205841794575630336-1262207033747177472,1786060746000,1786109343000,3,276.0,50.66,5.448085274378208,1205841794575630336,1786060746000,1262207033747177472,OD29M5973,48597000,1786109343000,133.7977016930526,256.902,50.68094761100477,5.069005456879357,50.68094761100477,1786060746000-1205841794575630336-1262207033747177472,277.5,,,13.449999999999818
1305231238159663104,1785976364000-1205841794575630336-1305231238159663104,1785976364000,1786002775000,2,222.5,36.974,6.017742197219668,1205841794575630336,1785976364000,1305231238159663104,OD34T6505,26411000,1786002775000,97.63310847150827,208.141,36.982238057389495,5.62813423235782,36.982238057389495,1785976364000-1205841794575630336-1305231238159663104,224.0,"{'confidence': 36.8, 'count': 12, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 5773.94762797571, 'std': 2529.3274819125886, 'timestamp': 1786139935769}",,7.25
1207354165982920704,1785976616000-1205841794575630336-1207354165982920704,1785976616000,1786002505000,1,213.854,73.482,2.9102909556081764,1205841794575630336,1785976616000,1207354165982920704,OD18M8085,25889000,1786002505000,193.99162203883958,213.854,73.48167501471195,2.9103038268681787,73.48167501471195,1785976616000-1205841794575630336-1207354165982920704,220.79000000000815,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786056722918}",,0.0
1321504772410310656,1786037753000-1205841794575630336-1321504772410310656,1786037753000,1786056534000,1,213.329,47.683,4.4739005515592565,1205841794575630336,1786037753000,1321504772410310656,OD08X4547,18781000,1786056534000,125.88439751296745,213.329,47.683483906427064,4.4738551490623415,47.683483906427064,1786037753000-1205841794575630336-1321504772410310656,217.47000000000116,,,0.0
1207354165982920704,1786004030000-1205841794575630336-1207354165982920704,1786004030000,1786026577000,1,210.571,64.492,3.26507163679216,1205841794575630336,1786004030000,1207354165982920704,OD18M8085,22547000,1786026577000,170.25944901275025,210.571,64.49221553513267,3.2650607248139845,64.49221553513267,1786004030000-1205841794575630336-1207354165982920704,217.375,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786074533643}",,0.0
1262062608723214336,1785975131000-1205841794575630336-1262062608723214336,1785975131000,1786021396000,1,209.75,40.441,5.18656808684256,1205841794575630336,1785975131000,1262062608723214336,OD17AB7319,46265000,1786021396000,106.76309869802266,209.75,40.44056768864495,5.1866235314717,40.44056768864495,1785975131000-1205841794575630336-1262062608723214336,219.5,"{'confidence': 74.9, 'count': 12, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 8699.172973199631, 'std': 1510.8454045373073, 'timestamp': 1786067788237}",,0.0
1207350809923158016,1786035735000-1205841794575630336-1207350809923158016,1786035735000,1786056029000,1,196.477,43.22,4.545974086071263,1205841794575630336,1786035735000,1207350809923158016,OD18M8045,20294000,1786056029000,114.10128186531189,196.477,43.22018252473935,4.545954887801226,43.22018252473935,1786035735000-1205841794575630336-1207350809923158016,201.7950000000128,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786127641122}",,0.0
1262213149625417728,1785986448000-1205841794575630336-1262213149625417728,1785986448000,1786020448000,1,195.038,32.706,5.9633706353574265,1205841794575630336,1785986448000,1262213149625417728,OD34T6580,34000000,1786020448000,86.34505833758105,195.038,32.70646149150797,5.963286491589449,32.70646149150797,1785986448000-1205841794575630336-1262213149625417728,208.875,,,9.399999999999636
1207353169709891584,1786004437000-1205841794575630336-1207353169709891584,1786004437000,1786027234000,1,194.4,46.947,4.1408396702664705,1205841794575630336,1786004437000,1207353169709891584,OD10Y3956,22797000,1786027234000,123.93899823901751,194.4,46.94659024205208,4.1408758122302896,46.94659024205208,1786004437000-1205841794575630336-1207353169709891584,199.80999999999767,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786074608742}",,0.0
1207352824061493248,1785986618000-1205841794575630336-1207352824061493248,1785986618000,1786007137000,1,188.656,55.56,3.3955363570914328,1205841794575630336,1785986618000,1207352824061493248,OD10Y4035,20519000,1786007137000,146.67939377138632,188.656,55.56037642855542,3.3955133519045004,55.56037642855542,1785986618000-1205841794575630336-1207352824061493248,195.38000000000466,,,0.0
