alert_name,mismatch_count,total_joined_trips,mismatch_pct
slow_running,2,6126,0.03
unscheduled_driving,1,6126,0.02
idling,0,6126,0.0
over_speed,0,6126,0.0
freerun,0,6126,0.0
over_acc,0,6126,0.0
hard_brake,0,6126,0.0
continuous_driving,0,6126,0.0
fuel_chori,0,6126,0.0
