vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,load_estimation,carbon_emission,distance,engine_hours,fuel_consumed,mileage,raw_fuel_consumed,id,odo_distance_km
1406272050288394240,1787833574000-649034868264558592-1406272050288394240,1787833574000,1787884273000,3,492.94,211.052,2.3356329245873058,649034868264558592,1787833574000,1406272050288394240,MP09AT9000,50699000,1787884273000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787884922070}",555.3324267176076,509.064,14.05027777777832,210.35319193848773,2.4200440949280315,210.35319193848773,1787833574000-649034868264558592-1406272050288394240,496.6600000000035
1186996414987632640,1787852751000-649034868264558592-1186996414987632640,1787852751000,1787895213000,3,343.44,219.178,1.5669455876045955,649034868264558592,1787852751000,1186996414987632640,MP09ZS0009,42462000,1787895213000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787895401266}",578.7144209320705,563.501,11.751666666667006,219.2100079288146,2.5705988760467045,219.2100079288146,1787852751000-649034868264558592-1186996414987632640,
1334833384924381184,1787863918000-649034868264558592-1334833384924381184,1787863918000,1787885487000,2,326.46000000000004,94.56,3.4524111675126905,649034868264558592,1787863918000,1334833384924381184,MP09DT9990,21569000,1787885487000,"{'confidence': 83.3, 'count': 24, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 21426.859033189197, 'std': 3500.159594967052, 'timestamp': 1787885493370}",249.53250338997177,315.537,5.950000000000728,94.51988764771657,3.33831332064245,94.51988764771657,1787863918000-649034868264558592-1334833384924381184,328.0650000000023
1289228109731594240,1787837497000-649034868264558592-1289228109731594240,1787837497000,1787848480000,7,163.185,53.756,3.0356611355011536,649034868264558592,1787837497000,1289228109731594240,MP09DK9990,10983000,1787848480000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787848490887}",142.16583786796684,180.256,0.0,53.850696162108655,3.3473290569423466,53.83705260778983,1787837497000-649034868264558592-1289228109731594240,180.3299999999581
1494312366358134784,1787831442000-649034868264558592-1494312366358134784,1787831442000,1787849503000,2,143.26000000000002,63.273,2.264156907369652,649034868264558592,1787831442000,1494312366358134784,MP09AX9990,18061000,1787849503000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787849512238}",167.1924287161058,149.154,4.961388888888905,63.33046542276735,2.35516980657431,63.33046542276735,1787831442000-649034868264558592-1494312366358134784,145.94000000000233
1474013221449891840,1787795372000-649034868264558592-1474013221449891840,1787795372000,1787805753000,2,130.70999999999998,45.924,2.8462241964985626,649034868264558592,1787795372000,1474013221449891840,MP09AS9990,10381000,1787805753000,"{'confidence': 84.2, 'count': 37, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 22692.83714567099, 'std': 4366.176558429832, 'timestamp': 1787805762144}",123.10319999999969,134.809,2.850000000000364,46.62999999999988,2.8910358138537493,46.62999999999988,1787795372000-649034868264558592-1474013221449891840,131.95999999999185
1334833282986016768,1787800132000-649034868264558592-1334833282986016768,1787800132000,1787808739000,2,88.25,27.018,3.266340957879932,649034868264558592,1787800132000,1334833282986016768,MP09DU9990,8607000,1787808739000,"{'confidence': 70.8, 'count': 23, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 23163.380999410878, 'std': 6489.663677582557, 'timestamp': 1787808742774}",73.53983999999939,83.613,2.2999999999992724,27.855999999999767,3.001615450890318,27.855999999999767,1787800132000-649034868264558592-1334833282986016768,89.90000000002328
1334832234422599680,1787849923000-649034868264558592-1334832234422599680,1787849923000,1787856527000,2,80.52,27.967,2.879107519576644,649034868264558592,1787849923000,1334832234422599680,MP09DR0666,6604000,1787856527000,,73.85872226587387,83.999,1.805000000000291,27.97678873707343,3.002453240413856,27.97678873707343,1787849923000-649034868264558592-1334832234422599680,82.40000000002328
1494312472553717760,1787810269000-649034868264558592-1494312472553717760,1787810269000,1787824162000,3,59.28,32.04,1.850187265917603,649034868264558592,1787810269000,1494312472553717760,Mp09AZ9990,13893000,1787824162000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787824261648}",84.51654948808125,63.114,3.830555555555293,32.01384450306108,1.971459566312481,32.01384450306108,1787810269000-649034868264558592-1494312472553717760,60.83999999999651
1289228109731594240,1787850156000-649034868264558592-1289228109731594240,1787850156000,1787857063000,7,56.015,21.734,2.577298242385203,649034868264558592,1787850156000,1289228109731594240,MP09DK9990,6907000,1787857063000,,59.247905824762555,66.315,0.0,22.442388569985816,2.9548993768287612,21.661451324551795,1787850156000-649034868264558592-1289228109731594240,62.29999999993015
1192134793974775808,1787829492000-649034868264558592-1192134793974775808,1787829492000,1787846926000,2,47.41,21.756999999999998,2.179068805441927,649034868264558592,1787829492000,1192134793974775808,MP09ZT9990,17434000,1787846926000,"{'confidence': 0, 'count': 2, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 28914.25577809604, 'std': 15368.99935546739, 'timestamp': 1787846937652}",57.453021981186694,46.009,4.799999999999272,21.76250832620708,2.1141404892465707,21.762508326207076,1787829492000-649034868264558592-1192134793974775808,48.73000000009779
1268893955106275328,1787838209000-649034868264558592-1268893955106275328,1787838209000,1787844086000,3,21.308,13.863999999999999,1.536930178880554,649034868264558592,1787838209000,1268893955106275328,MP09DE0999,5877000,1787844086000,,42.90110759190171,29.701,1.6036111111116043,16.25041954238701,1.827706658436047,16.25041954238701,1787838209000-649034868264558592-1268893955106275328,27.119999999995343
