tags,id,start_time,end_time,account_id,vehicle_id,driver_id,driver_type,trip_id,driver_session_id,distance,mileage,loss,idling_alert_fuel_consumed,ready,alert_breath_test_duration,alert_breath_test_count,alert_camera_tampered_duration,alert_camera_tampered_count,alert_distracted_driving_duration,alert_distracted_driving_count,alert_drowsiness_duration,alert_drowsiness_count,alert_emergency_recording_duration,alert_emergency_recording_count,alert_eyes_closed_duration,alert_eyes_closed_count,alert_fcw_duration,alert_fcw_count,alert_lane_departure_warning_duration,alert_lane_departure_warning_count,alert_mobile_phone_duration,alert_mobile_phone_count,alert_pcw_duration,alert_pcw_count,alert_sd_card_tampered_duration,alert_sd_card_tampered_count,alert_seatbelt_violation_duration,alert_seatbelt_violation_count,alert_tailgating_duration,alert_tailgating_count,alert_smoking_duration,alert_smoking_count,alert_idling_duration,alert_idling_count,alert_over_speed_duration,alert_over_speed_count,alert_speeding_duration,alert_speeding_count,alert_freerun_duration,alert_freerun_count,alert_over_acc_duration,alert_over_acc_count,alert_hard_brake_duration,alert_hard_brake_count,alert_unscheduled_driving_duration,alert_unscheduled_driving_count,alert_slow_running_duration,alert_slow_running_count,alert_continuous_driving_duration,alert_continuous_driving_count,alert_fuel_chori_amount,alert_fuel_chori_count,alert_def_chori_amount,alert_def_chori_count,accident_count,unresolved_alerts_count,day_driving_duration,night_driving_duration,driver_idle_duration_before_trip,vehicle_idle_duration_before_trip,total_alerts_count,gear_utilization,peak_torque_range,fuel_smart_mode,terrain,uphill_slope,engine_load,engine_hours,fuel_consumed,adblue_consumed,avg_speed,last_gear_utilization,last_two_gear_utilization,below_ptr_duration,between_ptr_duration,above_ptr_duration,alert_stoppage_duration,alert_stoppage_count,last_gear_utilization_duration,last_two_gear_utilization_duration,total_gear_utilization_duration,first_gear_pickup_count,second_gear_pickup_count,third_and_higher_gear_pickup_count,accounts_with_access,unresolved_idling_count,unresolved_over_speed_count,unresolved_speeding_count,unresolved_freerun_count,unresolved_over_acc_count,unresolved_hard_brake_count,unresolved_unscheduled_driving_count,unresolved_slow_running_count,unresolved_continuous_driving_count,unresolved_fuel_chori_count,unresolved_def_chori_count,unresolved_breath_test_count,unresolved_camera_tampered_count,unresolved_distracted_driving_count,unresolved_drowsiness_count,unresolved_emergency_recording_count,unresolved_eyes_closed_count,unresolved_fcw_count,unresolved_lane_departure_warning_count,unresolved_mobile_phone_count,unresolved_pcw_count,unresolved_sd_card_tampered_count,unresolved_seatbelt_violation_count,unresolved_tailgating_count,unresolved_smoking_count
[],1268894095296692224-1787875180000,1787875180000,1787900024000,649034868264558592,1268894095296692224,1436049627328544768,verified_drivers,1787844355000-649034868264558592-1268894095296692224,,291.28,2.467,,0.0,,0,0,0,0,11.593,1,0.0,0,0,0,8000.703,8,58.879,28,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,1975,31,0,0,0,0,0,0,50,10,0,0,0,0,0,0,0,0,0,0,0,78,19424,5420,0.0,1,78,,,,,,44.95,6.8555555,118.07,,42.207695,,,,,,,,,,,,,,['649034868264558592'],,31.0,,,,10.0,,,,,,,,1.0,,,8.0,28.0,,,,,,,
[],1289228109731594240-1787875102000,1787875102000,1787875547000,649034868264558592,1289228109731594240,,,1787875102000-649034868264558592-1289228109731594240,,9.204,4.314,,0.0,,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,,91,0,,,,"{'up': 0, 'down': 0, 'plane': 100}",,,,2.134,,74.45933,,,,,,,,,,,,,,['649034868264558592'],,,,,,,,,,,,,,,,,,,,,,,,,
[],1151974728106246144-1787875060000,1787875060000,1787875258000,649034868264558592,1151974728106246144,,,1787875060000-649034868264558592-1151974728106246144,,4.404,5.198,,0.0,,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,,0,0,,,,"{'up': 0, 'down': 100, 'plane': 0}",,,0.051759724,0.847,,80.07273,,,,,,,,,,,,,,['649034868264558592'],,,,,,,,,,,,,,,,,,,,,,,,,
[],1151974728106246144-1787874881000,1787874881000,1787875037000,649034868264558592,1151974728106246144,,,1787874881000-649034868264558592-1151974728106246144,,3.227,5.651,,0.0,,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,,23,0,,,,"{'up': 0, 'down': 100, 'plane': 0}",,,0.039444443,0.571,,74.46923,,,,,,,,,,,,,,['649034868264558592'],,,,,,,,,,,,,,,,,,,,,,,,,
[],1494312472553717760-1787874795000,1787874795000,1787881852000,649034868264558592,1494312472553717760,1532715824047980544,verified_drivers,1787824165000-649034868264558592-1494312472553717760,,134.36,2.796,,0.0,,0,0,0,0,0.0,0,0.0,0,0,0,2599.43,3,2.016,1,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,2437,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1252,5805,0.0,1,30,,,,,,56.53,1.93,48.052,,68.541306,,,,,,,,,,,,,,['649034868264558592'],,26.0,,,,,,,,,,,,,,,3.0,1.0,,,,,,,
[],1289228109731594240-1787874756000,1787874756000,1787875011000,649034868264558592,1289228109731594240,,,1787874756000-649034868264558592-1289228109731594240,,3.837,4.4,,0.0,,0,0,0,0,0.0,0,0.0,0,0,0,6.473,1,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,255,,0,1,,,,"{'up': 0, 'down': 0, 'plane': 100}",,,,0.872,,54.16941,,,,,,,,,,,,,,['649034868264558592'],,,,,,,,,,,,,,,,,1.0,,,,,,,,
[],1268894298644938752-1787874171000,1787874171000,1787882741000,649034868264558592,1268894298644938752,1506937351476084736,verified_drivers,1787874171000-649034868264558592-1268894298644938752,,104.63,3.431,,0.0,,0,0,0,0,36.305,2,0.0,0,0,0,521.954,3,0.0,0,0,0,7.183,1,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,7,2141,6429,0.0,0,7,"{'fifth_gear_duration': 17.497405488049058, 'first_gear_duration': 1.9599773042665418, 'sixth_gear_duration': 61.14861750130447, 'third_gear_duration': 5.7992497345666125, 'fourth_gear_duration': 10.134523315699708, 'second_gear_duration': 3.46022665611361}",,"{'MODE_HEAVY': 0, 'MODE_LIGHT': 0, 'MODE_TURBO': 100}","{'up': 33.319819641656444, 'down': 19.23525689198275, 'plane': 47.4449234663608}",0.3878067,43.09,2.35,30.496,,43.951927,61.148617,78.64603,845331.0,1458742.0,2700008.0,,,4344.254,5587.343,7104.419,8.0,3.0,0.0,['649034868264558592'],,,,,,1.0,,,,,,,,2.0,,,3.0,,,1.0,,,,,
[],1334833384924381184-1787874110000,1787874110000,1787885487000,649034868264558592,1334833384924381184,1585192959458934784,unverified_drivers,1787863918000-649034868264558592-1334833384924381184,,169.81,3.37,,0.0,,0,0,0,0,90.992,6,0.0,0,0,0,864.664,6,2.029,1,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,20,1,0,0,0,0,0,0,44,9,0,0,0,0,0,0,0,0,0,0,0,23,4887,6490,0.0,1,23,,,"{'MODE_HEAVY': 0, 'MODE_LIGHT': 0, 'MODE_TURBO': 100}",,,54.3,3.15,50.383,,53.73262,,,,,,,,,,,,,,['649034868264558592'],,1.0,,,,9.0,,,,,,,,6.0,,,6.0,1.0,,,,,,,
[],1192134642870779904-1787873956000,1787873956000,1787874575000,649034868264558592,1192134642870779904,,,1787873956000-649034868264558592-1192134642870779904,,0.722,1.876,,0.0,,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619,,0,0,,,"{'MODE_HEAVY': 0, 'MODE_LIGHT': 0, 'MODE_TURBO': 100}",,,20.0,0.1,0.385,,4.199031,,,,,,,,,,,,,,['649034868264558592'],,,,,,,,,,,,,,,,,,,,,,,,,
[],1289228109731594240-1787873867000,1787873867000,1787874085000,649034868264558592,1289228109731594240,,,1787873867000-649034868264558592-1289228109731594240,,3.603,4.071,,0.0,,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,,91,0,,,,"{'up': 0, 'down': 0, 'plane': 100}",,,,0.885,,59.499084,,,,,,,,,,,,,,['649034868264558592'],,,,,,,,,,,,,,,,,,,,,,,,,
