vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,engine_hours,load_estimation,active_driver,driver_ids
1531014613364113408,1788139174000-642689989225816064-1531014613364113408,1788139174000,1788194196000,3,671.3199999999999,216.091,3.1066541410794524,642689989225816064,1788139174000,1531014613364113408,MP09BM0929,55022000,1788194196000,570.5215397327853,984.02,216.10664383817624,4.55340003677466,674.0300000000134,216.10664383817624,1788139174000-642689989225816064-1531014613364113408,15.257500000000164,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788194210635}",,
739915798490906624,1788182460000-642689989225816064-739915798490906624,1788182460000,1788226692000,1,561.859,129.24,4.347407923243578,642689989225816064,1788182460000,739915798490906624,MP13P5481,44232000,1788226692000,341.193117262048,561.859,129.23981714471515,4.347414074184765,,129.23981714471515,1788182460000-642689989225816064-739915798490906624,12.25,"{'confidence': 32.1, 'count': 5, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 15464.87586619707, 'std': 4696.522995808218, 'timestamp': 1788226701021}",,
739451124913799168,1788201515000-642689989225816064-739451124913799168,1788201515000,1788234281000,1,466.724,110.25,4.233324263038549,642689989225816064,1788201515000,739451124913799168,MP13P2781,32766000,1788234281000,291.06128582421115,466.724,110.25048705462542,4.233305561441682,,110.25048705462542,1788201515000-642689989225816064-739451124913799168,0.0,"{'confidence': 70.1, 'count': 17, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 14609.569400360411, 'std': 3602.6616546313794, 'timestamp': 1788234321704}",,
1425525382987120640,1788199342000-642689989225816064-1425525382987120640,1788199342000,1788224712000,2,446.4,102.89099999999999,4.338571886753944,642689989225816064,1788199342000,1425525382987120640,MP09AM6115,25370000,1788224712000,257.2697614014217,433.848,97.45066719750821,4.451975676274214,448.4999999999709,97.44148242245357,1788199342000-642689989225816064-1425525382987120640,6.900000000000546,"{'confidence': 77.6, 'count': 37, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 14856.850483000768, 'std': 4044.867196588729, 'timestamp': 1788224718085}",,
1425523015684194304,1788192886000-642689989225816064-1425523015684194304,1788192886000,1788222162000,1,429.227,118.403,3.625136187427683,642689989225816064,1788192886000,1425523015684194304,MP09AM6184,29276000,1788222162000,312.5846718475658,429.227,118.40328479074462,3.625127468030785,443.30000000001746,118.39894700520956,1788192886000-642689989225816064-1425523015684194304,8.0,"{'confidence': 81.4, 'count': 22, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 15457.066690005819, 'std': 2693.2514712466696, 'timestamp': 1788222167226}",,
1440684104986132480,1788195716000-642689989225816064-1440684104986132480,1788195716000,1788225089000,2,425.8,128.477,3.314211882282432,642689989225816064,1788195716000,1440684104986132480,MP09AN6571,29373000,1788225089000,338.49167667091956,414.384,128.21654419353013,3.2319074157429215,427.1000000000058,128.21654419353013,1788195716000-642689989225816064-1440684104986132480,7.899999999999636,"{'confidence': 57.7, 'count': 7, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 22948.78736059578, 'std': 5140.269651947239, 'timestamp': 1788225092703}",,
739508566909517824,1788185672000-642689989225816064-739508566909517824,1788185672000,1788221408000,2,412.5,106.52799999999999,3.872221387804146,642689989225816064,1788185672000,739508566909517824,MP13P8154,35736000,1788221408000,287.59725152760217,411.173,108.93835285136444,3.7743640255053674,415.75,108.93835285136444,1788185672000-642689989225816064-739508566909517824,0.0,"{'confidence': 0, 'count': 3, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 19183.277689138533, 'std': 7082.0366679102835, 'timestamp': 1788222696927}",,
1430193762327330816,1788200006000-642689989225816064-1430193762327330816,1788200006000,1788225622000,2,408.1,113.35300000000001,3.600257602357238,642689989225816064,1788200006000,1430193762327330816,MP09AN2545,25616000,1788225622000,299.28947398107425,394.589,113.36722499283115,3.480626786312817,409.6000000000349,113.36722499283115,1788200006000-642689989225816064-1430193762327330816,6.800000000000182,"{'confidence': 83.5, 'count': 40, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 15544.393178958548, 'std': 3240.690546871556, 'timestamp': 1788225629343}",,
1425525382987120640,1788142386000-642689989225816064-1425525382987120640,1788142386000,1788174434000,3,400.9,123.829,3.2375291732954317,642689989225816064,1788142386000,1425525382987120640,MP09AM6115,32048000,1788174434000,315.48,388.919,119.5,3.25455230125523,403.5,119.5,1788142386000-642689989225816064-1425525382987120640,8.149999999999636,"{'confidence': 84.1, 'count': 74, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 13472.890290419633, 'std': 3689.2115527850924, 'timestamp': 1788174466065}",,
1429476090367180800,1788150691000-642689989225816064-1429476090367180800,1788150691000,1788187794000,1,392.477,114.039,3.4416033111479405,642689989225816064,1788150691000,1429476090367180800,MP09AN1563,37103000,1788187794000,301.0625196163686,392.477,114.0388331880184,3.4416083454038353,408.0,114.0388331880184,1788150691000-642689989225816064-1429476090367180800,10.199999999999818,"{'confidence': 86.4, 'count': 67, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 13748.112493499842, 'std': 3061.0072827529666, 'timestamp': 1788188915332}",,
566305663035146240,1788137706000-642689989225816064-566305663035146240,1788137706000,1788166946000,1,391.629,112.555,3.4794456043711963,642689989225816064,1788137706000,566305663035146240,MP09AF2754,29240000,1788166946000,297.1459746275404,391.629,112.55529341952288,3.479436533831392,,112.55529341952288,1788137706000-642689989225816064-566305663035146240,8.072222222221171,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788166993045}",,
566304215165603840,1788158084000-642689989225816064-566304215165603840,1788158084000,1788189778000,1,389.128,82.173,4.735472722183685,642689989225816064,1788158084000,566304215165603840,MP09BV9682,31694000,1788189778000,216.9359826329615,389.128,82.17272069430359,4.7354888180911265,,66.86901681430732,1788158084000-642689989225816064-566304215165603840,5.5377916666673,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788190643490}",,
1326603043004743680,1788159140000-642689989225816064-1326603043004743680,1788159140000,1788190822000,2,385.24,127.002,3.0333380576683835,642689989225816064,1788159140000,1326603043004743680,MP09AE6372,31682000,1788190822000,335.1590539754148,389.258,126.95418711189954,3.0661296713034085,386.7600000000093,126.95418711189954,1788159140000-642689989225816064-1326603043004743680,8.746111111111531,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788191248481}",,
