vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,load_estimation,engine_hours,active_driver,driver_ids
1430193762327330816,1786465166000-642689989225816064-1430193762327330816,1786465166000,1786508043000,3,651.6,171.828,3.7921642572805365,642689989225816064,1786465166000,1430193762327330816,MP09AN2545,42877000,1786508043000,453.76419836159334,171.8803781672702,3.679058696185803,655.7999999999884,171.8803781672702,1786465166000-642689989225816064-1430193762327330816,632.358,,11.75,,
1439682401377714176,1786471761000-642689989225816064-1439682401377714176,1786471761000,1786503654000,2,512.7,125.987,4.06946748474049,642689989225816064,1786471761000,1439682401377714176,mp09an6583,31893000,1786503654000,332.64973902739865,126.0036890255298,3.9571857288953964,514.0999999999767,126.00485254974689,1786471761000-642689989225816064-1439682401377714176,498.62,"{'confidence': 79.6, 'count': 48, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 17610.854321629147, 'std': 4986.070871868693, 'timestamp': 1786553589867}",8.804722222222404,,
739451124913799168,1786473814000-642689989225816064-739451124913799168,1786473814000,1786512145000,1,466.964,116.172,4.019591639982096,642689989225816064,1786473814000,739451124913799168,MP13P2781,38331000,1786512145000,306.6933699210488,116.17173103070031,4.019600946435041,,116.17173103070031,1786473814000-642689989225816064-739451124913799168,466.964,,0.0,,
1429476090367180800,1786465195000-642689989225816064-1429476090367180800,1786465195000,1786499584000,2,442.0,120.744,3.6606373815676143,642689989225816064,1786465195000,1429476090367180800,MP09AN1563,34389000,1786499584000,318.77822965474655,120.74932941467672,3.5369057705763938,443.70000000001164,120.74932941467672,1786465195000-642689989225816064-1429476090367180800,427.079,"{'confidence': 81.1, 'count': 34, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 18357.51433558901, 'std': 4048.14833981135, 'timestamp': 1786537564913}",9.5,,
1425523015684194304,1786472317000-642689989225816064-1425523015684194304,1786472317000,1786498326000,1,401.521,115.0,3.4914869565217392,642689989225816064,1786472317000,1425523015684194304,MP09AM6184,26009000,1786498326000,303.6,115.0,3.4914869565217392,415.70000000001164,115.0,1786472317000-642689989225816064-1425523015684194304,401.521,"{'confidence': 87.6, 'count': 80, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 16288.428393302316, 'std': 3615.2956093577814, 'timestamp': 1786537237885}",7.050000000000182,,
739508566909517824,1786458214000-642689989225816064-739508566909517824,1786458214000,1786494154000,2,399.875,103.892,3.8489489084818853,642689989225816064,1786458214000,739508566909517824,MP13P8154,35940000,1786494154000,278.4998920928797,105.49238336851504,3.7614753532853626,400.75,105.49238336851504,1786458214000-642689989225816064-739508566909517824,396.807,"{'confidence': 0, 'count': 4, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 15288.494256193957, 'std': 6623.170255419975, 'timestamp': 1786523665912}",0.0,,
566305663035146240,1786429391000-642689989225816064-566305663035146240,1786429391000,1786459106000,1,391.587,83.255,4.703465257341901,642689989225816064,1786429391000,566305663035146240,MP09AF2754,29715000,1786459106000,219.79294539449683,83.25490355852152,4.703470705779459,,68.09529489684685,1786429391000-642689989225816064-566305663035146240,391.587,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786490121220}",5.220250555555548,,
1537194706461523968,1786436338000-642689989225816064-1537194706461523968,1786436338000,1786467451000,1,387.89,131.631,2.9467982466136395,642689989225816064,1786436338000,1537194706461523968,MP09BN3822,31113000,1786467451000,347.5065628447642,131.6312738048349,2.94679211700945,385.570000000007,131.6312738048349,1786436338000-642689989225816064-1537194706461523968,387.89,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786517856677}",8.587777777777774,,
721681186253963264,1786429105000-642689989225816064-721681186253963264,1786429105000,1786458298000,1,387.456,389.533,0.9946679742152783,642689989225816064,1786429105000,721681186253963264,MP09AW1985,29193000,1786458298000,1028.367192894025,389.53302761137314,0.9946679037099639,325.08762939984445,388.4198855118051,1786429105000-642689989225816064-721681186253963264,387.456,,0.0,911222618315554820,['911222618315554820']
1531026470644744192,1786470262000-642689989225816064-1531026470644744192,1786470262000,1786486066000,1,347.018,62.551,5.5477610270019655,642689989225816064,1786470262000,1531026470644744192,MP09BM0987,15804000,1786486066000,165.13398637487637,62.55075241472589,5.547782985873467,,62.550752414725885,1786470262000-642689989225816064-1531026470644744192,347.018,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786533097821}",4.341111111111331,,
739928272518774784,1786464954000-642689989225816064-739928272518774784,1786464954000,1786497237000,2,343.75,89.12599999999999,3.8568992213271103,642689989225816064,1786464954000,739928272518774784,MP13P7218,32283000,1786497237000,235.40379111484538,89.16810269501718,4.236414015581709,345.25,89.1681026950172,1786464954000-642689989225816064-739928272518774784,377.753,,0.0,,
739115416302911488,1786470328000-642689989225816064-739115416302911488,1786470328000,1786495477000,1,340.965,86.914,3.9230158547529737,642689989225816064,1786470328000,739115416302911488,MP13P7281,25149000,1786495477000,229.4520175366285,86.91364300629867,3.923031968356108,,86.91364300629867,1786470328000-642689989225816064-739115416302911488,340.965,"{'confidence': 71.5, 'count': 15, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 22289.683129043027, 'std': 4922.383787493168, 'timestamp': 1786537040860}",6.950000000000728,,
1531026470644744192,1786423575000-642689989225816064-1531026470644744192,1786423575000,1786438038000,1,339.418,61.088,5.556213986380304,642689989225816064,1786423575000,1531026470644744192,MP09BM0987,14463000,1786438038000,161.27101426290056,61.08750540261385,5.556258972485015,,52.31862214164064,1786423575000-642689989225816064-1531026470644744192,339.418,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786476760366}",3.9680555555555657,,
1515667522240643072,1786450634000-642689989225816064-1515667522240643072,1786450634000,1786481178000,1,337.332,70.721,4.769898615686995,642689989225816064,1786450634000,1515667522240643072,MP09BJ5830,30544000,1786481178000,186.70305055209033,70.72085248185239,4.769908565321133,,48.397992140100214,1786450634000-642689989225816064-1515667522240643072,337.332,,5.123118055555548,,
1530989903863611392,1786427736000-642689989225816064-1530989903863611392,1786427736000,1786443182000,1,329.3,62.129,5.300262357353249,642689989225816064,1786427736000,1530989903863611392,MP09BL8795,15446000,1786443182000,164.01966600132397,62.12866136413786,5.300291246739782,,62.12866136413786,1786427736000-642689989225816064-1530989903863611392,329.3,,4.249722222222317,,
1425525382987120640,1786480306000-642689989225816064-1425525382987120640,1786480306000,1786500768000,2,328.79999999999995,86.887,3.7842254882778774,642689989225816064,1786480306000,1425525382987120640,MP09AM6115,20462000,1786500768000,229.30075361477458,86.85634606620249,3.6675616051957594,330.8999999999942,86.85634606620249,1786480306000-642689989225816064-1425525382987120640,318.551,,5.549999999999727,,
1533593777682251776,1786416094000-642689989225816064-1533593777682251776,1786416094000,1786430754000,1,328.701,58.797,5.590438287667739,642689989225816064,1786416094000,1533593777682251776,MP09BL8707,14660000,1786430754000,155.22497806137815,58.79734017476445,5.590405943925283,,50.13887000161779,1786416094000-642689989225816064-1533593777682251776,328.701,,4.0349999999998545,,
588522082246086656,1786439348000-642689989225816064-588522082246086656,1786439348000,1786467020000,1,321.994,70.53,4.565348078831703,642689989225816064,1786439348000,588522082246086656,MP09BP1475,27672000,1786467020000,186.19850875395463,70.52973816437675,4.5653650272961475,,55.97183709093767,1786439348000-642689989225816064-588522082246086656,321.994,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786525072275}",4.608840277777779,,
614868863032492032,1786417039000-642689989225816064-614868863032492032,1786417039000,1786449205000,1,312.956,79.876,3.918022935550103,642689989225816064,1786417039000,614868863032492032,MP09AF3672,32166000,1786449205000,210.8714579391542,79.87555224967961,3.9180448984157765,,72.9220326011667,1786417039000-642689989225816064-614868863032492032,312.956,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786483892758}",7.20530555555346,,
1531014613364113408,1786439201000-642689989225816064-1531014613364113408,1786439201000,1786455158000,1,302.825,54.233,5.583777404901075,642689989225816064,1786439201000,1531014613364113408,MP09BM0929,15957000,1786455158000,143.17565116869943,54.233201200264936,5.583756689592586,192.5899999999965,52.01732752331958,1786439201000-642689989225816064-1531014613364113408,302.825,,4.373138888888923,,
740331879919517696,1786440474000-642689989225816064-740331879919517696,1786440474000,1786469731000,1,301.386,72.785,4.140770763206705,642689989225816064,1786440474000,740331879919517696,MP09FA8950,29257000,1786469731000,192.1529086990376,72.78519268902939,4.1407598010718285,,72.78519268902939,1786440474000-642689989225816064-740331879919517696,301.386,,0.0,,
1531014613364113408,1786417008000-642689989225816064-1531014613364113408,1786417008000,1786433194000,1,299.86,65.013,4.612308307569255,642689989225816064,1786417008000,1531014613364113408,MP09BM0929,16186000,1786433194000,171.63364368597138,65.0127438204437,4.612326482145905,196.91999999999825,65.0127438204437,1786417008000-642689989225816064-1531014613364113408,299.86,,4.4608333333335395,,
566304909352275968,1786407658000-642689989225816064-566304909352275968,1786407658000,1786431769000,1,296.457,71.09,4.17016458010972,642689989225816064,1786407658000,566304909352275968,MP09AF2781,24111000,1786431769000,187.6789126825164,71.0904972282259,4.170135412729877,,71.0904972282259,1786407658000-642689989225816064-566304909352275968,296.457,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786520875407}",6.616944444445835,,
566304909352275968,1786444583000-642689989225816064-566304909352275968,1786444583000,1786471716000,1,296.206,72.459,4.087911784595426,642689989225816064,1786444583000,566304909352275968,MP09AF2781,27133000,1786471716000,191.2928143943447,72.45939939179723,4.087889252274592,,72.45939939179723,1786444583000-642689989225816064-566304909352275968,296.206,,7.463888888887595,,
