vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id
1536322320262496256,1777044753000-649034868264558592-1536322320262496256,1777044753000,1777099846000,2,998.8710000000001,274.543,3.638304382191497,649034868264558592,1777044753000,1536322320262496256,MP09BL9000,55093000,1777099846000,725.4017541383848,998.974,15.275555555555457,274.77339171908517,3.635628594712337,988.0250000000015,274.77339171908517,1777044753000-649034868264558592-1536322320262496256
1494312472553717760,1777042189000-649034868264558592-1494312472553717760,1777042189000,1777095797000,3,863.772,272.01599999999996,3.175445562025764,649034868264558592,1777042189000,1494312472553717760,Mp09AZ9990,53608000,1777095797000,718.1773056583478,863.813,14.841666666666697,272.0368582039196,3.175352802201837,858.6300000000047,272.0368582039196,1777042189000-649034868264558592-1494312472553717760
1406272050288394240,1777042329000-649034868264558592-1406272050288394240,1777042329000,1777090813000,7,834.329,243.349,3.4285285741876894,649034868264558592,1777042329000,1406272050288394240,MP09AT9000,48484000,1777090813000,641.6655629788313,834.616,13.41972222222239,243.05513749198153,3.4338545920574677,832.3899999999849,243.05513749198155,1777042329000-649034868264558592-1406272050288394240
1494312585351135232,1777043325000-649034868264558592-1494312585351135232,1777043325000,1777092937000,2,799.256,250.68399999999997,3.1883008089866127,649034868264558592,1777043325000,1494312585351135232,MP09AZ0009,49612000,1777092937000,662.7328477229418,799.303,13.751944444444689,251.03516959202338,3.1840279642848808,794.4599999999919,251.03516959202338,1777043325000-649034868264558592-1494312585351135232
1334832669606805504,1777052338000-649034868264558592-1334832669606805504,1777052338000,1777108767000,3,758.186,286.695,2.6445735014562515,649034868264558592,1777052338000,1334832669606805504,MP09AH9990,56429000,1777108767000,757.3140976494547,758.235,15.645000000000437,286.8614006247934,2.6432102693096375,746.0200000000186,286.8614006247934,1777052338000-649034868264558592-1334832669606805504
1334833501215653888,1777040946000-649034868264558592-1334833501215653888,1777040946000,1777084514000,1,698.654,212.368,3.289827092593988,649034868264558592,1777040946000,1334833501215653888,MP09DS9990,43568000,1777084514000,560.6515200000442,698.654,12.100000000000364,212.36800000001676,3.289827092593728,723.5700000000652,212.36800000001676,1777040946000-649034868264558592-1334833501215653888
1284476928488636416,1777044559000-649034868264558592-1284476928488636416,1777044559000,1777085886000,4,662.985,206.529,3.2101302964716822,649034868264558592,1777044559000,1284476928488636416,MP09DJ9990,41327000,1777085886000,542.1373202483109,663.087,11.42520833333297,205.3550455486026,3.228978368798167,706.5250000000233,205.36299763103557,1777044559000-649034868264558592-1284476928488636416
1192134793974775808,1777029771000-649034868264558592-1192134793974775808,1777029771000,1777083623000,1,662.024,181.596,3.645586907200599,649034868264558592,1777029771000,1192134793974775808,MP09ZT9990,53852000,1777083623000,479.4138531133916,662.024,14.949999999998909,181.5961564823453,3.645583765779546,701.8850000000093,181.5961564823453,1777029771000-649034868264558592-1192134793974775808
1146410747421523968,1777048641000-649034868264558592-1146410747421523968,1777048641000,1777096128000,3,653.63,244.279,2.6757519066313518,649034868264558592,1777048641000,1146410747421523968,MP09ZM9990,47487000,1777096128000,644.8738652408758,653.688,13.147222222221899,244.27040350033175,2.6760835149605513,,244.27040350033178,1777048641000-649034868264558592-1146410747421523968
1334833185816576000,1777043591000-649034868264558592-1334833185816576000,1777043591000,1777080784000,1,637.274,176.035,3.620155082796035,649034868264558592,1777043591000,1334833185816576000,MP09DS0999,37193000,1777080784000,464.7313968403694,637.274,10.25,176.03462001529144,3.620162897188306,662.0499999999302,176.03462001529144,1777043591000-649034868264558592-1334833185816576000
