tags,id,start_time,end_time,account_id,vehicle_id,driver_id,driver_type,trip_id,driver_session_id,distance,mileage,loss,idling_alert_fuel_consumed,ready,alert_breath_test_duration,alert_breath_test_count,alert_camera_tampered_duration,alert_camera_tampered_count,alert_distracted_driving_duration,alert_distracted_driving_count,alert_drowsiness_duration,alert_drowsiness_count,alert_emergency_recording_duration,alert_emergency_recording_count,alert_eyes_closed_duration,alert_eyes_closed_count,alert_fcw_duration,alert_fcw_count,alert_lane_departure_warning_duration,alert_lane_departure_warning_count,alert_mobile_phone_duration,alert_mobile_phone_count,alert_pcw_duration,alert_pcw_count,alert_sd_card_tampered_duration,alert_sd_card_tampered_count,alert_seatbelt_violation_duration,alert_seatbelt_violation_count,alert_tailgating_duration,alert_tailgating_count,alert_smoking_duration,alert_smoking_count,alert_idling_duration,alert_idling_count,alert_over_speed_duration,alert_over_speed_count,alert_speeding_duration,alert_speeding_count,alert_freerun_duration,alert_freerun_count,alert_over_acc_duration,alert_over_acc_count,alert_hard_brake_duration,alert_hard_brake_count,alert_unscheduled_driving_duration,alert_unscheduled_driving_count,alert_slow_running_duration,alert_slow_running_count,alert_continuous_driving_duration,alert_continuous_driving_count,alert_fuel_chori_amount,alert_fuel_chori_count,alert_def_chori_amount,alert_def_chori_count,accident_count,unresolved_alerts_count,day_driving_duration,night_driving_duration,driver_idle_duration_before_trip,vehicle_idle_duration_before_trip,total_alerts_count,gear_utilization,peak_torque_range,fuel_smart_mode,terrain,uphill_slope,engine_load,engine_hours,fuel_consumed,adblue_consumed,avg_speed,last_gear_utilization,last_two_gear_utilization,below_ptr_duration,between_ptr_duration,above_ptr_duration,alert_stoppage_duration,alert_stoppage_count
[],1220369364222476288-1777055310000,1777055310000,1777064776000,649034868264558592,1220369364222476288,1416091466194747392,verified_drivers,1777055310000-649034868264558592-1220369364222476288,,125.176,2.829,,0.0,True,0,0,0,0,11.609,1,0.0,0,0,0,0.0,0,42.325,20,0,0,0.0,0,0,0,0,0,0,0,0.0,0,8.868,2,0.0,0,120,3,0,0,0,0,37,8,32,6,0,0,0,0,0,0,0,0,0,0,0,42,0,9466,37002.0,1330,42,"{'fifth_gear_duration': 2.186022724131258, 'first_gear_duration': 1.192187543195201, 'ninth_gear_duration': 6.714953141846128, 'sixth_gear_duration': 2.1445553313244687, 'tenth_gear_duration': 9.811185138086419, 'third_gear_duration': 0.5916014707101982, 'eighth_gear_duration': 4.307079866198546, 'fourth_gear_duration': 1.9227047798081442, 'second_gear_duration': 0.8874022060652973, 'seventh_gear_duration': 4.279434937660686, 'twelfth_gear_duration': 49.72285959140796, 'eleventh_gear_duration': 16.240013269565697}",,,"{'up': 44.008070609530286, 'down': 27.930785389871893, 'plane': 28.061144000597828}",0.73685765,48.7,2.5983334,44.247,,48.1755,49.72286,65.962875,1534000.0,3545700.0,124700.0,1510,2
[],1476550907393998848-1777054773000,1777054773000,1777076439000,649034868264558592,1476550907393998848,1510967363699212288,verified_drivers,1777054773000-649034868264558592-1476550907393998848,,396.539,3.304,,0.0,True,0,0,0,0,0.0,0,3.668,1,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,8063,30,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,38,0,21666,69595.0,1446,38,"{'fifth_gear_duration': 1.07354376330287, 'first_gear_duration': 0.7388071882690552, 'ninth_gear_duration': 5.010495087571634, 'sixth_gear_duration': 2.066328607080201, 'tenth_gear_duration': 5.5316774994674525, 'third_gear_duration': 0.5826094147516596, 'eighth_gear_duration': 3.8271458211020537, 'fourth_gear_duration': 0.7515255544991194, 'second_gear_duration': 0.5198889269898669, 'seventh_gear_duration': 2.7643341940690633, 'twelfth_gear_duration': 68.6870251449136, 'eleventh_gear_duration': 8.44661879798342}",,,"{'up': 19.21096905334331, 'down': 12.636861071748898, 'plane': 68.15216987490778}",0.4967848,50.37,5.963333,120.025,,66.4962,68.68703,77.133644,2275877.0,11104411.0,425600.0,1390,4
[],1268893955106275328-1777054700000,1777054700000,1777079584000,649034868264558592,1268893955106275328,1510678199879598080,verified_drivers,1777054700000-649034868264558592-1268893955106275328,,376.423,2.905,,0.0,True,0,0,0,0,468.079,19,4.274,1,0,0,1981.176,10,96.038,46,0,0,178.357,5,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,3870,56,0,0,0,0,0,0,161,31,0,0,0,0,0,0,0,0,0,0,0,178,0,24884,43098.0,1640,178,"{'fifth_gear_duration': 1.9600959569363992, 'first_gear_duration': 0.8355274705985606, 'ninth_gear_duration': 7.77953308758996, 'sixth_gear_duration': 2.404774442689135, 'tenth_gear_duration': 11.413024398806389, 'third_gear_duration': 0.8682932537592886, 'eighth_gear_duration': 5.855713533438652, 'fourth_gear_duration': 1.3890351647065706, 'second_gear_duration': 0.815633959393833, 'seventh_gear_duration': 3.6475337897138846, 'twelfth_gear_duration': 46.59528406763794, 'eleventh_gear_duration': 16.43555087472939}",,,"{'up': 26.596580887969218, 'down': 45.10005971641643, 'plane': 28.303359395614354}",0.85290104,47.93,6.891111,129.584,,54.624428,46.595284,63.030834,3310500.0,11883000.0,585500.0,2620,10
[],1192134868188790784-1777054455000,1777054455000,1777080683000,649034868264558592,1192134868188790784,1532763931041333248,verified_drivers,1777054455000-649034868264558592-1192134868188790784,,355.846,2.96,,0.0,True,0,0,0,0,37.5,3,4.024,1,0,0,547.521,3,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,85,16,0,0,0,0,0,0,0,0,0,0,0,32,83,26145,671505.0,1312,32,"{'fifth_gear_duration': 19.40574075615343, 'first_gear_duration': 1.2815768967490864, 'sixth_gear_duration': 61.70522336324278, 'third_gear_duration': 5.131418027070243, 'fourth_gear_duration': 9.581932786467213, 'second_gear_duration': 2.8941081703172546}",,"{'MODE_HEAVY': 0, 'MODE_LIGHT': 0, 'MODE_TURBO': 100}","{'up': 45.06464551172937, 'down': 26.756767050564996, 'plane': 28.178587437705634}",0.7434494,50.19,7.25,120.232,,49.082207,61.705223,81.11096,722503.0,2520582.0,10540180.0,3890,9
[],1147228695027515392-1777054444000,1777054444000,1777082865000,649034868264558592,1147228695027515392,,,1777054444000-649034868264558592-1147228695027515392,,355.686,2.788,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,40,1,0,0,0,0,0,0,82,16,0,0,0,0,0,0,0,0,0,0,0,30,2265,26156,,1607,30,"{'fifth_gear_duration': 20.266669577675415, 'first_gear_duration': 1.155399057021069, 'sixth_gear_duration': 55.35617481997417, 'third_gear_duration': 6.194064396494424, 'fourth_gear_duration': 13.892253872830942, 'second_gear_duration': 3.135438276003984}",,"{'MODE_HEAVY': 0, 'MODE_LIGHT': 0, 'MODE_TURBO': 100}","{'up': 39.40851376403514, 'down': 22.45327456947308, 'plane': 38.138211666491785}",0.67830175,50.72,7.85,127.568,,45.310318,55.356174,75.62284,1140329.0,3511696.0,10399055.0,4760,13
[],1474013287929610240-1777053946000,1777053946000,1777068975000,649034868264558592,1474013287929610240,1527010017260077056,verified_drivers,1777053946000-649034868264558592-1474013287929610240,,233.721,2.731,,0.0,True,0,0,0,0,0.0,0,65.465,5,0,0,0.0,0,0.0,0,0,0,78.156,1,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,2314,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,15029,42441.0,1858,35,"{'fifth_gear_duration': 10.597946720607109, 'first_gear_duration': 1.6577118403093984, 'sixth_gear_duration': 68.59058061056835, 'third_gear_duration': 3.0875934674142305, 'fourth_gear_duration': 12.477596772660817, 'second_gear_duration': 3.5885705884400965}",,"{'MODE_HEAVY': 0, 'MODE_LIGHT': 0, 'MODE_TURBO': 100}","{'up': 37.00001862995325, 'down': 32.73236209177115, 'plane': 30.26761927827561}",0.8866713,63.3,4.15,85.595,,56.318314,68.59058,79.18853,696419.0,2958861.0,4815166.0,2020,5
[],1406272050288394240-1777053706000,1777053706000,1777061432000,649034868264558592,1406272050288394240,1548432440157011968,unverified_drivers,1777042329000-649034868264558592-1406272050288394240,,192.182,4.045,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,250,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7726,66794.0,1,6,,,,"{'up': 39.3403123961449, 'down': 10.588235294117636, 'plane': 50.07145230973745}",0.5601211,53.63,2.1169446,47.512,,90.78273,,,214550.0,5553450.0,5400.0,0,0
[],1537489451758911488-1777052747000,1777052747000,1777056760000,649034868264558592,1537489451758911488,,,1777052747000-649034868264558592-1537489451758911488,,28.911,2.816,,0.0,True,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,5,1,34,6,0,0,0,0,0,0,0,0,0,0,0,8,0,4013,,7,8,"{'fifth_gear_duration': 33.888092922354055, 'first_gear_duration': 4.684203656988975, 'sixth_gear_duration': 12.990333615260338, 'third_gear_duration': 15.472852051737906, 'fourth_gear_duration': 28.829887408628736, 'second_gear_duration': 4.134630345029986}",,,"{'up': 35.162724524275305, 'down': 0, 'plane': 64.8372754757247}",0.26967216,42.09,,10.268,,,12.990334,46.878426,678095.0,910761.0,208525.0,614,1
[],1334832669606805504-1777052338000,1777052338000,1777071630000,649034868264558592,1334832669606805504,1533101848800526336,verified_drivers,1777052338000-649034868264558592-1334832669606805504,,304.262,2.824,,0.0,True,0,0,0,0,104.542,7,0.0,0,0,0,137.239,8,6.137,3,0,0,15.545,1,0,0,0,0,0,0,0.0,0,3.069,1,0.0,0,2809,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,19292,18650.0,1653,63,"{'fifth_gear_duration': 1.6536354539441325, 'first_gear_duration': 0.7666084360848696, 'ninth_gear_duration': 7.342141415511949, 'sixth_gear_duration': 2.347653533691762, 'tenth_gear_duration': 11.478095690371601, 'third_gear_duration': 0.5647801088855345, 'eighth_gear_duration': 4.733637489187768, 'fourth_gear_duration': 1.3836264649514085, 'second_gear_duration': 0.6533132070351588, 'seventh_gear_duration': 2.8513763335085907, 'twelfth_gear_duration': 48.8156578077034, 'eleventh_gear_duration': 17.409474059123827}",,,"{'up': 32.998338491153255, 'down': 37.079397641570765, 'plane': 29.922263867275984}",0.90061516,50.94,5.3497224,107.759,,56.874355,48.81566,66.22513,2784100.0,7146350.0,760600.0,2170,6
[],1334832234422599680-1777052161000,1777052161000,1777073401000,649034868264558592,1334832234422599680,1534145646305476608,verified_drivers,1777052161000-649034868264558592-1334832234422599680,,307.472,3.078,,0.0,True,0,0,0,0,102.301,3,0.0,0,0,0,377.29,6,98.557,47,0,0,0.0,0,0,0,0,0,0,0,9.198,1,0.0,0,0.0,0,2421,35,0,0,0,0,0,0,56,11,0,0,0,0,0,0,0,0,0,0,0,111,0,21240,1492.0,22,111,"{'fifth_gear_duration': 2.151329374289693, 'first_gear_duration': 1.08110703824052, 'ninth_gear_duration': 7.523250044019016, 'sixth_gear_duration': 2.992652826020841, 'tenth_gear_duration': 11.119683703359852, 'third_gear_duration': 1.1496166343860548, 'eighth_gear_duration': 4.934291613977238, 'fourth_gear_duration': 1.5949290093320314, 'second_gear_duration': 0.6850959614553487, 'seventh_gear_duration': 3.8941622781041407, 'twelfth_gear_duration': 44.89715557120676, 'eleventh_gear_duration': 17.9767259456085}",,,"{'up': 47.561554728790206, 'down': 24.442189629902956, 'plane': 27.99625564130684}",0.7295013,46.16,5.8994446,99.879,,52.118805,44.897156,62.873882,5315100.0,7536300.0,123050.0,2760,8
