vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,carbon_emission
1334833282986016768,1773429527000-649034868264558592-1334833282986016768,1773429527000,1773455290000,2,328.446,80.355,4.087436998319955,649034868264558592,1773429527000,1334833282986016768,MP09DU9990,25763000,1773455290000,328.48,7.100000000000364,80.3757743135182,4.086803552507161,342.195000000007,80.3757743135182,1773429527000-649034868264558592-1334833282986016768,
1494312366358134784,1773439870000-649034868264558592-1494312366358134784,1773439870000,1773463544000,2,322.06600000000003,100.97200000000001,3.189656538446302,649034868264558592,1773439870000,1494312366358134784,MP09AX9990,23674000,1773463544000,322.116,6.531944444444434,100.98043270037593,3.1898853212064004,319.63000000000466,100.98043270037593,1773439870000-649034868264558592-1494312366358134784,
1334833384924381184,1773435478000-649034868264558592-1334833384924381184,1773435478000,1773458223000,3,315.392,86.302,3.654515538457973,649034868264558592,1773435478000,1334833384924381184,MP09DT9990,22745000,1773458223000,315.475,6.25,86.32897917011407,3.654334883056433,329.195000000007,86.32897917011407,1773435478000-649034868264558592-1334833384924381184,
1268894231850647552,1773448883000-649034868264558592-1268894231850647552,1773448883000,1773470577000,1,315.12,89.612,3.516493326786591,649034868264558592,1773448883000,1268894231850647552,MP09DA9990,21694000,1773470577000,315.12,6.0,89.6115076595972,3.5165126469809076,337.3499999999767,89.6115076595972,1773448883000-649034868264558592-1268894231850647552,
1334832669606805504,1773485607000-649034868264558592-1334832669606805504,1773485607000,1773512760000,2,309.052,116.484,2.6531712509872603,649034868264558592,1773485607000,1334832669606805504,MP09AH9990,27153000,1773512760000,309.055,7.501666666666097,116.54434564862028,2.6518232032620177,302.3999999999942,116.54434564862028,1773485607000-649034868264558592-1334832669606805504,
1220369221305761792,1773485484000-649034868264558592-1220369221305761792,1773485484000,1773511657000,1,308.301,110.439,2.7915953603346644,649034868264558592,1773485484000,1220369221305761792,MP09ZY9990,26173000,1773511657000,308.301,7.221666666666351,110.43858351206835,2.7916058880482644,306.2399999999907,110.43858351206836,1773485484000-649034868264558592-1220369221305761792,
1334833185816576000,1773452193000-649034868264558592-1334833185816576000,1773452193000,1773470197000,1,305.911,83.937,3.644531017310602,649034868264558592,1773452193000,1334833185816576000,MP09DS0999,18004000,1773470197000,305.911,4.950000000000728,83.93712522601191,3.644525580025451,314.9700000000885,83.93712522601191,1773452193000-649034868264558592-1334833185816576000,
1494312254978392064,1773505163000-649034868264558592-1494312254978392064,1773505163000,1773523997000,1,304.873,90.527,3.3677576855523763,649034868264558592,1773505163000,1494312254978392064,MP09AY9990,18834000,1773523997000,304.873,5.204999999999927,90.52740989831662,3.36774243670998,301.5200000000041,90.52740989831662,1773505163000-649034868264558592-1494312254978392064,
1268894095296692224,1773437946000-649034868264558592-1268894095296692224,1773437946000,1773462044000,2,302.45,114.25999999999999,2.6470330824435497,649034868264558592,1773437946000,1268894095296692224,MP09DF0999,24098000,1773462044000,302.486,6.63972222222219,113.8485424106128,2.6569158778426547,298.36000000010245,113.8485424106128,1773437946000-649034868264558592-1268894095296692224,
1268894231850647552,1773427317000-649034868264558592-1268894231850647552,1773427317000,1773447736000,1,299.487,83.384,3.5916602705555025,649034868264558592,1773427317000,1268894231850647552,MP09DA9990,20419000,1773447736000,299.487,5.650000000000091,83.38355263498251,3.591679540340838,319.91499999997905,83.38355263498251,1773427317000-649034868264558592-1268894231850647552,
1268893955106275328,1773509961000-649034868264558592-1268893955106275328,1773509961000,1773529311000,2,297.65,109.736,2.712418896260115,649034868264558592,1773509961000,1268893955106275328,MP09DE0999,19350000,1773529311000,297.673,5.3472222222208075,109.75177526372711,2.712238588257084,291.35999999998603,109.75177526372713,1773509961000-649034868264558592-1268893955106275328,
687681844035977216,1773429513000-649034868264558592-687681844035977216,1773429513000,1773450466000,1,296.657,97.447,3.0442907426601122,649034868264558592,1773429513000,687681844035977216,MP30P6660,20953000,1773450466000,296.657,0.0,97.44657448555282,3.0443040359923743,293.3835388098378,97.44657448555282,1773429513000-649034868264558592-687681844035977216,
1494312585351135232,1773449989000-649034868264558592-1494312585351135232,1773449989000,1773477467000,3,291.529,114.34100000000001,2.5496453590575556,649034868264558592,1773449989000,1494312585351135232,MP09AZ0009,27478000,1773477467000,291.588,7.596111111111213,114.13378130330437,2.554791374388277,,114.13378130330437,1773449989000-649034868264558592-1494312585351135232,
930508235230674944,1773479959000-649034868264558592-930508235230674944,1773479959000,1773501401000,1,270.564,90.282,2.996876453778162,649034868264558592,1773479959000,930508235230674944,MP07P7770,21442000,1773501401000,270.564,0.0,90.28227081064675,2.996867464349303,277.2049999999581,90.28227081064675,1773479959000-649034868264558592-930508235230674944,
1192134793974775808,1773436088000-649034868264558592-1192134793974775808,1773436088000,1773453058000,2,261.618,75.755,3.453475018150617,649034868264558592,1773436088000,1192134793974775808,MP09ZT9990,16970000,1773453058000,261.655,4.700000000000728,75.3980859451297,3.4703135592913745,280.0,75.3980859451297,1773436088000-649034868264558592-1192134793974775808,
1494312472553717760,1773472116000-649034868264558592-1494312472553717760,1773472116000,1773498693000,1,249.629,103.999,2.4003019259800573,649034868264558592,1773472116000,1494312472553717760,Mp09AZ9990,26577000,1773498693000,249.629,7.34222222222229,103.99933983110287,2.4002940826874744,246.40499999999884,103.99933983110287,1773472116000-649034868264558592-1494312472553717760,
1494312585351135232,1773431678000-649034868264558592-1494312585351135232,1773431678000,1773449880000,1,248.709,89.41,2.7816687171457333,649034868264558592,1773431678000,1494312585351135232,MP09AZ0009,18202000,1773449880000,248.709,5.017777777777837,89.4102459472284,2.7816610654084624,245.55999999999767,89.4102459472284,1773431678000-649034868264558592-1494312585351135232,
1140330395766620160,1773446891000-649034868264558592-1140330395766620160,1773446891000,1773462396000,2,219.837,64.46300000000001,3.4102818671175705,649034868264558592,1773446891000,1140330395766620160,MP09DD0666,15505000,1773462396000,219.862,4.27944444444438,64.4702423243531,3.410286545750255,217.0,64.4702423243531,1773446891000-649034868264558592-1140330395766620160,
1334833501215653888,1773483235000-649034868264558592-1334833501215653888,1773483235000,1773502734000,1,219.186,69.788,3.1407405284576146,649034868264558592,1773483235000,1334833501215653888,MP09DS9990,19499000,1773502734000,219.186,5.399999999999636,69.78769222416572,3.1407543796684165,224.66500000003725,69.78769222416572,1773483235000-649034868264558592-1334833501215653888,
1084481853835968512,1773505580000-649034868264558592-1084481853835968512,1773505580000,1773522823000,2,210.574,69.841,3.015048467232715,649034868264558592,1773505580000,1084481853835968512,MP09PA3303,17243000,1773522823000,210.589,4.299999999999272,69.90617924011943,3.0124518646148832,217.85999999998603,69.90617924011943,1773505580000-649034868264558592-1084481853835968512,
1284476928488636416,1773486591000-649034868264558592-1284476928488636416,1773486591000,1773505413000,1,208.711,71.744,2.9091073818019626,649034868264558592,1773486591000,1284476928488636416,MP09DJ9990,18822000,1773505413000,208.711,5.150000000001455,71.74400000000605,2.9091073818017175,222.25500000000466,71.74400000000605,1773486591000-649034868264558592-1284476928488636416,
1334833384924381184,1773503353000-649034868264558592-1334833384924381184,1773503353000,1773518584000,2,202.937,61.206999999999994,3.315584818729884,649034868264558592,1773503353000,1334833384924381184,MP09DT9990,15231000,1773518584000,202.946,4.25,61.23962867998191,3.313965227655589,211.90500000002794,61.23962867998191,1773503353000-649034868264558592-1334833384924381184,
1334833501215653888,1773456959000-649034868264558592-1334833501215653888,1773456959000,1773472555000,1,200.757,62.054,3.235198375608341,649034868264558592,1773456959000,1334833501215653888,MP09DS9990,15596000,1773472555000,200.757,4.300000000001091,62.05396843290268,3.235200021366454,206.5100000000093,62.053968432902685,1773456959000-649034868264558592-1334833501215653888,
1518565483060658176,1773448673000-649034868264558592-1518565483060658176,1773448673000,1773467781000,2,198.27200000000002,64.552,3.0715082414177717,649034868264558592,1773448673000,1518565483060658176,MP09BK9000,19108000,1773467781000,198.28,5.2577777777778465,64.56342919659893,3.071088423699232,195.15499999999884,64.56342919659893,1773448673000-649034868264558592-1518565483060658176,
1284476928488636416,1773455147000-649034868264558592-1284476928488636416,1773455147000,1773468926000,1,191.891,63.892,3.003365053527828,649034868264558592,1773455147000,1284476928488636416,MP09DJ9990,13779000,1773468926000,191.891,3.75,63.89199727200487,3.0033651817624363,204.39000000001397,63.89199727200487,1773455147000-649034868264558592-1284476928488636416,
1268894298644938752,1773434275000-649034868264558592-1268894298644938752,1773434275000,1773445539000,1,189.545,48.274,3.926440734142602,649034868264558592,1773434275000,1268894298644938752,MP09DB9990,11264000,1773445539000,189.545,3.100000000000364,48.274189183068415,3.9264253467043333,202.69000000000233,48.274189183068415,1773434275000-649034868264558592-1268894298644938752,
1406271868830220288,1773504462000-649034868264558592-1406271868830220288,1773504462000,1773516782000,1,186.73,69.957,2.6692110868104693,649034868264558592,1773504462000,1406271868830220288,MP09AT9990,12320000,1773516782000,186.73,3.3930555555557476,69.95677506813473,2.6692196691190158,184.97000000000116,69.95677506813473,1773504462000-649034868264558592-1406271868830220288,
1268894231850647552,1773485399000-649034868264558592-1268894231850647552,1773485399000,1773501791000,1,183.693,58.81,3.1234994048631184,649034868264558592,1773485399000,1268894231850647552,MP09DA9990,16392000,1773501791000,183.693,4.5,58.81000000000131,3.123499404863049,195.90500000002794,58.81000000000131,1773485399000-649034868264558592-1268894231850647552,
1334833185816576000,1773481565000-649034868264558592-1334833185816576000,1773481565000,1773496533000,1,183.652,53.344,3.442786442711457,649034868264558592,1773481565000,1334833185816576000,MP09DS0999,14968000,1773496533000,183.652,4.100000000000364,53.3440383529506,3.4427839674391976,189.81499999994412,53.3440383529506,1773481565000-649034868264558592-1334833185816576000,
1476550907393998848,1773494814000-649034868264558592-1476550907393998848,1773494814000,1773510088000,2,180.72899999999998,55.699,3.2447440708091704,649034868264558592,1773494814000,1476550907393998848,MP09DP0666,15274000,1773510088000,180.78,4.187777777777683,55.5674640715618,3.253342635308765,179.94000000000233,55.5674640715618,1773494814000-649034868264558592-1476550907393998848,
1268894095296692224,1773500393000-649034868264558592-1268894095296692224,1773500393000,1773512973000,1,178.946,66.066,2.708594435867163,649034868264558592,1773500393000,1268894095296692224,MP09DF0999,12580000,1773512973000,178.946,3.439166666667006,66.06648617138062,2.708574503808222,176.56000000005588,66.06648617138062,1773500393000-649034868264558592-1268894095296692224,
1474016264899788800,1773476023000-649034868264558592-1474016264899788800,1773476023000,1773498495000,1,174.801,72.23,2.4200609165166824,649034868264558592,1773476023000,1474016264899788800,MP09BK9990,22472000,1773498495000,174.801,6.186666666666611,72.22996969905282,2.4200619317481484,172.09000000000015,72.22996969905282,1773476023000-649034868264558592-1474016264899788800,
1268893955106275328,1773491018000-649034868264558592-1268893955106275328,1773491018000,1773508544000,2,168.411,67.18,2.506862161357547,649034868264558592,1773491018000,1268893955106275328,MP09DE0999,17526000,1773508544000,168.414,4.827777777778465,67.19012120113233,2.5065291889540715,165.11999999999534,67.19012120113233,1773491018000-649034868264558592-1268893955106275328,
1146410747421523968,1773477802000-649034868264558592-1146410747421523968,1773477802000,1773493397000,1,168.237,73.039,2.303385862347513,649034868264558592,1773477802000,1146410747421523968,MP09ZM9990,15595000,1773493397000,168.237,4.2691666666669335,73.03924090948955,2.3033782649586927,167.11999999999534,73.03924090948955,1773477802000-649034868264558592-1146410747421523968,
