vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,driver_ids
1284476928488636416,1784738996000-649034868264558592-1284476928488636416,1784738996000,1784790124000,2,822.4649999999999,252.02100000000002,3.2634780434963746,649034868264558592,1784738996000,1284476928488636416,MP09DJ9990,51128000,1784790124000,665.1010340096186,775.318,14.149999999999636,251.93220985212824,3.07748660028455,823.734999999986,251.93220985212827,1784738996000-649034868264558592-1284476928488636416,
1284477133422329856,1784732340000-649034868264558592-1284477133422329856,1784732340000,1784777175000,3,726.105,200.721,3.617483970287115,649034868264558592,1784732340000,1284477133422329856,MP09DH9990,44835000,1784777175000,529.9198490753932,683.415,12.400000000001455,200.72721555886108,3.404695263157257,727.5450000000419,200.72721555886108,1784732340000-649034868264558592-1284477133422329856,
1151974728106246144,1784735137000-649034868264558592-1151974728106246144,1784735137000,1784771054000,3,676.945,199.569,3.3920348350695755,649034868264558592,1784735137000,1151974728106246144,MP09ZG9990,35917000,1784771054000,527.5373608382347,633.584,9.80000000000291,199.82475789327071,3.1706981991611185,680.1350000000093,199.82475789327071,1784735137000-649034868264558592-1151974728106246144,
1192134718468915200,1784721657000-649034868264558592-1192134718468915200,1784721657000,1784773599000,2,656.9,204.614,3.2104352585844564,649034868264558592,1784721657000,1192134718468915200,MP09ZT0099,51942000,1784773599000,537.3687582010683,615.761,14.350000000000364,203.5487720458592,3.025127559410037,658.2900000000373,203.5487720458592,1784721657000-649034868264558592-1192134718468915200,
1561408897250492416,1784740965000-649034868264558592-1561408897250492416,1784740965000,1784791612000,2,459.22,211.412,2.1721567366090855,649034868264558592,1784740965000,1561408897250492416,MP09BP0009,50647000,1784791612000,558.2198843512992,681.861,14.035000000000082,211.44692589064366,3.2247382984070696,,211.44692589064366,1784740965000-649034868264558592-1561408897250492416,
1474016042442293248,1784738828000-649034868264558592-1474016042442293248,1784738828000,1784771647000,2,380.02,130.249,2.91764236193752,649034868264558592,1784738828000,1474016042442293248,MP09AP9990,32819000,1784771647000,345.38591999998437,392.823,9.050000000000182,130.82799999999406,3.0025911884307472,382.320000000007,130.82799999999406,1784738828000-649034868264558592-1474016042442293248,
1406271868830220288,1784738375000-649034868264558592-1406271868830220288,1784738375000,1784772404000,2,333.4,203.89,1.6351954485261662,649034868264558592,1784738375000,1406271868830220288,MP09AT9990,34029000,1784772404000,538.1952910639503,530.521,9.414999999999964,203.86185267573876,2.6023554335290133,,203.86185267573876,1784738375000-649034868264558592-1406271868830220288,
933044705925529600,1784679524000-649034868264558592-933044705925529600,1784679524000,1784704255000,2,312.48,98.842,3.161409117581595,649034868264558592,1784679524000,933044705925529600,MP07P5550,24731000,1784704255000,260.7452011354538,341.414,0.0,98.76712164221733,3.456757616535267,313.4399999999441,98.76712164221733,1784679524000-649034868264558592-933044705925529600,
1268894298644938752,1784753133000-649034868264558592-1268894298644938752,1784753133000,1784773727000,2,301.42499999999995,84.382,3.572148088454883,649034868264558592,1784753133000,1268894298644938752,MP09DB9990,20594000,1784773727000,222.71877090004415,285.153,5.650000000001455,84.36317079547126,3.3800649893935404,303.6449999999022,84.36317079547126,1784753133000-649034868264558592-1268894298644938752,
1268894231850647552,1784754403000-649034868264558592-1268894231850647552,1784754403000,1784771473000,2,279.335,77.693,3.595368952157852,649034868264558592,1784754403000,1268894231850647552,MP09DA9990,17070000,1784771473000,205.20109521933207,262.913,4.700000000000273,77.72768758308032,3.382488379304759,281.2850000000326,77.72768758308032,1784754403000-649034868264558592-1268894231850647552,
