vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id
1536322320262496256,1778081042000-649034868264558592-1536322320262496256,1778081042000,1778135318000,2,996.454,274.987,3.6236403902729943,649034868264558592,1778081042000,1536322320262496256,MP09BL9000,54276000,1778135318000,723.8529841606685,996.505,15.027222222222235,274.1867364244956,3.6344026446896103,984.8499999999985,274.1867364244956,1778081042000-649034868264558592-1536322320262496256
930508235230674944,1778081179000-649034868264558592-930508235230674944,1778081179000,1778134785000,1,894.332,305.407,2.9283284273117514,649034868264558592,1778081179000,930508235230674944,MP07P7770,53606000,1778134785000,806.273485184703,894.332,0.0,305.40662317602386,2.9283320404107402,,305.40662317602386,1778081179000-649034868264558592-930508235230674944
1268894298644938752,1778081207000-649034868264558592-1268894298644938752,1778081207000,1778138847000,3,888.0889999999999,285.036,3.115708191246018,649034868264558592,1778081207000,1268894298644938752,MP09DB9990,57640000,1778138847000,753.2870400000271,888.18,15.950000000000728,285.33600000001024,3.1127512826981807,945.585000000021,285.33600000001024,1778081207000-649034868264558592-1268894298644938752
1406272050288394240,1778077706000-649034868264558592-1406272050288394240,1778077706000,1778127810000,5,838.964,240.536,3.4878937040609306,649034868264558592,1778077706000,1406272050288394240,MP09AT9000,50104000,1778127810000,633.0032511668168,839.121,13.889444444444507,239.77395877530935,3.4996335894271775,837.1999999999825,239.77395877530935,1778077706000-649034868264558592-1406272050288394240
1334833185816576000,1778084599000-649034868264558592-1334833185816576000,1778084599000,1778136691000,1,831.065,239.531,3.4695509140779275,649034868264558592,1778084599000,1334833185816576000,MP09DS0999,52092000,1778136691000,632.3616104292912,831.065,14.399999999999636,239.53091304139815,3.46955217365354,859.7099999999627,239.53091304139815,1778084599000-649034868264558592-1334833185816576000
1268893773056704512,1778066242000-649034868264558592-1268893773056704512,1778066242000,1778123882000,3,803.062,295.13,2.72104496323654,649034868264558592,1778066242000,1268893773056704512,MP09DG0009,57640000,1778123882000,779.42333576242,803.131,15.983333333331757,295.2361120312197,2.7203006924677053,790.359999999986,295.2361120312197,1778066242000-649034868264558592-1268893773056704512
1186996414987632640,1778081033000-649034868264558592-1186996414987632640,1778081033000,1778138691000,3,795.2909999999999,304.609,2.6108585104182738,649034868264558592,1778081033000,1186996414987632640,MP09ZS0009,57658000,1778138691000,804.234554786182,795.362,15.981944444444707,304.63430105537196,2.6108747348691725,798.9599999999627,304.63430105537196,1778081033000-649034868264558592-1186996414987632640
1334833501215653888,1778078100000-649034868264558592-1334833501215653888,1778078100000,1778121220000,1,698.991,216.293,3.2316857226077587,649034868264558592,1778078100000,1334833501215653888,MP09DS9990,43120000,1778121220000,571.0137448208083,698.991,11.950000000000728,216.29308515939704,3.2316844502212314,724.7299999999814,216.29308515939704,1778078100000-649034868264558592-1334833501215653888
1334832234422599680,1778067853000-649034868264558592-1334832234422599680,1778067853000,1778125561000,2,692.326,261.653,2.645970044295307,649034868264558592,1778067853000,1334832234422599680,MP09DR0666,57708000,1778125561000,690.6274131721484,692.365,16.002777777777737,261.60129286823803,2.646642118656221,676.7999999999884,261.60129286823803,1778067853000-649034868264558592-1334832234422599680
1494312585351135232,1778046558000-649034868264558592-1494312585351135232,1778046558000,1778104185000,2,681.45,253.457,2.688621738598658,649034868264558592,1778046558000,1494312585351135232,MP09AZ0009,57627000,1778104185000,669.417695340189,685.868,15.980000000000018,253.56730884098067,2.7048754949326987,681.5200000000041,253.56730884098064,1778046558000-649034868264558592-1494312585351135232
1220369221305761792,1778068644000-649034868264558592-1220369221305761792,1778068644000,1778126350000,3,650.7620000000001,237.08100000000002,2.7448930956086737,649034868264558592,1778068644000,1220369221305761792,MP09ZY9990,57706000,1778126350000,630.3515111843011,650.934,15.991111111110513,238.76951181223527,2.7262023323642954,651.2799999999115,238.76951181223527,1778068644000-649034868264558592-1220369221305761792
1494313280225673216,1778072359000-649034868264558592-1494313280225673216,1778072359000,1778126056000,4,641.422,238.47799999999998,2.6896485210375802,649034868264558592,1778072359000,1494313280225673216,MP09BL9990,53697000,1778126056000,628.7049411714543,641.519,14.87250000000006,238.14581104979325,2.6938076179969697,,238.14581104979328,1778072359000-649034868264558592-1494313280225673216
1494312472553717760,1778085504000-649034868264558592-1494312472553717760,1778085504000,1778117822000,2,617.654,186.567,3.310628353352951,649034868264558592,1778085504000,1494312472553717760,Mp09AZ9990,32318000,1778117822000,492.62022508261236,617.673,8.93694444444418,186.59857010705014,3.310170059961584,615.0999999999913,186.59857010705014,1778085504000-649034868264558592-1494312472553717760
1192134718468915200,1778077905000-649034868264558592-1192134718468915200,1778077905000,1778130303000,2,616.896,185.796,3.320286766130595,649034868264558592,1778077905000,1192134718468915200,MP09ZT0099,52398000,1778130303000,490.5959888826947,616.913,14.5,185.8318139707177,3.3197383527516426,660.0999999999767,185.8318139707177,1778077905000-649034868264558592-1192134718468915200
1140330395766620160,1778091061000-649034868264558592-1140330395766620160,1778091061000,1778125928000,1,607.277,155.663,3.9012289368700332,649034868264558592,1778091061000,1140330395766620160,MP09DD0666,34867000,1778125928000,410.9516157218127,607.277,9.64472222222139,155.6634908037169,3.901216636377138,599.3600000000442,155.6634908037169,1778091061000-649034868264558592-1140330395766620160
1406271868830220288,1778088717000-649034868264558592-1406271868830220288,1778088717000,1778128033000,2,571.332,201.767,2.8316424390509844,649034868264558592,1778088717000,1406271868830220288,MP09AT9990,39316000,1778128033000,533.8432608259651,571.376,10.873055555555766,202.21335637347164,2.825609594970151,569.6600000000035,202.21335637347164,1778088717000-649034868264558592-1406271868830220288
1474013221449891840,1778081789000-649034868264558592-1474013221449891840,1778081789000,1778121888000,2,570.389,199.856,2.853999879913538,649034868264558592,1778081789000,1474013221449891840,MP09AS9990,40099000,1778121888000,528.1900800000003,570.72,11.100000000000364,200.07200000000012,2.8525730736934687,569.0,200.07200000000012,1778081789000-649034868264558592-1474013221449891840
1406271868830220288,1778010052000-649034868264558592-1406271868830220288,1778010052000,1778052969000,2,569.4680000000001,180.06799999999998,3.1625163826998697,649034868264558592,1778010052000,1406271868830220288,MP09AT9990,42917000,1778052969000,472.26326298181283,569.517,11.768611111111113,178.88759961432302,3.183658348750074,565.6399999999849,178.8531622722279,1778010052000-649034868264558592-1406271868830220288
