vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,load_estimation,driver_ids,engine_hours
1207353920964263936,1789687750000-1205841794575630336-1207353920964263936,1789687750000,1789715611000,1,237.333,70.109,3.3852001882782528,1205841794575630336,1789687750000,1207353920964263936,OD10Y3942,27861000,1789715611000,185.08734123470452,237.333,70.10884137678201,3.385207847388528,244.49000000000524,70.10884137678201,1789687750000-1205841794575630336-1207353920964263936,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789715623964}",,0.0
1262196621056147456,1789604990000-1205841794575630336-1262196621056147456,1789604990000,1789647365000,1,213.609,40.751,5.2418100169321,1205841794575630336,1789604990000,1262196621056147456,OD11AE3364,42375000,1789647365000,107.58229666164914,213.609,40.75086994759437,5.2418267456547865,226.375,40.75086994759437,1789604990000-1205841794575630336-1262196621056147456,"{'confidence': 69.5, 'count': 4, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 6731.463177158352, 'std': 820.9971409941052, 'timestamp': 1789647372488}",,11.700000000000728
1321504772410310656,1789667616000-1205841794575630336-1321504772410310656,1789667616000,1789688088000,1,212.896,54.346,3.9174180252456483,1205841794575630336,1789667616000,1321504772410310656,OD08X4547,20472000,1789688088000,143.47252167357502,212.896,54.345652149081445,3.9174430995138656,218.33499999999185,54.345652149081445,1789667616000-1205841794575630336-1321504772410310656,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789688102927}",,0.0
1207353169709891584,1789632951000-1205841794575630336-1207353169709891584,1789632951000,1789657026000,1,198.382,54.573,3.6351675737086104,1205841794575630336,1789632951000,1207353169709891584,OD10Y3956,24075000,1789657026000,144.07382922350052,198.382,54.57342016041686,3.635139586576438,204.75500000000466,54.57342016041686,1789632951000-1205841794575630336-1207353169709891584,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789657047133}",,0.0
1207355063358455808,1789633074000-1205841794575630336-1207355063358455808,1789633074000,1789650337000,1,166.311,42.511,3.912187433840653,1205841794575630336,1789633074000,1207355063358455808,OD08W4678,17263000,1789650337000,112.2295558775877,166.311,42.51119540817716,3.912169450967958,170.6600000000035,42.51119540817716,1789633074000-1205841794575630336-1207355063358455808,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789650349206}",,0.0
1262095205893406720,1789608996000-1205841794575630336-1262095205893406720,1789608996000,1789625896000,3,159.4,26.663,5.978322019277651,1205841794575630336,1789608996000,1262095205893406720,OD23Q8767,16900000,1789625896000,70.42769324546568,154.642,26.677156532373363,5.79679471507161,161.19999999998254,26.677156532373363,1789608996000-1205841794575630336-1262095205893406720,"{'confidence': 40.4, 'count': 16, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 5810.081778363131, 'std': 2770.1912405943103, 'timestamp': 1789626181649}",,0.0
1262226432206045184,1789609676000-1205841794575630336-1262226432206045184,1789609676000,1789630570000,1,153.389,28.719,5.341028587346356,1205841794575630336,1789609676000,1262226432206045184,OD11AE5223,20894000,1789630570000,75.81919385900926,153.389,28.719391613261084,5.340955757891931,164.75,28.719391613261084,1789609676000-1205841794575630336-1262226432206045184,"{'confidence': 59.2, 'count': 12, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 7467.442852976425, 'std': 2109.9916672123404, 'timestamp': 1789630748381}",,5.75
1207345077756624896,1789629986000-1205841794575630336-1207345077756624896,1789629986000,1789649865000,1,151.052,36.577,4.129698991169314,1205841794575630336,1789629986000,1207345077756624896,OD08V3486,19879000,1789649865000,96.56303630932189,151.052,36.576907692924955,4.129709413057295,154.0,36.576907692924955,1789629986000-1205841794575630336-1207345077756624896,"{'confidence': 47, 'count': 5, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 8776.830801529195, 'std': 2078.369144491537, 'timestamp': 1789649871024}",,0.0
1262220397747634176,1789689358000-1205841794575630336-1262220397747634176,1789689358000,1789713409000,1,147.681,44.51,3.3179285553808135,1205841794575630336,1789689358000,1262220397747634176,OD21R1629,24051000,1789713409000,117.50757646781494,147.681,44.510445631748084,3.3178953367895105,156.75,44.510445631748084,1789689358000-1205841794575630336-1262220397747634176,"{'confidence': 70.1, 'count': 4, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 9145.96211018369, 'std': 1092.2486366876497, 'timestamp': 1789713413222}",,6.599999999999454
1262071346058231808,1789605021000-1205841794575630336-1262071346058231808,1789605021000,1789632944000,1,145.474,31.278,4.651000703369781,1205841794575630336,1789605021000,1262071346058231808,OD15Y7246,27923000,1789632944000,82.57361057348244,145.474,31.27788279298577,4.651018131976097,151.10000000000582,31.260697264708234,1789605021000-1205841794575630336-1262071346058231808,"{'confidence': 0, 'count': 7, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 6102.040541527761, 'std': 4158.472020485809, 'timestamp': 1789632949267}",,0.0
