trip_id,vehicle_id,start_time,end_time,distance,fuel_consumed
1787445414000-649034868264558592-930508235230674944,930508235230674944,1787445414000,1787452476000,3.92,5.976
1787445414000-649034868264558592-930508235230674944,930508235230674944,1787452477000,1787469204000,89.405,31.95
1787487685000-649034868264558592-1146410747421523968,1146410747421523968,1787487685000,1787492460000,11.36,7.485
1787487685000-649034868264558592-1146410747421523968,1146410747421523968,1787492461000,1787497165000,16.56,10.418
1787487685000-649034868264558592-1146410747421523968,1146410747421523968,1787497166000,1787497541000,1.84,1.525
1787487685000-649034868264558592-1146410747421523968,1146410747421523968,1787497542000,1787498204000,0.08,0.581
1787487685000-649034868264558592-1146410747421523968,1146410747421523968,1787498205000,1787498562000,2.24,2.331
1787487685000-649034868264558592-1146410747421523968,1146410747421523968,1787498563000,1787499026000,2.72,1.805
1787487685000-649034868264558592-1146410747421523968,1146410747421523968,1787499027000,1787499504000,2.48,1.476
1787487685000-649034868264558592-1146410747421523968,1146410747421523968,1787499505000,1787502126000,26.24,13.62
1787487685000-649034868264558592-1146410747421523968,1146410747421523968,1787502127000,1787502570000,1.52,0.823
1787489824000-649034868264558592-1334832234422599680,1334832234422599680,1787489824000,1787498593000,28.88,17.483
1787489824000-649034868264558592-1334832234422599680,1334832234422599680,1787498594000,1787502308000,52.84,14.2
1787490921000-649034868264558592-1406271868830220288,1406271868830220288,1787490921000,1787493021000,2.16,2.098
1787490921000-649034868264558592-1406271868830220288,1406271868830220288,1787493022000,1787497665000,51.08,18.702
1787490921000-649034868264558592-1406271868830220288,1406271868830220288,1787497666000,1787499345000,25.64,6.598
1787491915000-649034868264558592-1494312585351135232,1494312585351135232,1787491915000,1787495016000,3.14,3.975
1787491915000-649034868264558592-1494312585351135232,1494312585351135232,1787495017000,1787495334000,0.0,0.175
1787494860000-649034868264558592-1268893877926887424,1268893877926887424,1787494860000,1787501275000,23.96,12.947
1787494860000-649034868264558592-1268893877926887424,1268893877926887424,1787501276000,1787505008000,57.0,13.469
1787498700000-649034868264558592-1192134718468915200,1192134718468915200,1787498700000,1787513255000,169.195,55.645
1787498700000-649034868264558592-1192134718468915200,1192134718468915200,1787513256000,1787537249000,387.305,141.076
1787498700000-649034868264558592-1192134718468915200,1192134718468915200,1787537250000,1787538307000,2.825,1.586
1787502784000-649034868264558592-1334833384924381184,1334833384924381184,1787502784000,1787529318000,406.74,120.96
1787502784000-649034868264558592-1334833384924381184,1334833384924381184,1787529319000,1787533564000,68.23,15.213
1787508280000-649034868264558592-1140330395766620160,1140330395766620160,1787508280000,1787524153000,297.2,93.351
1787508280000-649034868264558592-1140330395766620160,1140330395766620160,1787524154000,1787524840000,4.12,2.18
1787508280000-649034868264558592-1140330395766620160,1140330395766620160,1787524841000,1787533246000,121.64,40.084
1787511207000-649034868264558592-1474013563159838720,1474013563159838720,1787511207000,1787536708000,363.3,143.529
1787511207000-649034868264558592-1474013563159838720,1474013563159838720,1787536709000,1787537856000,16.04,6.646
1787511207000-649034868264558592-1474013563159838720,1474013563159838720,1787537857000,1787541094000,19.625,9.55
1787511207000-649034868264558592-1474013563159838720,1474013563159838720,1787541095000,1787542882000,29.035,9.213
1787511207000-649034868264558592-1474013563159838720,1474013563159838720,1787542883000,1787552626000,96.31,44.102
1787512274000-649034868264558592-1146409880471470080,1146409880471470080,1787512274000,1787536935000,379.08,126.004
1787512274000-649034868264558592-1146409880471470080,1146409880471470080,1787536936000,1787555542000,0.0,77.06
1787512848000-649034868264558592-1284476928488636416,1284476928488636416,1787512848000,1787544133000,523.445,163.003
1787512848000-649034868264558592-1284476928488636416,1284476928488636416,1787544134000,1787550665000,124.11,41.38
1787517975000-649034868264558592-1406271868830220288,1406271868830220288,1787517975000,1787521979000,49.88,19.591
1787517975000-649034868264558592-1406271868830220288,1406271868830220288,1787521980000,1787538986000,240.68,87.056
1787524878000-649034868264558592-1268894095296692224,1268894095296692224,1787524878000,1787530290000,87.2,28.877
1787524878000-649034868264558592-1268894095296692224,1268894095296692224,1787530291000,1787548161000,196.64,83.09
1787524878000-649034868264558592-1268894095296692224,1268894095296692224,1787548162000,1787548603000,0.0,0.239
