alert_name,mismatch_count,total_joined_trips,mismatch_pct
unscheduled_driving,12,4985,0.24
fuel_chori,3,4985,0.06
slow_running,2,4985,0.04
idling,0,4985,0.0
over_speed,0,4985,0.0
freerun,0,4985,0.0
over_acc,0,4985,0.0
hard_brake,0,4985,0.0
continuous_driving,0,4985,0.0
