vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,carbon_emission,driver_ids,vehicle_device_type,active_driver,adblue_consumed
866648789010612224,1773218190000-632578958264631296-866648789010612224,1773218190000,1773230998000,1,156.103,29.877,5.2248552398165815,632578958264631296,1773218190000,866648789010612224,RJ47GA4406,12808000,1773230998000,3.5,29.877302369505493,5.2248023623219675,162.09999999997672,29.877302369505493,1773218190000-632578958264631296-866648789010612224,156.103,,,,,1.6367097059877231
1067771070980816896,1773192580000-632578958264631296-1067771070980816896,1773192580000,1773205637000,1,155.49,59.109,2.630563873521799,632578958264631296,1773192580000,1067771070980816896,RJ47GA3902,13057000,1773205637000,3.600000000000364,59.109154077528316,2.630557016533469,151.625,59.109154077528316,1773192580000-632578958264631296-1067771070980816896,155.49,,,,,
1050035941135089664,1773229609000-632578958264631296-1050035941135089664,1773229609000,1773245288000,1,155.276,39.897,3.8919216983733116,632578958264631296,1773229609000,1050035941135089664,RJ47GA5558,15679000,1773245288000,4.300000000000182,39.89695106494019,3.8919264719566558,165.10000000000582,39.89695106494019,1773229609000-632578958264631296-1050035941135089664,155.276,,,,,
1131972366507704320,1773191880000-632578958264631296-1131972366507704320,1773191880000,1773205390000,1,155.241,43.604,3.5602467663517112,632578958264631296,1773191880000,1131972366507704320,RJ47GA6195,13510000,1773205390000,3.5999999999994543,43.60434829540529,3.5602183284174482,161.30000000001746,43.60434829540529,1773191880000-632578958264631296-1131972366507704320,155.241,,,,,
1152269748554170368,1773191852000-632578958264631296-1152269748554170368,1773191852000,1773205348000,1,155.161,44.255,3.5060671110608967,632578958264631296,1773191852000,1152269748554170368,RJ14GQ0814,13496000,1773205348000,3.699999999999818,44.25452346710282,3.5061048644064816,160.30000000001746,44.25452346710282,1773191852000-632578958264631296-1152269748554170368,155.161,,,,,
1083019060351860736,1773186359000-632578958264631296-1083019060351860736,1773186359000,1773199347000,1,154.658,52.705,2.9344085001423013,632578958264631296,1773186359000,1083019060351860736,RJ47GA5912,12988000,1773199347000,3.5999999999994543,52.70458562742893,2.934431570969636,163.70000000001164,52.70458562742893,1773186359000-632578958264631296-1083019060351860736,154.658,,,,,
1091761897729949696,1773186077000-632578958264631296-1091761897729949696,1773186077000,1773199162000,1,154.497,59.077,2.615180188567463,632578958264631296,1773186077000,1091761897729949696,RJ47GA3662,13085000,1773199162000,3.600000000000364,59.07693946057933,2.615182868487835,169.25,59.076939460579325,1773186077000-632578958264631296-1091761897729949696,154.497,,,,,
1428064485414797312,1773200492000-632578958264631296-1428064485414797312,1773200492000,1773212939000,1,154.452,42.752,3.6127432634730536,632578958264631296,1773200492000,1428064485414797312,NL01AJ9496,12447000,1773212939000,3.400000000000091,42.752035258833054,3.6127402839397798,159.875,42.752035258833054,1773200492000-632578958264631296-1428064485414797312,154.452,,,,,
1061980520671346688,1773207034000-632578958264631296-1061980520671346688,1773207034000,1773218365000,1,153.75,50.377,3.051988010401572,632578958264631296,1773207034000,1061980520671346688,RJ47GA3390,11331000,1773218365000,3.100000000000364,50.376715089269226,3.0520052712359242,153.75,50.376715089269226,1773207034000-632578958264631296-1061980520671346688,153.75,,,,,
1109804807901675520,1773211920000-632578958264631296-1109804807901675520,1773211920000,1773225529000,1,153.145,59.886,2.5572754900978527,632578958264631296,1773211920000,1109804807901675520,RJ47GA5831,13609000,1773225529000,0.0,59.88624300533027,2.557265113230915,161.29999999998836,59.88624300533027,1773211920000-632578958264631296-1109804807901675520,153.145,,,,,
