vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id
930508235230674944,1774539027000-649034868264558592-930508235230674944,1774539027000,1774596634000,1,873.943,257.815,3.389806644299207,649034868264558592,1774539027000,930508235230674944,MP07P7770,57607000,1774596634000,680.631374198506,873.943,0.0,257.81491446913105,3.389807768877699,896.8100000000559,257.81491446913105,1774539027000-649034868264558592-930508235230674944
1474016264899788800,1774536510000-649034868264558592-1474016264899788800,1774536510000,1774592308000,3,866.961,270.43899999999996,3.205754347560818,649034868264558592,1774536510000,1474016264899788800,MP09BK9990,55798000,1774592308000,713.8452272324269,867.039,15.449166666666656,270.3959194062223,3.2065535674649976,856.6599999999962,270.3959194062223,1774536510000-649034868264558592-1474016264899788800
1494312366358134784,1774525313000-649034868264558592-1494312366358134784,1774525313000,1774583010000,3,831.888,287.707,2.891441640279868,649034868264558592,1774525313000,1494312366358134784,MP09AX9990,57697000,1774583010000,759.2901894121902,831.966,15.989722222222099,287.6099202318902,2.892688817302316,825.1999999999971,287.6099202318902,1774525313000-649034868264558592-1494312366358134784
1268894095296692224,1774545287000-649034868264558592-1268894095296692224,1774545287000,1774602642000,1,799.341,300.388,2.6610284032651106,649034868264558592,1774545287000,1268894095296692224,MP09DF0999,57355000,1774602642000,793.0239785015247,799.341,15.885277777777446,300.3878706445169,2.661029549178938,788.4399999999441,300.3878706445169,1774545287000-649034868264558592-1268894095296692224
1140330319757443072,1774536118000-649034868264558592-1140330319757443072,1774536118000,1774593779000,3,796.635,305.384,2.6086337201687053,649034868264558592,1774536118000,1140330319757443072,MP09ZL9990,57661000,1774593779000,806.3328043982885,796.691,15.982500000000073,305.4290925751093,2.608431938434557,792.0,305.4290925751093,1774536118000-649034868264558592-1140330319757443072
1494312472553717760,1774537031000-649034868264558592-1494312472553717760,1774537031000,1774588609000,1,791.881,254.326,3.113645478637654,649034868264558592,1774537031000,1494312472553717760,Mp09AZ9990,51578000,1774588609000,671.420629787366,791.881,14.273888888888905,254.32599613157802,3.1136455259977147,784.6349999999948,254.32599613157802,1774537031000-649034868264558592-1494312472553717760
1476550907393998848,1774541706000-649034868264558592-1476550907393998848,1774541706000,1774576847000,3,678.778,166.043,4.0879651656498615,649034868264558592,1774541706000,1476550907393998848,MP09DP0666,35141000,1774576847000,439.6723282713542,678.878,9.720833333333303,166.54254858763417,4.076303657877413,676.9100000000035,166.54254858763417,1774541706000-649034868264558592-1476550907393998848
1066488845387694080,1774522693000-649034868264558592-1066488845387694080,1774522693000,1774577338000,2,671.681,241.74599999999998,2.778457554623448,649034868264558592,1774522693000,1066488845387694080,MP09PA3330,54645000,1774577338000,637.9009094035509,671.725,15.128888888888469,241.6291323498299,2.779983495646869,669.5999999999767,241.6291323498299,1774522693000-649034868264558592-1066488845387694080
1186996301657538560,1774542160000-649034868264558592-1186996301657538560,1774542160000,1774591623000,1,654.554,238.466,2.74485251566261,649034868264558592,1774542160000,1186996301657538560,MP09ZT0009,49463000,1774591623000,629.5493345528859,654.554,13.681666666666388,238.46565702760824,2.744856463437078,636.8799999998882,238.46565702760824,1774542160000-649034868264558592-1186996301657538560
1334833185816576000,1774535227000-649034868264558592-1334833185816576000,1774535227000,1774575029000,1,651.778,173.608,3.7543085572093453,649034868264558592,1774535227000,1334833185816576000,MP09DS0999,39802000,1774575029000,458.3247874107527,651.778,10.962777777778506,173.6078740192245,3.7543112815713946,673.6999999999534,173.60830674010194,1774535227000-649034868264558592-1334833185816576000
933044705925529600,1774538811000-649034868264558592-933044705925529600,1774538811000,1774574342000,1,632.565,180.574,3.503079070076534,649034868264558592,1774538811000,933044705925529600,MP07P5550,35531000,1774574342000,476.7148390931963,632.565,0.0,180.57380268681678,3.503082897894701,585.4300000001676,180.57380268681678,1774538811000-649034868264558592-933044705925529600
1192134718468915200,1774526431000-649034868264558592-1192134718468915200,1774526431000,1774577308000,2,629.87,185.27499999999998,3.3996491701524767,649034868264558592,1774526431000,1192134718468915200,MP09ZT0099,50877000,1774577308000,489.13919999999695,614.064,14.100000000000364,185.27999999999884,3.314248704663233,653.390000000014,185.27999999999884,1774526431000-649034868264558592-1192134718468915200
1474013563159838720,1774538188000-649034868264558592-1474013563159838720,1774538188000,1774591696000,3,607.431,230.665,2.6333904146706266,649034868264558592,1774538188000,1474013563159838720,MP09AM9990,53508000,1774591696000,610.1162109818752,607.742,14.799999999999727,231.1046253719224,2.6297266834099307,604.6399999999994,231.1046253719224,1774538188000-649034868264558592-1474013563159838720
1284476928488636416,1774543924000-649034868264558592-1284476928488636416,1774543924000,1774578020000,1,606.731,170.724,3.553870574728802,649034868264558592,1774543924000,1284476928488636416,MP09DJ9990,34096000,1774578020000,450.71206857382,606.731,9.450000000000728,170.72426839917424,3.5538649876149337,649.4149999999208,170.72426839917424,1774543924000-649034868264558592-1284476928488636416
1494312254978392064,1774542582000-649034868264558592-1494312254978392064,1774542582000,1774587281000,1,605.229,190.202,3.182032786195729,649034868264558592,1774542582000,1494312254978392064,MP09AY9990,44699000,1774587281000,502.1332222686607,605.229,12.39777777777772,190.20197813206843,3.1820331520409,600.5299999999988,190.20197813206843,1774542582000-649034868264558592-1494312254978392064
1494313280225673216,1774545567000-649034868264558592-1494313280225673216,1774545567000,1774590094000,2,576.567,220.02700000000002,2.6204374917623743,649034868264558592,1774545567000,1494313280225673216,MP09BL9990,44527000,1774590094000,582.2814950644932,576.672,12.326944444444436,220.56117237291411,2.6145671688078944,,220.56117237291411,1774545567000-649034868264558592-1494313280225673216
1474016264899788800,1774464990000-649034868264558592-1474016264899788800,1774464990000,1774505125000,1,575.976,181.318,3.1766068454317824,649034868264558592,1774464990000,1474016264899788800,MP09BK9990,40135000,1774505125000,478.6793245152747,575.976,11.120833333333394,181.31792595275556,3.176608142705521,569.1449999999968,181.31792595275556,1774464990000-649034868264558592-1474016264899788800
1474016042442293248,1774537327000-649034868264558592-1474016042442293248,1774537327000,1774578453000,1,574.671,182.244,3.1533054586159217,649034868264558592,1774537327000,1474016042442293248,MP09AP9990,41126000,1774578453000,481.1241599999968,574.671,11.399999999999636,182.24399999999878,3.153305458615943,566.6900000000023,182.24399999999878,1774537327000-649034868264558592-1474016042442293248
1334833501215653888,1774536902000-649034868264558592-1334833501215653888,1774536902000,1774574012000,1,571.651,170.674,3.349373659725558,649034868264558592,1774536902000,1334833501215653888,MP09DS9990,37110000,1774574012000,450.5783920458958,571.651,10.25,170.6736333507181,3.349380855010636,589.7249999999767,170.6736333507181,1774536902000-649034868264558592-1334833501215653888
