trip_id,vehicle_id,start_time,end_time,distance,fuel_consumed
1789187342000-649034868264558592-933044705925529600,933044705925529600,1789187342000,1789206303000,258.075,67.874
1789187342000-649034868264558592-933044705925529600,933044705925529600,1789206304000,1789215530000,88.095,29.88
1789187342000-649034868264558592-933044705925529600,933044705925529600,1789215531000,1789216894000,4.785,1.994
1789208078000-649034868264558592-1268893773056704512,1268893773056704512,1789208078000,1789234162000,67.92,45.388
1789208078000-649034868264558592-1268893773056704512,1268893773056704512,1789234163000,1789236333000,8.32,6.153
1789224279000-649034868264558592-1192134642870779904,1192134642870779904,1789224279000,1789229270000,10.845,6.023
1789224279000-649034868264558592-1192134642870779904,1192134642870779904,1789229271000,1789236431000,108.89,32.262
1789226625000-649034868264558592-1537489451758911488,1537489451758911488,1789226625000,1789258282000,0.0,132.876
1789226625000-649034868264558592-1537489451758911488,1537489451758911488,1789258283000,1789271091000,0.0,43.894
1789227055000-649034868264558592-1561408916011614208,1561408916011614208,1789227055000,1789237842000,93.115,36.25
1789227055000-649034868264558592-1561408916011614208,1561408916011614208,1789237843000,1789239113000,28.365,8.03
1789227055000-649034868264558592-1561408916011614208,1561408916011614208,1789239114000,1789241466000,52.745,12.5
1789228464000-649034868264558592-1334833185816576000,1334833185816576000,1789228464000,1789261425000,549.045,159.752
1789228464000-649034868264558592-1334833185816576000,1334833185816576000,1789261426000,1789267996000,116.0,30.756
1789230864000-649034868264558592-1192134718468915200,1192134718468915200,1789230864000,1789234644000,55.235,17.846
1789230864000-649034868264558592-1192134718468915200,1192134718468915200,1789234645000,1789267488000,586.66,172.256
1789230864000-649034868264558592-1192134718468915200,1192134718468915200,1789267489000,1789284927000,226.12,72.048
1789231597000-649034868264558592-1192134793974775808,1192134793974775808,1789231597000,1789250827000,276.6,99.421
1789231597000-649034868264558592-1192134793974775808,1192134793974775808,1789250828000,1789276937000,292.355,85.477
1789234842000-649034868264558592-1334833384924381184,1334833384924381184,1789234842000,1789261214000,361.98,105.567
1789234842000-649034868264558592-1334833384924381184,1334833384924381184,1789261215000,1789266683000,61.31,19.806
1789236682000-649034868264558592-1140330395766620160,1140330395766620160,1789236682000,1789239708000,30.84,9.445
1789236682000-649034868264558592-1140330395766620160,1140330395766620160,1789239709000,1789240039000,5.52,2.212
1789236682000-649034868264558592-1140330395766620160,1140330395766620160,1789240040000,1789247574000,149.72,38.421
1789243110000-649034868264558592-1561408916011614208,1561408916011614208,1789243110000,1789263082000,1.396,0.248
1789243110000-649034868264558592-1561408916011614208,1561408916011614208,1789263083000,1789278981000,220.64,71.198
1789245786000-649034868264558592-1268894298644938752,1268894298644938752,1789245786000,1789257454000,191.595,50.856
1789245786000-649034868264558592-1268894298644938752,1268894298644938752,1789257455000,1789265756000,109.42,31.711
