tags,id,start_time,end_time,account_id,vehicle_id,driver_id,driver_type,trip_id,driver_session_id,distance,mileage,loss,idling_alert_fuel_consumed,ready,alert_breath_test_duration,alert_breath_test_count,alert_camera_tampered_duration,alert_camera_tampered_count,alert_distracted_driving_duration,alert_distracted_driving_count,alert_drowsiness_duration,alert_drowsiness_count,alert_emergency_recording_duration,alert_emergency_recording_count,alert_eyes_closed_duration,alert_eyes_closed_count,alert_fcw_duration,alert_fcw_count,alert_lane_departure_warning_duration,alert_lane_departure_warning_count,alert_mobile_phone_duration,alert_mobile_phone_count,alert_pcw_duration,alert_pcw_count,alert_sd_card_tampered_duration,alert_sd_card_tampered_count,alert_seatbelt_violation_duration,alert_seatbelt_violation_count,alert_tailgating_duration,alert_tailgating_count,alert_smoking_duration,alert_smoking_count,alert_idling_duration,alert_idling_count,alert_over_speed_duration,alert_over_speed_count,alert_speeding_duration,alert_speeding_count,alert_freerun_duration,alert_freerun_count,alert_over_acc_duration,alert_over_acc_count,alert_hard_brake_duration,alert_hard_brake_count,alert_unscheduled_driving_duration,alert_unscheduled_driving_count,alert_slow_running_duration,alert_slow_running_count,alert_continuous_driving_duration,alert_continuous_driving_count,alert_fuel_chori_amount,alert_fuel_chori_count,alert_def_chori_amount,alert_def_chori_count,accident_count,unresolved_alerts_count,day_driving_duration,night_driving_duration,driver_idle_duration_before_trip,vehicle_idle_duration_before_trip,total_alerts_count,gear_utilization,peak_torque_range,fuel_smart_mode,terrain,uphill_slope,engine_load,engine_hours,fuel_consumed,adblue_consumed,avg_speed,last_gear_utilization,last_two_gear_utilization,below_ptr_duration,between_ptr_duration,above_ptr_duration,alert_stoppage_duration,alert_stoppage_count
[],1073983957575401472-1776364038000,1776364038000,1776364325000,632578958264631296,1073983957575401472,,,1776364038000-632578958264631296-1073983957575401472,,46.0,0.164,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,,4538,0,,,,,,,0.06457084,0.281,,712.39594,,,,,,0,0
[],789513633972355072-1776364013000,1776364013000,1776370653000,632578958264631296,789513633972355072,900758004201160708,verified_drivers,1776364013000-632578958264631296-789513633972355072,,58.627,3.516,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,5659,2,0,0,0,0,0,0,0,0,0,3,0,6640,1489.0,1489,3,"{'fifth_gear_duration': 25.802793456470713, 'first_gear_duration': 1.838863306486636, 'sixth_gear_duration': 35.695317135550766, 'third_gear_duration': 8.715031650592252, 'fourth_gear_duration': 19.11593217595685, 'second_gear_duration': 8.832062274942784}",,,"{'up': 16.97808656595961, 'down': 40.233696510342654, 'plane': 42.78821692369774}",1.0207368,,1.8,16.674,,32.570557,35.695316,61.49811,589399.0,2507669.0,616492.0,258,1
[],1050037537222950912-1776364005000,1776364005000,1776364144000,632578958264631296,1050037537222950912,,,1776364005000-632578958264631296-1050037537222950912,,70.0,0.429,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,,1327,0,,,,,,,,0.163,,,,,,,,0,0
[],1332765289414131712-1776363867000,1776363867000,1776364536000,632578958264631296,1332765289414131712,,,1776363867000-632578958264631296-1332765289414131712,,8.0,0.011,,0.71,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586.665,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,669,,41647,1,,,,,,,,0.755,,,,,,,,0,0
[],1067763553357791232-1776363851000,1776363851000,1776364051000,632578958264631296,1067763553357791232,,,1776363851000-632578958264631296-1067763553357791232,,0.317,0.733,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,,40,0,,,,,,,,0.432,,,,,,,,0,0
[],877447467317067776-1776363641000,1776363641000,1776363966000,632578958264631296,877447467317067776,,,1776363641000-632578958264631296-877447467317067776,,0.334,0.964,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,,5,0,,,"{'MODE_HEAVY': 0, 'MODE_LIGHT': 100, 'MODE_TURBO': 0}",,,33.58,0.056111112,0.346,,5.952475,,,,,,0,0
[],1181865650805538816-1776363607000,1776363607000,1776363802000,632578958264631296,1181865650805538816,,,1776363607000-632578958264631296-1181865650805538816,,25.0,0.111,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,,399,0,,,,,,,0.049630556,0.225,,503.72195,,,,,,0,0
[],862677558196436992-1776363497000,1776363497000,1776364022000,632578958264631296,862677558196436992,900758004234715140,verified_drivers,1776363497000-632578958264631296-862677558196436992,,0.025,0.041,,0.56,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.167,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,525,46659.0,46659,1,,,"{'MODE_HEAVY': 0, 'MODE_LIGHT': 100, 'MODE_TURBO': 0}",,,45.53,0.12657444,0.613,,0.19751222,,,,,,0,0
[],1050441880044568576-1776363468000,1776363468000,1776363652000,632578958264631296,1050441880044568576,,,1776363468000-632578958264631296-1050441880044568576,,13.0,0.261,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,,4026,0,,,,,,,0.021527778,0.05,,603.871,,,,,,0,0
[],1067767710965825536-1776363441000,1776363441000,1776363922000,632578958264631296,1067767710965825536,,,1776363441000-632578958264631296-1067767710965825536,,31.0,0.06,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,,8148,0,,,,,,,0.1,0.518,,310.0,,,,,,0,0
