vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,fuel_consumed,odo_distance_km,raw_fuel_consumed,id,distance,mileage,load_estimation,engine_hours,active_driver,driver_ids
1429476090367180800,1790006955000-642689989225816064-1429476090367180800,1790006955000,1790048607000,2,659.0,171.722,3.8375979781274383,642689989225816064,1790006955000,1429476090367180800,MP09AN1563,41652000,1790048607000,497.33486826803914,188.38441979849966,661.0,188.38441979849966,1790006955000-642689989225816064-1429476090367180800,635.173,3.371685411561082,"{'confidence': 83.4, 'count': 20, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 13309.533398573298, 'std': 1974.9011846777291, 'timestamp': 1790048867665}",7.899999999999636,,
1430193762327330816,1790015688000-642689989225816064-1430193762327330816,1790015688000,1790049383000,3,523.9,139.225,3.762973603878614,642689989225816064,1790015688000,1430193762327330816,MP09AN2545,33695000,1790049383000,367.8565399631834,139.3395984709028,526.3000000000466,139.3395984709028,1790015688000-642689989225816064-1430193762327330816,506.295,3.6335327900756482,"{'confidence': 85.8, 'count': 71, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 15422.716595169859, 'std': 3685.7250540951777, 'timestamp': 1790049756475}",9.199999999999818,,
1439682401377714176,1790008435000-642689989225816064-1439682401377714176,1790008435000,1790041782000,2,464.70000000000005,131.776,3.526438805245265,642689989225816064,1790008435000,1439682401377714176,mp09an6583,33347000,1790041782000,347.9269272666847,131.79050275253206,466.5,131.79361723344022,1790008435000-642689989225816064-1439682401377714176,450.989,3.4220144136397965,"{'confidence': 85.4, 'count': 53, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 16827.281449492388, 'std': 3567.076126701533, 'timestamp': 1790042028637}",8.955555555556284,,
739508566909517824,1790007563000-642689989225816064-739508566909517824,1790007563000,1790043376000,2,418.0,105.531,3.960921435407605,642689989225816064,1790007563000,739508566909517824,MP13P8154,35813000,1790043376000,266.9943657207806,101.1342294396896,420.25,101.13422943968959,1790007563000-642689989225816064-739508566909517824,414.44,4.097920182870896,"{'confidence': 84.4, 'count': 66, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 23496.325728351752, 'std': 5945.3854455486735, 'timestamp': 1790044408309}",9.899999999997817,,
739928272518774784,1790000590000-642689989225816064-739928272518774784,1790000590000,1790035623000,2,374.75,91.425,4.098988241728192,642689989225816064,1790000590000,739928272518774784,MP13P7218,35033000,1790035623000,260.09971757573913,98.52262029384057,375.75,84.88988566448789,1790000590000-642689989225816064-739928272518774784,410.801,4.16961098654095,"{'confidence': 91.8, 'count': 118, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 21601.200389428857, 'std': 3850.5691525655407, 'timestamp': 1790035630902}",9.69999999999709,,
740159491168796672,1790017710000-642689989225816064-740159491168796672,1790017710000,1790035677000,2,210.25,49.625,4.236775818639798,642689989225816064,1790017710000,740159491168796672,MP13P9027,17967000,1790035677000,149.253965459939,56.535592977249614,210.75,49.644574656222105,1790017710000-642689989225816064-740159491168796672,229.768,4.0641300090804835,"{'confidence': 87, 'count': 60, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 17831.489286899247, 'std': 3592.4146252626733, 'timestamp': 1790035687576}",4.950000000000728,,
1537194706461523968,1789967903000-642689989225816064-1537194706461523968,1789967903000,1789982672000,2,117.44,65.081,1.8045205205820438,642689989225816064,1789967903000,1537194706461523968,MP09BN3822,14769000,1789982672000,171.8514159072702,65.0952332982084,,65.0952332982084,1789967903000-642689989225816064-1537194706461523968,194.512,2.9881143387092446,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789983024395}",4.065277777777737,,
1533070437565595648,1789973866000-642689989225816064-1533070437565595648,1789973866000,1789981570000,2,94.75,35.921,2.637732802538905,642689989225816064,1789973866000,1533070437565595648,MP09BP2959,7704000,1789981570000,94.87253669705333,35.93656693070202,96.55000000000291,35.93656693070202,1789973866000-642689989225816064-1533070437565595648,99.773,2.7763642585112938,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789981574835}",2.1088888888889414,,
1326601875818020864,1789974363000-642689989225816064-1326601875818020864,1789974363000,1789982970000,2,10.1,30.232999999999997,0.33407204048556216,642689989225816064,1789974363000,1326601875818020864,MP09BN1094,8607000,1789982970000,79.83180181202601,30.23931886819167,,30.23931886819167,1789974363000-642689989225816064-1326601875818020864,79.152,2.6175192749879996,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789982977645}",2.3536111111111495,,
739471116254314496,1789997193000-642689989225816064-739471116254314496,1789997193000,1790041256000,4,0.0,146.981,0.0,642689989225816064,1789997193000,739471116254314496,MP13P5418,44063000,1790041256000,390.45406512679085,147.89926709348137,,147.89926709348137,1789997193000-642689989225816064-739471116254314496,522.634,3.533715955939548,"{'confidence': 0, 'count': 2, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 18728.107075748703, 'std': 301.47740848765176, 'timestamp': 1790042571609}",12.200000000000728,,
