tags,id,start_time,end_time,account_id,vehicle_id,driver_id,driver_type,trip_id,driver_session_id,distance,mileage,loss,idling_alert_fuel_consumed,ready,alert_breath_test_duration,alert_breath_test_count,alert_camera_tampered_duration,alert_camera_tampered_count,alert_distracted_driving_duration,alert_distracted_driving_count,alert_drowsiness_duration,alert_drowsiness_count,alert_emergency_recording_duration,alert_emergency_recording_count,alert_eyes_closed_duration,alert_eyes_closed_count,alert_fcw_duration,alert_fcw_count,alert_lane_departure_warning_duration,alert_lane_departure_warning_count,alert_mobile_phone_duration,alert_mobile_phone_count,alert_pcw_duration,alert_pcw_count,alert_sd_card_tampered_duration,alert_sd_card_tampered_count,alert_seatbelt_violation_duration,alert_seatbelt_violation_count,alert_tailgating_duration,alert_tailgating_count,alert_smoking_duration,alert_smoking_count,alert_idling_duration,alert_idling_count,alert_over_speed_duration,alert_over_speed_count,alert_speeding_duration,alert_speeding_count,alert_freerun_duration,alert_freerun_count,alert_over_acc_duration,alert_over_acc_count,alert_hard_brake_duration,alert_hard_brake_count,alert_unscheduled_driving_duration,alert_unscheduled_driving_count,alert_slow_running_duration,alert_slow_running_count,alert_continuous_driving_duration,alert_continuous_driving_count,alert_fuel_chori_amount,alert_fuel_chori_count,alert_def_chori_amount,alert_def_chori_count,accident_count,unresolved_alerts_count,day_driving_duration,night_driving_duration,driver_idle_duration_before_trip,vehicle_idle_duration_before_trip,total_alerts_count,gear_utilization,peak_torque_range,fuel_smart_mode,terrain,uphill_slope,engine_load,engine_hours,fuel_consumed,adblue_consumed,avg_speed,last_gear_utilization,last_two_gear_utilization,below_ptr_duration,between_ptr_duration,above_ptr_duration,alert_stoppage_duration,alert_stoppage_count
[],916722872880201728-1775240995000,1775240995000,1775241199000,632578958264631296,916722872880201728,,,1775240995000-632578958264631296-916722872880201728,,0.02,0.187,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,,2701.0,0,,,,,,,0.050323054,0.107,,0.39743215,,,,,,0,0
[],1067775063052255232-1775240902000,1775240902000,1775241262000,632578958264631296,1067775063052255232,,,1775240902000-632578958264631296-1067775063052255232,,0.0,,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,,25431.0,0,,,,,,,0.08389639,0.157,,0.0,,,,,,0,0
[],1083726698509238272-1775240901000,1775240901000,1775241462000,632578958264631296,1083726698509238272,,,1775240901000-632578958264631296-1083726698509238272,,0.1,0.46,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,,9843.0,0,,,,,,,0.15,0.727,,0.6666667,,,,,,0,0
[],1083727207982956544-1775240816000,1775240816000,1775241151000,632578958264631296,1083727207982956544,,,1775240816000-632578958264631296-1083727207982956544,,0.114,0.288,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,,4780.0,0,,,,,,,0.07884361,0.396,,1.4459003,,,,,,0,0
[],1464253789857906688-1775240693000,1775240693000,1775240955000,632578958264631296,1464253789857906688,,,1775240693000-632578958264631296-1464253789857906688,,103.0,0.798,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,,1210.0,0,,,,,,,0.0647,0.129,,1591.9629,,,,,,0,0
[],964169792938311680-1775240693000,1775240693000,1775243815000,632578958264631296,964169792938311680,,,1775240693000-632578958264631296-964169792938311680,,27.996,5.324,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3122,,109.0,1,"{'fifth_gear_duration': 12.230452335949582, 'first_gear_duration': 4.366760912198288, 'sixth_gear_duration': 75.24915186121908, 'third_gear_duration': 1.686408052383664, 'fourth_gear_duration': 3.375478742212673, 'second_gear_duration': 3.0917480960367176}",,,"{'up': 19.34980066581728, 'down': 0, 'plane': 80.65019933418273}",0.4111897,22.39,0.8,5.258,,34.995,75.24915,87.47961,923268.0,906984.0,0.0,0,0
[],1046442077992255488-1775240666000,1775240666000,1775244770000,632578958264631296,1046442077992255488,,,1775240666000-632578958264631296-1046442077992255488,,36.096,4.676,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4104,,1450.0,1,,,,"{'up': 0, 'down': 14.298194525334884, 'plane': 85.70180547466512}",,29.15,1.1,7.719,,32.814545,,,1496084.0,954250.0,0.0,0,0
[],1176134230934028288-1775240651000,1775240651000,1775242016000,632578958264631296,1176134230934028288,,,1775240651000-632578958264631296-1176134230934028288,,11.518,1.841,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1365,,4378.0,1,"{'fifth_gear_duration': 2.405119152691968, 'first_gear_duration': 1.3680494263018534, 'sixth_gear_duration': 12.665489849955868, 'third_gear_duration': 1.7210944395410415, 'eighth_gear_duration': 63.01853486319505, 'fourth_gear_duration': 3.420123565754634, 'second_gear_duration': 0.6840247131509267, 'seventh_gear_duration': 14.71756398940865}",,,"{'up': 100, 'down': 0, 'plane': 0}",0.5329154,51.92,0.35,6.257,,32.908573,63.018536,77.7361,38750.0,713750.0,7750.0,0,0
[],871764525957775360-1775240567000,1775240567000,1775240771000,632578958264631296,871764525957775360,,,1775240567000-632578958264631296-871764525957775360,,0.04,0.347,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,14286,1,0,0,0,0,0,1,0,204,,1494.0,1,,,"{'MODE_HEAVY': 0, 'MODE_LIGHT': 100, 'MODE_TURBO': 0}",,,,0.047408335,0.115,,0.84373355,,,,,,0,0
[],1361380561528029184-1775240518000,1775240518000,1775240760000,632578958264631296,1361380561528029184,,,1775240518000-632578958264631296-1361380561528029184,,10.0,0.069,,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,,18263.0,0,,,,,,,0.06255556,0.145,,159.85791,,,,,,0,0
