alert_name,mismatch_count,total_joined_trips,mismatch_pct
unscheduled_driving,13,5074,0.26
idling,6,5074,0.12
slow_running,2,5074,0.04
fuel_chori,1,5074,0.02
over_speed,0,5074,0.0
freerun,0,5074,0.0
hard_brake,0,5074,0.0
continuous_driving,0,5074,0.0
