trip_id,vehicle_id,start_time,end_time,distance,fuel_consumed
1788229378000-642689989225816064-566303952333733888,566303952333733888,1788229378000,1788238255000,0.0,33.452
1788229378000-642689989225816064-566303952333733888,566303952333733888,1788238256000,1788242834000,0.0,13.548
1788230873000-642689989225816064-1515667522240643072,1515667522240643072,1788230873000,1788236509000,0.0,10.23
1788230873000-642689989225816064-1515667522240643072,1515667522240643072,1788236510000,1788262674000,0.0,58.277
1788257949000-642689989225816064-566305825849643008,566305825849643008,1788257949000,1788266336000,0.0,15.475
1788257949000-642689989225816064-566305825849643008,566305825849643008,1788266337000,1788272670000,0.0,15.496
1788261803000-642689989225816064-589016215549128704,589016215549128704,1788261803000,1788279115000,0.0,35.79
1788261803000-642689989225816064-589016215549128704,589016215549128704,1788279116000,1788281041000,0.0,2.336
1788262366000-642689989225816064-582166702746271744,582166702746271744,1788262366000,1788270437000,0.0,16.256
1788262366000-642689989225816064-582166702746271744,582166702746271744,1788270438000,1788276759000,0.0,12.516
1788269466000-642689989225816064-739471116254314496,739471116254314496,1788269466000,1788282783000,0.0,32.686
1788269466000-642689989225816064-739471116254314496,739471116254314496,1788282784000,1788290519000,0.0,22.53
1788269466000-642689989225816064-739471116254314496,739471116254314496,1788290520000,1788302144000,0.0,46.691
1788269466000-642689989225816064-739471116254314496,739471116254314496,1788302145000,1788313296000,0.0,36.945
1788269466000-642689989225816064-739471116254314496,739471116254314496,1788313297000,1788317398000,0.0,11.512
1788272414000-642689989225816064-739928272518774784,739928272518774784,1788272414000,1788296395000,211.125,54.813
1788272414000-642689989225816064-739928272518774784,739928272518774784,1788296396000,1788308390000,171.5,42.621
1788272656000-642689989225816064-1326601836949405696,1326601836949405696,1788272656000,1788278464000,55.16,17.898
1788272656000-642689989225816064-1326601836949405696,1326601836949405696,1788278465000,1788288508000,137.68,38.514
1788274152000-642689989225816064-566305825849643008,566305825849643008,1788274152000,1788282332000,0.0,16.516
1788274152000-642689989225816064-566305825849643008,566305825849643008,1788282333000,1788288362000,0.0,12.849
1788280271000-642689989225816064-1425525382987120640,1425525382987120640,1788280271000,1788300850000,342.3,77.071
1788280271000-642689989225816064-1425525382987120640,1425525382987120640,1788300851000,1788320861000,310.0,80.031
1788280279000-642689989225816064-739115416302911488,739115416302911488,1788280279000,1788299092000,0.0,56.218
1788280279000-642689989225816064-739115416302911488,739115416302911488,1788299093000,1788317454000,0.0,67.727
1788280279000-642689989225816064-739115416302911488,739115416302911488,1788317455000,1788323575000,0.0,20.014
1788280328000-642689989225816064-739919483375714304,739919483375714304,1788280328000,1788291434000,134.678,32.183
1788280328000-642689989225816064-739919483375714304,739919483375714304,1788291435000,1788308881000,0.0,72.634
1788280328000-642689989225816064-739919483375714304,739919483375714304,1788308882000,1788322697000,0.0,37.538
1788280518000-642689989225816064-1439682401377714176,1439682401377714176,1788280518000,1788282760000,7.9,3.43
1788280518000-642689989225816064-1439682401377714176,1439682401377714176,1788282761000,1788283137000,1.7,0.776
1788280518000-642689989225816064-1439682401377714176,1439682401377714176,1788283138000,1788284407000,5.9,2.531
1788280518000-642689989225816064-1439682401377714176,1439682401377714176,1788284408000,1788284596000,0.0,0.076
1788286341000-642689989225816064-1429476090367180800,1429476090367180800,1788286341000,1788300819000,227.0,54.519
1788286341000-642689989225816064-1429476090367180800,1429476090367180800,1788300820000,1788311826000,179.2,47.804
1788290055000-642689989225816064-739910017485897728,739910017485897728,1788290055000,1788296806000,0.0,19.078
1788290055000-642689989225816064-739910017485897728,739910017485897728,1788296807000,1788300902000,0.0,10.605
1788290229000-642689989225816064-739497118649024512,739497118649024512,1788290229000,1788295227000,0.0,16.129
1788290229000-642689989225816064-739497118649024512,739497118649024512,1788295228000,1788323387000,0.0,100.308
1788290441000-642689989225816064-739421717067202560,739421717067202560,1788290441000,1788311145000,0.0,60.643
1788290441000-642689989225816064-739421717067202560,739421717067202560,1788311146000,1788325077000,0.0,44.749
1788292552000-642689989225816064-1425523015684194304,1425523015684194304,1788292552000,1788302083000,154.2,40.757
1788292552000-642689989225816064-1425523015684194304,1425523015684194304,1788302084000,1788312222000,174.2,46.132
