account_id,start_time,vehicle_id,vehicle_plate,duration,end_time,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,load_estimation,driver_ids,active_driver,adblue_consumed
901025643674730496,1789094769000,1447671848144732160,RJ14GQ0817,2714000,1789097483000,22.13479433536872,30257.0,0.6999999999998181,8.384391793700273,3.608729260807446,30.100000000034925,8.345951185988648,1789094769000-901025643674730496-1447671848144732160,,,,
901025643674730496,1789093204000,1447671848144732160,RJ14GQ0817,1299000,1789094503000,12.73911109635236,13811.0,0.2999999999992724,4.825420869830439,2.8621337646109417,13.799999999988358,4.825420869830439,1789093204000-901025643674730496-1447671848144732160,,,,
901025643674730496,1789091597000,1447671848144732160,RJ14GQ0817,1399000,1789092996000,9.701934300359277,9593.0,0.3500000000003638,3.674975113772453,2.610357812777825,9.60000000000582,3.674975113772453,1789091597000-901025643674730496-1447671848144732160,,,,
901025643674730496,1789091064000,1447671848144732160,RJ14GQ0817,307000,1789091371000,0.7862821296931217,29.0,0.06375027777777778,0.29783414003527336,0.09736962994425503,,0.29783414003527336,1789091064000-901025643674730496-1447671848144732160,,,,
1194637793272266752,1789132913000,874238000127541248,RJ47GA4754,222000,1789133135000,0.0800289855072464,,0.0036111111111111114,0.030314009661835756,0.16494023904382465,0.0,0.030314009661835756,1789132913000-1194637793272266752-874238000127541248,,,,
1194637793272266752,1789119937000,874238000127541248,RJ47GA4754,276000,1789120213000,0.6018942396296295,37.0,0.057523055555555556,0.22799024228395057,0.16228764717885746,0.10000000000582077,0.22799024228395057,1789119937000-1194637793272266752-874238000127541248,,,,
1194637793272266752,1789115180000,874238000127541248,RJ47GA4754,2504000,1789117684000,24.869115663838727,26363.0,0.6000000000003638,9.420119569635881,2.798584434636748,27.10000000000582,9.420119569635881,1789115180000-1194637793272266752-874238000127541248,,,,0.0
1194637793272266752,1789113673000,874238000127541248,RJ47GA4754,223000,1789113896000,1.1594600050000001,879.0,0.05699166666666666,0.43918939583333333,2.00141444292423,0.6000000000058208,0.43918939583333333,1789113673000-1194637793272266752-874238000127541248,,,,
1194637793272266752,1789111833000,874238000127541248,RJ47GA4754,903000,1789112736000,8.215325719067982,8645.0,0.1999999999998181,3.111865802677266,2.778076095878669,8.700000000011642,3.111865802677266,1789111833000-1194637793272266752-874238000127541248,,,,0.0
1194637793272266752,1789105481000,874238000127541248,RJ47GA4754,4972000,1789110453000,52.124322291917856,63001.0,1.300000000000182,19.744061474211307,3.1908835009599574,64.19999999998254,19.744061474211307,1789105481000-1194637793272266752-874238000127541248,,,,0.0
1194637793272266752,1789097255000,874238000127541248,RJ47GA4754,7748000,1789105003000,81.7301811732345,103579.0,2.0999999999994543,30.958401959558522,3.3457476304916183,106.29999999998836,30.958401959558522,1789097255000-1194637793272266752-874238000127541248,"{'confidence': 71.7, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 46370.6552908302, 'std': 7429.646443986543, 'timestamp': 1789105008974}",,,0.0
