vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,load_estimation,driver_ids,active_driver,adblue_consumed
1047650330055016448,1789134468000-632578958264631296-1047650330055016448,1789134468000,1789145071000,1,80.867,31.47,2.5696536383857644,632578958264631296,1789134468000,1047650330055016448,RJ47GA3445,10603000,1789145071000,83.08191009549253,80.867,2.9499999999989086,31.470420490716865,2.5696193040653563,86.0,31.47042049071687,1789134468000-632578958264631296-1047650330055016448,"{'confidence': None, 'count': None, 'error_code': 'RANSAC_NO_VALID_MODEL', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789145121202}",,,
862677558196436992,1789126793000-632578958264631296-862677558196436992,1789126793000,1789135549000,1,80.857,23.184,3.4876207729468596,632578958264631296,1789126793000,862677558196436992,RJ47GA4379,8756000,1789135549000,61.20609348463676,80.857,2.3000000000010914,23.184126319938166,3.487601770460663,84.29999999998836,23.184126319938166,1789126793000-632578958264631296-862677558196436992,"{'confidence': 77.7, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 47254.445564046495, 'std': 5969.042260705573, 'timestamp': 1789135556286}",['900758004234715140'],900758004234715140,1.8203136625746263
794950170587430912,1789134407000-632578958264631296-794950170587430912,1789134407000,1789144387000,1,80.582,28.988,2.779839933765696,632578958264631296,1789134407000,794950170587430912,RJ47GA2696,9980000,1789144387000,76.52862092974068,80.582,2.7000000000007276,28.988113988538135,2.7798290027375363,91.0,28.988113988538135,1789134407000-632578958264631296-794950170587430912,"{'confidence': 52, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 54228.7327543765, 'std': 14720.196006544633, 'timestamp': 1789144654118}",['900758004192772105'],900758004192772105,
780452749606125568,1789167415000-632578958264631296-780452749606125568,1789167415000,1789174027000,1,80.533,28.706,2.8054413711419217,632578958264631296,1789167415000,780452749606125568,RJ47GA3192,6612000,1789174027000,75.78308520349961,80.533,1.7999999999992724,28.705714092234697,2.805469313225875,91.29999999998836,28.705714092234697,1789167415000-632578958264631296-780452749606125568,,['900758004167606293'],900758004167606293,
1209168031477923840,1789150791000-632578958264631296-1209168031477923840,1789150791000,1789163432000,1,80.527,22.983,3.5037636513945087,632578958264631296,1789150791000,1209168031477923840,RJ47GA6243,12641000,1789163432000,60.67633657261975,80.527,3.5,22.983460822962027,3.5036934002362297,82.5,22.983460822962027,1789150791000-632578958264631296-1209168031477923840,"{'confidence': 37.3, 'count': 5, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 16491.8955156668, 'std': 4620.693616800052, 'timestamp': 1789163448511}",,,
1362128357327634432,1789150711000-632578958264631296-1362128357327634432,1789150711000,1789164604000,1,80.503,18.218,4.418871445822813,632578958264631296,1789150711000,1362128357327634432,NL01AJ4203,13893000,1789164604000,48.09526717982114,80.503,3.849999999999909,18.217904234780736,4.4188946743010975,83.625,18.217904234780736,1789150711000-632578958264631296-1362128357327634432,"{'confidence': 65.1, 'count': 5, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 15944.658352740193, 'std': 2486.7013775303467, 'timestamp': 1789165647074}",,,
1545825206881222656,1789169985000-632578958264631296-1545825206881222656,1789169985000,1789177345000,1,80.493,22.909,3.5135972761796674,632578958264631296,1789169985000,1545825206881222656,NL01AK8997,7360000,1789177345000,60.48011431080125,80.493,2.0,22.909134208636836,3.5135766924641705,83.59000000000015,22.909134208636836,1789169985000-632578958264631296-1545825206881222656,"{'confidence': 26.7, 'count': 6, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 48040.01711659374, 'std': 17244.6185231239, 'timestamp': 1789177354842}",,,
1405141042860130304,1789167245000-632578958264631296-1405141042860130304,1789167245000,1789177482000,1,80.321,18.641,4.308835362909716,632578958264631296,1789167245000,1405141042860130304,NL01AJ7418,10237000,1789177482000,49.21154978448261,80.321,2.800000000000182,18.64073855472826,4.308895796386052,83.75999999999476,18.64073855472826,1789167245000-632578958264631296-1405141042860130304,"{'confidence': None, 'count': None, 'error_code': 'RANSAC_TOO_FEW_POCKETS', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789178452687}",,,
1385589109656911872,1789171135000-632578958264631296-1385589109656911872,1789171135000,1789178983000,1,80.252,26.775,2.9972735760971054,632578958264631296,1789171135000,1385589109656911872,NL01AJ5693,7848000,1789178983000,70.68497109678663,80.252,2.099999999999909,26.774610263934328,2.997317204952942,85.75,26.774610263934328,1789171135000-632578958264631296-1385589109656911872,"{'confidence': 77.8, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 57953.48211537022, 'std': 7292.759134347221, 'timestamp': 1789178991103}",,,
1073966174624022528,1789085002000-632578958264631296-1073966174624022528,1789085002000,1789092391000,1,80.045,14.63,5.471291866028708,632578958264631296,1789085002000,1073966174624022528,RJ47GA6471,7389000,1789092391000,38.62296666064737,80.045,0.0,14.629911613881578,5.471324920654297,82.70000000001164,0.001,1789085002000-632578958264631296-1073966174624022528,"{'confidence': 22, 'count': 5, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 23130.623811149948, 'std': 8067.082730163602, 'timestamp': 1789092456716}",,,
