vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,load_estimation,id,driver_ids
1474013563159838720,1785074357000-649034868264558592-1474013563159838720,1785074357000,1785076900000,1,10.18,3.564,2.8563411896745228,649034868264558592,1785074357000,1474013563159838720,MP09AM9990,2543000,1785076900000,9.40800444106885,10.18,0.6500000000005457,3.563638045859413,2.8566313045816005,,3.563638045859413,,1785074357000-649034868264558592-1474013563159838720,
1494312472553717760,1785042619000-649034868264558592-1494312472553717760,1785042619000,1785047961000,1,9.769,7.174,1.3617228882074157,649034868264558592,1785042619000,1494312472553717760,Mp09AZ9990,5342000,1785047961000,18.938644554054054,9.769,1.4547222222226992,7.173728997747748,1.361774330068373,9.119999999995343,7.173728997747748,,1785042619000-649034868264558592-1494312472553717760,
1192134868188790784,1785038526000-649034868264558592-1192134868188790784,1785038526000,1785040899000,1,6.358,3.235,1.9653786707882535,649034868264558592,1785038526000,1192134868188790784,MP09ZU9990,2373000,1785040899000,8.53962185915311,6.358,0.6499999999996362,3.234705249679208,1.9655577585100017,6.830000000074506,3.234705249679208,,1785038526000-649034868264558592-1192134868188790784,
1552709337468633088,1785067715000-649034868264558592-1552709337468633088,1785067715000,1785071341000,1,5.071,4.095,1.2383394383394384,649034868264558592,1785067715000,1552709337468633088,MP09BN9000,3626000,1785071341000,10.812080917153768,5.071,0.9500000000000455,4.095485195891579,1.238192731129151,5.2700000000040745,4.095485195891579,,1785067715000-649034868264558592-1552709337468633088,
1268893877926887424,1785072023000-649034868264558592-1268893877926887424,1785072023000,1785072945000,1,4.314,2.157,2.0,649034868264558592,1785072023000,1268893877926887424,MP09DH0009,922000,1785072945000,5.695502201041775,4.314,0.21055555555540195,2.1573871973643084,1.99964104972461,4.199999999953434,2.1573871973643084,,1785072023000-649034868264558592-1268893877926887424,
1151974728106246144,1785073646000-649034868264558592-1151974728106246144,1785073646000,1785076936000,1,2.948,1.677,1.757901013714967,649034868264558592,1785073646000,1151974728106246144,MP09ZG9990,3290000,1785076936000,4.427560848113848,2.948,0.0,1.677106381861306,1.757789506905469,3.165000000037253,1.677106381861306,,1785073646000-649034868264558592-1151974728106246144,
1334833282986016768,1785069140000-649034868264558592-1334833282986016768,1785069140000,1785070183000,1,2.811,0.818,3.436430317848411,649034868264558592,1785069140000,1334833282986016768,MP09DU9990,1043000,1785070183000,2.1586997837720663,2.811,0.25,0.8176893120348736,3.4377360185920023,2.9449999999487773,0.8176893120348736,,1785069140000-649034868264558592-1334833282986016768,
1537489451758911488,1785033850000-649034868264558592-1537489451758911488,1785033850000,1785035519000,1,2.517,1.963,1.28222109016811,649034868264558592,1785033850000,1537489451758911488,MP09BG9990,1669000,1785035519000,5.1830850616732045,2.517,0.0,1.963289796088335,1.282031824855851,1.9400000000023283,1.9632897960883349,,1785033850000-649034868264558592-1537489451758911488,
1192134642870779904,1785074946000-649034868264558592-1192134642870779904,1785074946000,1785075838000,1,2.388,0.95,2.513684210526316,649034868264558592,1785074946000,1192134642870779904,MP09ZU0099,892000,1785075838000,2.508349375261695,2.388,0.2000000000007276,0.9501323391142783,2.5133340922024763,2.5100000000093132,0.9501323391142783,,1785074946000-649034868264558592-1192134642870779904,
1561408916011614208,1785071673000-649034868264558592-1561408916011614208,1785071673000,1785073582000,1,2.365,2.706,0.8739837398373984,649034868264558592,1785071673000,1561408916011614208,MP09BP0999,1909000,1785073582000,7.142659599408445,2.365,0.4800000000000182,2.7055528785638048,0.8741281749612001,2.279999999998836,2.7055528785638048,,1785071673000-649034868264558592-1561408916011614208,
1537489451758911488,1785065933000-649034868264558592-1537489451758911488,1785065933000,1785067442000,1,2.355,1.298,1.8143297380585515,649034868264558592,1785065933000,1537489451758911488,MP09BG9990,1509000,1785067442000,3.4279929801885047,2.3549999999959255,0.0,1.2984821894653427,1.8136559893560111,2.3549999999959255,1.2984821894653427,,1785065933000-649034868264558592-1537489451758911488,
1140330395766620160,1785057940000-649034868264558592-1140330395766620160,1785057940000,1785062195000,1,2.278,4.693,0.4854037928830173,649034868264558592,1785057940000,1140330395766620160,MP09DD0666,4255000,1785062195000,12.388824861957943,2.278,1.1530555555546016,4.692736690135584,0.4854310289321141,2.2399999999906868,4.692736690135584,,1785057940000-649034868264558592-1140330395766620160,
1474013221449891840,1785074950000-649034868264558592-1474013221449891840,1785074950000,1785075479000,1,2.216,0.842,2.631828978622328,649034868264558592,1785074950000,1474013221449891840,MP09AS9990,529000,1785075479000,2.2218183583187145,2.216,0.13503944444444443,0.841597862999513,2.63308653387263,2.1600000000034925,0.8415978629995129,,1785074950000-649034868264558592-1474013221449891840,
1476550907393998848,1785059513000-649034868264558592-1476550907393998848,1785059513000,1785060021000,1,2.138,1.121,1.9072256913470116,649034868264558592,1785059513000,1476550907393998848,MP09DP0666,508000,1785060021000,2.9585117230337095,2.138,0.13064166666666666,1.120648379937011,1.9078241117166221,2.0799999999871943,1.120648379937011,,1785059513000-649034868264558592-1476550907393998848,
1552709318082560000,1785077883000-649034868264558592-1552709318082560000,1785077883000,1785078436000,1,2.068,0.915,2.2601092896174864,649034868264558592,1785077883000,1552709318082560000,MP09BN0999,553000,1785078436000,2.4158962638203954,2.068,0.09999999999990905,0.9151122211440891,2.2598321301124695,2.1050000000032014,0.9151122211440891,,1785077883000-649034868264558592-1552709318082560000,
1494312585351135232,1785040054000-649034868264558592-1494312585351135232,1785040054000,1785042044000,1,1.971,2.392,0.8239966555183947,649034868264558592,1785040054000,1494312585351135232,MP09AZ0009,1990000,1785042044000,6.314311268221246,1.971,0.5047222222228811,2.3917845712959265,0.8240708731272001,1.9400000000023283,2.3917845712959265,,1785040054000-649034868264558592-1494312585351135232,
1494313280225673216,1785060188000-649034868264558592-1494313280225673216,1785060188000,1785062447000,1,1.811,2.765,0.6549728752260398,649034868264558592,1785060188000,1494313280225673216,MP09BL9990,2259000,1785062447000,7.300540528439153,1.811,0.5369444444440887,2.765356260772406,0.6548884950882098,1.570000000006985,2.765356260772406,,1785060188000-649034868264558592-1494313280225673216,
1147228695027515392,1785082035000-649034868264558592-1147228695027515392,1785082035000,1785125722000,2,0.0,208.142,0.0,649034868264558592,1785082035000,1147228695027515392,MP09ZF9990,43687000,1785125722000,547.730650750864,532.994,12.099999999998545,207.47373134502425,2.568971004399794,,207.47373134502425,"{'confidence': 89.1, 'count': 27, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 24778.520441821678, 'std': 2795.5485310738354, 'timestamp': 1785338021708}",1785082035000-649034868264558592-1147228695027515392,
