tags,id,start_time,end_time,account_id,vehicle_id,driver_id,driver_type,trip_id,driver_session_id,distance,mileage,loss,idling_alert_fuel_consumed,ready,alert_breath_test_duration,alert_breath_test_count,alert_camera_tampered_duration,alert_camera_tampered_count,alert_distracted_driving_duration,alert_distracted_driving_count,alert_drowsiness_duration,alert_drowsiness_count,alert_emergency_recording_duration,alert_emergency_recording_count,alert_eyes_closed_duration,alert_eyes_closed_count,alert_fcw_duration,alert_fcw_count,alert_lane_departure_warning_duration,alert_lane_departure_warning_count,alert_mobile_phone_duration,alert_mobile_phone_count,alert_pcw_duration,alert_pcw_count,alert_sd_card_tampered_duration,alert_sd_card_tampered_count,alert_seatbelt_violation_duration,alert_seatbelt_violation_count,alert_tailgating_duration,alert_tailgating_count,alert_smoking_duration,alert_smoking_count,alert_idling_duration,alert_idling_count,alert_over_speed_duration,alert_over_speed_count,alert_speeding_duration,alert_speeding_count,alert_freerun_duration,alert_freerun_count,alert_over_acc_duration,alert_over_acc_count,alert_hard_brake_duration,alert_hard_brake_count,alert_unscheduled_driving_duration,alert_unscheduled_driving_count,alert_slow_running_duration,alert_slow_running_count,alert_continuous_driving_duration,alert_continuous_driving_count,alert_fuel_chori_amount,alert_fuel_chori_count,alert_def_chori_amount,alert_def_chori_count,accident_count,unresolved_alerts_count,day_driving_duration,night_driving_duration,driver_idle_duration_before_trip,vehicle_idle_duration_before_trip,total_alerts_count,gear_utilization,peak_torque_range,fuel_smart_mode,terrain,uphill_slope,engine_load,engine_hours,fuel_consumed,adblue_consumed,avg_speed,last_gear_utilization,last_two_gear_utilization,below_ptr_duration,between_ptr_duration,above_ptr_duration,alert_stoppage_duration,alert_stoppage_count,last_gear_utilization_duration,last_two_gear_utilization_duration,total_gear_utilization_duration,first_gear_pickup_count,second_gear_pickup_count,third_and_higher_gear_pickup_count,accounts_with_access,unresolved_idling_count,unresolved_over_speed_count,unresolved_speeding_count,unresolved_freerun_count,unresolved_over_acc_count,unresolved_hard_brake_count,unresolved_unscheduled_driving_count,unresolved_slow_running_count,unresolved_continuous_driving_count,unresolved_fuel_chori_count,unresolved_def_chori_count,unresolved_breath_test_count,unresolved_camera_tampered_count,unresolved_distracted_driving_count,unresolved_drowsiness_count,unresolved_emergency_recording_count,unresolved_eyes_closed_count,unresolved_fcw_count,unresolved_lane_departure_warning_count,unresolved_mobile_phone_count,unresolved_pcw_count,unresolved_sd_card_tampered_count,unresolved_seatbelt_violation_count,unresolved_tailgating_count,unresolved_smoking_count
[],1192134718468915200-1788566371000,1788566371000,1788576164000,649034868264558592,1192134718468915200,1409864666556923904,verified_drivers,1788523471000-649034868264558592-1192134718468915200,,117.625,3.217,,0.0,,0,0,0,0,0.0,0,0.0,0,0,0,1145.455,1,2.375,1,0,0,7.419,1,0,0,0,0,0,0,0.0,0,3.417,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4364,5429,0.0,0,4,,,"{'MODE_HEAVY': 0, 'MODE_LIGHT': 0, 'MODE_TURBO': 100}",,,43.0,2.65,36.56,,43.24007,,,,,,,,,,,,,,['649034868264558592'],,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,1.0
[],1268894298644938752-1788566108000,1788566108000,1788574931000,649034868264558592,1268894298644938752,1506937351476084736,verified_drivers,1788566108000-649034868264558592-1268894298644938752,,104.613,3.074,,0.0,,0,0,0,0,86.08,3,0.0,0,0,0,387.176,2,6.026,3,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,9,3131,5692,0.0,0,9,"{'fifth_gear_duration': 15.823336447651833, 'first_gear_duration': 1.6791718827666193, 'sixth_gear_duration': 62.630191553600035, 'third_gear_duration': 5.073515367550949, 'fourth_gear_duration': 11.471526997919696, 'second_gear_duration': 3.322257750510871}",,"{'MODE_HEAVY': 0, 'MODE_LIGHT': 0, 'MODE_TURBO': 100}","{'up': 28.757490219382937, 'down': 14.195018075570747, 'plane': 57.04749170504632}",0.33369738,45.7,2.45,34.028,,42.684666,62.63019,78.45353,817762.0,1227745.0,2674742.0,,,4354.572,5454.742,6952.832,5.0,2.0,0.0,['649034868264558592'],,,,,,1.0,,,,,,,,3.0,,,2.0,3.0,,,,,,,
[],1192134793974775808-1788565926000,1788565926000,1788585074000,649034868264558592,1192134793974775808,1416118839216701440,verified_drivers,1788538851000-649034868264558592-1192134793974775808,,212.725,4.079,,0.0,,0,0,0,0,13.948,1,0.0,0,0,0,18.027,2,0.0,0,0,0,6.181,1,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,767,10,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,15,13274,5874,0.0,1,15,,,"{'MODE_HEAVY': 0, 'MODE_LIGHT': 0, 'MODE_TURBO': 100}",,,35.83,5.25,52.156,,39.994255,,,,,,,,,,,,,,['649034868264558592'],,10.0,,,,1.0,,,,,,,,1.0,,,2.0,,,1.0,,,,,
[],1220369221305761792-1788565926000,1788565926000,1788578426000,649034868264558592,1220369221305761792,1592312797675388928,unverified_drivers,1788520760000-649034868264558592-1220369221305761792,,181.6,2.748,,1.88,,0,0,0,0,31.311,2,0.0,0,0,0,202.973,4,16.171,8,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,1679.75,1,1219,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,6626,5874,0.0,1,39,,,,,,47.12,3.4236112,66.092,,52.3008,,,,,,,,,,,,,,['649034868264558592'],1.0,24.0,,,,,,,,,,,,2.0,,,4.0,8.0,,,,,,,
[],1552709327888842752-1788565767000,1788565767000,1788583065000,649034868264558592,1552709327888842752,1587670907785052160,unverified_drivers,1788540009000-649034868264558592-1552709327888842752,,213.625,3.323,,0.0,,0,0,0,0,14.36,1,0.0,0,0,0,10.273,1,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,150,5,0,0,0,0,25,6,336,60,0,0,0,0,0,0,0,0,0,0,0,73,11265,6033,0.0,1,73,,,"{'MODE_HEAVY': 0.6907885572461495, 'MODE_LIGHT': 90.56972437744068, 'MODE_TURBO': 8.739487065313172}",,,46.65,4.75,64.278,,44.458897,,,,,,,,,,,,,,['649034868264558592'],,5.0,,,6.0,60.0,,,,,,,,1.0,,,1.0,,,,,,,,
[],1537489451758911488-1788565702000,1788565702000,1788577979000,649034868264558592,1537489451758911488,1410689519094595584,verified_drivers,1788533409000-649034868264558592-1537489451758911488,,149.115,3.167,,0.0,,0,0,0,0,11.298,1,0.0,0,0,0,0.0,0,4.214,2,0,0,105.825,3,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,65,15,400,65,0,0,0,0,0,0,0,0,0,0,0,86,6179,6098,0.0,0,86,,,,,,49.65,3.3972206,47.091,,43.725178,,,,,,,,,,,,,,"['789087597518389248', '907979122293080064', '649034868264558592']",,,,,15.0,65.0,,,,,,,,1.0,,,,2.0,,3.0,,,,,
[],1334833384924381184-1788565694000,1788565694000,1788572849000,649034868264558592,1334833384924381184,1510268287898877952,verified_drivers,1788565694000-649034868264558592-1334833384924381184,,100.342,3.366,,0.0,,0,0,0,0,14.535,1,0.0,0,0,0,7.381,1,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,3.647,1,0.0,0,0,0,0,0,0,0,0,0,40,7,0,0,0,0,0,0,0,0,0,0,0,10,1049,6106,0.0,0,10,"{'fifth_gear_duration': 11.93273883889709, 'first_gear_duration': 0.9513832801819281, 'sixth_gear_duration': 61.3760049459227, 'third_gear_duration': 5.085433941687689, 'fourth_gear_duration': 16.52302676527893, 'second_gear_duration': 4.131412228031662}",,"{'MODE_HEAVY': 0, 'MODE_LIGHT': 0, 'MODE_TURBO': 100}","{'up': 29.92678716279456, 'down': 50.08007654069344, 'plane': 19.993136296512002}",0.7919735,50.91,1.95,29.807,,50.48654,61.376003,73.30875,396918.0,1806001.0,1943748.0,,,3768.491,4501.162,6140.007,5.0,3.0,0.0,['649034868264558592'],,,,,,7.0,,,,,,,,1.0,,,1.0,,,,,,,,1.0
[],1268893877926887424-1788565435000,1788565435000,1788587296000,649034868264558592,1268893877926887424,1506972332931940352,verified_drivers,1788560945000-649034868264558592-1268893877926887424,,195.36,3.225,,2.41,,0,0,0,0,55.16,3,0.0,0,0,0,561.656,7,2.096,1,0,0,171.93,3,0,0,0,0,0,0,0.0,0,7.293,1,4420.75,1,2650,8,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,27,15496,6365,0.0,0,27,,,,,,29.9,6.0066667,60.574,,32.171265,,,,,,,,,,,,,,['649034868264558592'],1.0,8.0,,,,3.0,,,,,,,,3.0,,,7.0,1.0,,3.0,,,,,1.0
[],1334832578175172608-1788565262000,1788565262000,1788576037000,649034868264558592,1334832578175172608,1594611400632696832,unverified_drivers,1788518365000-649034868264558592-1334832578175172608,,141.28,2.315,,0.77,,0,0,0,0,0.0,0,0.0,0,0,0,6.503,1,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,1347.75,1,1210,23,0,0,0,0,0,0,75,15,0,0,0,0,0,0,0,0,0,0,0,40,4237,6538,0.0,0,40,,,,,,50.7,2.9347222,61.026,,47.2026,,,,,,,,,,,,,,['649034868264558592'],1.0,23.0,,,,15.0,,,,,,,,,,,1.0,,,,,,,,
[],1192134642870779904-1788564746000,1788564746000,1788565671000,649034868264558592,1192134642870779904,,,1788564746000-649034868264558592-1192134642870779904,,0.408,1.378,,0.0,,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925,,3281,0,,,"{'MODE_HEAVY': 0, 'MODE_LIGHT': 0, 'MODE_TURBO': 100}",,,,0.2,0.296,,1.5878919,,,,,,,,,,,,,,['649034868264558592'],,,,,,,,,,,,,,,,,,,,,,,,,
