account_id,start_time,vehicle_id,vehicle_plate,duration,end_time,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id
649034868264558592,1778927216000,1066488845387694080,MP09PA3330,489000,1778927705000,1.5566968047940073,,0.12757777777777776,0.5896578806037907,,0.0,0.5896578806037907,1778927216000-649034868264558592-1066488845387694080
649034868264558592,1778911377000,1066488845387694080,MP09PA3330,361000,1778911738000,0.9410516885074629,91.0,0.09202222222222221,0.3564589729194935,0.2552888464405479,0.0800000000745058,0.3564589729194935,1778911377000-649034868264558592-1066488845387694080
649034868264558592,1778897794000,1066488845387694080,MP09PA3330,12946000,1778910740000,153.76522229812528,134497.0,3.5372222222213168,58.24440238565351,2.3091832775526715,134.79999999993015,58.244402385653515,1778897794000-649034868264558592-1066488845387694080
649034868264558592,1778896766000,1066488845387694080,MP09PA3330,226000,1778896992000,1.9976467929188033,2561.0,0.05518111111111111,0.7566843912571224,3.384502217292029,2.2399999999906868,0.7566843912571224,1778896766000-649034868264558592-1066488845387694080
649034868264558592,1778891835000,1066488845387694080,MP09PA3330,4928000,1778896763000,73.67477400734629,63016.0,1.3344444444428518,27.907111366419045,2.25806244052288,60.32000000006519,27.907111366419045,1778891835000-649034868264558592-1066488845387694080
649034868264558592,1778871209000,1066488845387694080,MP09PA3330,20622000,1778891831000,326.4767931815929,340537.0,5.694166666666206,123.66545196272457,2.7536955115212383,341.28000000002794,123.66545196272457,1778871209000-649034868264558592-1066488845387694080
649034868264558592,1778926512000,1140330319757443072,MP09ZL9990,925000,1778927437000,1.8820170798097098,,0.20583333333343035,0.7128852575036779,,0.0,0.7128852575036779,1778926512000-649034868264558592-1140330319757443072
649034868264558592,1778921844000,1140330319757443072,MP09ZL9990,4028000,1778925872000,8.94014767215886,35.0,1.0661111111112405,3.386419572787447,0.01033539974823339,0.0800000000745058,3.386419572787447,1778921844000-649034868264558592-1140330319757443072
649034868264558592,1778920066000,1140330319757443072,MP09ZL9990,491000,1778920557000,1.065841335922043,,0.13549333333333333,0.40372777875834964,,0.0,0.40372777875834964,1778920066000-649034868264558592-1140330319757443072
649034868264558592,1778871771000,1140330319757443072,MP09ZL9990,41190000,1778912961000,574.6479740897773,572016.0,11.401111111111277,217.6696871552187,2.627908403213257,573.5200000000186,217.66968715521867,1778871771000-649034868264558592-1140330319757443072
649034868264558592,1778910586000,1140330395766620160,MP09DD0666,838000,1778911424000,2.737044050752764,929.0,0.18333333333430346,1.0367591101336227,0.8960615739178467,0.9199999999837019,1.0367591101336227,1778910586000-649034868264558592-1140330395766620160
