account_id,start_time,vehicle_id,vehicle_plate,duration,end_time,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id
649034868264558592,1774248225000,682178375686553600,MP30P1110,21000,1774248246000,,,,,,,,1774248225000-649034868264558592-682178375686553600
649034868264558592,1774246447000,687681844035977216,MP30P6660,21000,1774246468000,,,,,,,,1774246447000-649034868264558592-687681844035977216
