vehicle_id,trip_id,start_time,end_time,counts,total_distance,total_fuel_consumed,mean_mileage
1207347691315527680,1789344508000-1205841794575630336-1207347691315527680,1789344508000,1789393588000,2,362.0,66.661,5.430461589235085
1207353920964263936,1789342292000-1205841794575630336-1207353920964263936,1789342292000,1789372329000,1,252.854,66.711,3.7902894575107555
1262196621056147456,1789345566000-1205841794575630336-1262196621056147456,1789345566000,1789390297000,1,213.7,47.798,4.470898363948282
1207354165982920704,1789374347000-1205841794575630336-1207354165982920704,1789374347000,1789396808000,1,213.641,68.691,3.1101745497954605
1321504772410310656,1789404918000-1205841794575630336-1321504772410310656,1789404918000,1789421655000,1,196.303,49.874,3.935978666238922
1207353169709891584,1789373787000-1205841794575630336-1207353169709891584,1789373787000,1789396910000,1,194.498,51.312,3.790497349547864
1262223061768208384,1789355502000-1205841794575630336-1262223061768208384,1789355502000,1789393299000,1,174.217,35.0,4.977628571428572
1207353338841006080,1789351880000-1205841794575630336-1207353338841006080,1789351880000,1789367458000,1,170.566,39.84,4.281275100401606
1262028994262335488,1789348275000-1205841794575630336-1262028994262335488,1789348275000,1789374479000,1,162.251,29.717,5.459871454049871
1262012687315894272,1789375187000-1205841794575630336-1262012687315894272,1789375187000,1789393692000,1,156.973,23.033,6.815134806581861
1262064312030068736,1789345864000-1205841794575630336-1262064312030068736,1789345864000,1789367917000,1,149.872,23.853,6.283150966335471
1207345693178462208,1789369937000-1205841794575630336-1207345693178462208,1789369937000,1789395316000,1,143.095,29.645,4.82695226851071
1262222597332926464,1789348372000-1205841794575630336-1262222597332926464,1789348372000,1789367790000,1,143.077,40.151,3.5634728898408503
1261663499809980416,1789352326000-1205841794575630336-1261663499809980416,1789352326000,1789372447000,1,141.302,28.06,5.035709194583037
1207339193554960384,1789371564000-1205841794575630336-1207339193554960384,1789371564000,1789386529000,1,140.738,19.021,7.399085221597182
1207353338841006080,1789340642000-1205841794575630336-1207353338841006080,1789340642000,1789351877000,1,137.259,28.768,4.771238876529477
1262213270287155200,1789374544000-1205841794575630336-1262213270287155200,1789374544000,1789395332000,1,135.808,24.107,5.633550421039532
1262220397747634176,1789371755000-1205841794575630336-1262220397747634176,1789371755000,1789388403000,1,134.951,36.458,3.7015469855724397
1262074249263185920,1789375213000-1205841794575630336-1262074249263185920,1789375213000,1789394998000,1,132.442,24.995,5.29873974794959
1262017082736771072,1789371755000-1205841794575630336-1262017082736771072,1789371755000,1789389580000,1,131.541,21.889,6.009456804787793
1207353169709891584,1789354097000-1205841794575630336-1207353169709891584,1789354097000,1789369004000,1,128.278,35.345,3.6293110765313337
1262016915304349696,1789374323000-1205841794575630336-1262016915304349696,1789374323000,1789389454000,1,124.7,21.344,5.842391304347826
1262224388988600320,1789353548000-1205841794575630336-1262224388988600320,1789353548000,1789369390000,1,121.618,30.65,3.9679608482871127
1424705322294968320,1789422022000-1205841794575630336-1424705322294968320,1789422022000,1789432763000,1,121.197,20.228,5.9915463713664225
